tweet_id,created_at,user_location,tweet_text,label,pct_certainty
1349143022722822146,Tue Jan 12 23:55:37 +0000 2021,,"@brunoalmeid @butantanoficial Me permite explicar?  Então, se o CoronaVac fosse um paraquedas (a Vacina, não o Placebo) 50% das pessoas sairiam completamente normais e sem nenhuma dor. Dos outros 50%, 39% apenas sentiriam uma dorzinha no joelho e os outros 11% apenas torceriam o pé.",-1,25
1346969296795144192,Wed Jan 06 23:58:00 +0000 2021,,"@tarzan_br @RomeuZema A resposta aos mineiros é que ele está agarrado ao político q diz que a Pfizer tem q procurar ele se quiser vender, e q não vai comprar seringa e agulha pq tá muito caro! Ah e temos um plano de vacinação nacional! Me diz, qual a data do plano mesmo? A verdade, não existe nenhuma.",-1,25
1346937558538756097,Wed Jan 06 21:51:53 +0000 2021,,"@nabucodonosor96 Acho que até podia ter vacina particular , mas teria que ser obrigatoriamente um contrato com um fabricante diferente do que vai ir para o sistema público, que nem aquela da Pfizer... Que a logística pública Br ia ser absurda (principalmente por causa do superfaturamento)",0,75
1349501570191384576,Wed Jan 13 23:40:21 +0000 2021,,CORREÇÃO: Otávio com teste negativo à COVID-19 após primeiro exame inconclusivo  https://t.co/evRucSQouC,0,50
1348781132788150279,Mon Jan 11 23:57:35 +0000 2021,Contagem,@Estadao @EstadaoPolitica A gente que é vacina imbecil,0,75
1347694386180730884,Fri Jan 08 23:59:15 +0000 2021,São Paulo,"@Mairanotwiter_ Você viu esse pessoal na Inglaterra destruindo torres 5G? Em alguns casos até agrediram os funcionários que estavam trabalhando com a instalação nas ruas. Um monte de conspirações malucas, que é arma produzida para disseminar câncer, coronavirus etc.",0,75
1346604777786978305,Tue Jan 05 23:49:32 +0000 2021,Europa,"@iG Nunca tomei nada preventivo só distanciamento social e máscara, e álcool gel na bolsa limpando sempre, ninguém dá minha família tomou, ninguém pegou Covid-19, nem meu sogro de 88 anos confinado, que não quer ninguém perto dele 😁😁😁😁",0,75
1348778312752099328,Mon Jan 11 23:46:23 +0000 2021,Brasil,@taefIex @serestranho @folha Que tal vc começar a estudar sobre empatia tbm e ver que não é todo mundo que teve como estudar nessa quarentena ou que pode correr o risco de pegar corona?????,-1,50
1347320603456499714,Thu Jan 07 23:13:58 +0000 2021,Dois Córregos,"@SF_Moro Fake news!! A vacina foi desenvolvida pela sinovac e não pelo Butantã. A ""receita"" é chinesa e nao brasileira. Acho excelente a eficácia da mesma, só nao acho bonito o lobby q foi feito e vai encher o rabo do governador e de muitos outros com dinheiro público.",1,25
1348054902484967425,Sat Jan 09 23:51:49 +0000 2021,*** B R A S I L *** ˆ.ˆ,@liberdademedico A saga do passa pano continua  https://t.co/IoYtdjKRlk,0,100
1348781469548875776,Mon Jan 11 23:58:56 +0000 2021,"São Paulo, Brasil",@oatila Querido @oatila quando você imagina que teremos imunização coletiva e segurança com praticamente a totalidade do BR vacinado? Quais tuas crenças sobre a influência da vacina na segurança financeira do proletariado?,0,50
1347923060893089792,Sat Jan 09 15:07:55 +0000 2021,,"@v_dosfatos @minsaude @JornalBSM Butantan ia fabricar e já começou meses atrás a coronavac na marra, STF decisão obrigatório sem precisar Anvisa. Doria desde 07/2020 falando em 100 milhões de doses. Pazuello + Bolsonaro incorporou coronavac no contrato (erro) AstraZeneca também é china.  https://t.co/68DnrSMFpi",1,25
1346968896092348416,Wed Jan 06 23:56:24 +0000 2021,,"@rittner_daniel @rosana Bolso,vc é incompetente e tá levando centena d milhares a morte;vc é o presidente e está cortando na saúde, criando medidas falsas p negar compra d vacina, seringas e agulhas;vai trabalhar seu vagabundo!😡.Cadê a vacina p COVID-19 e serigas q pagamos todos os dias por impostos?😡",0,100
1349140866733105154,Tue Jan 12 23:47:03 +0000 2021,,"@BrunaoPalestra @SergioTannuri @silvionavarro uma pessoa que tomou a vacina tem 50,4% de chance de não pegar o covid-19, automaticamente tem 49,6% de chance de pegar a covid-19.",1,50
1346463832814854144,Tue Jan 05 14:29:28 +0000 2021,"São Paulo, Brasil","@MaltasOnTheChat @zzzerjo O brasileiro não precisa se preocupar. Por questões contratuais, os dados apurados na fase 3 estão sendo analisados pela Sinovac, parceira do projeto, e em breve serão divulgados. #EquipeButantan",-1,50
1346440955319222275,Tue Jan 05 12:58:34 +0000 2021,"Campinas, Brasil","na 2ª dose não prejudicaria a eficácia, só faria com que a proteção durasse por menos tempo - A 2ª dose era pra ser aplicada 28 dias após a 1ª, mas vai ser aplicada 4 meses depois - A BioNTech e a Agência Europeia de Medicamentos não acham uma ideia tão boa pq os estudos +",1,25
1349126356534177793,Tue Jan 12 22:49:23 +0000 2021,"São Paulo, SP","@msnban @samydana Sim, mas já se sabia que os resultados não seriam fantásticos, por usar tecnologia de vírus inativado. De qualquer forma, a Fiocruz está absorvendo a tecnologia da AstraZeneca e isto é bom.",-1,25
1347261966893658121,Thu Jan 07 19:20:58 +0000 2021,,@jufrlima @P6uloP7eto @dogarrett Não parece ser o caso. O anúncio da Moderna continha muito mais dados do que somente a eficácia da vacina.  https://t.co/CNC3kPFiCp,-1,25
1348234250135482369,Sun Jan 10 11:44:28 +0000 2021,,"@jose_neumanne Vc parece ñ ter entendido nada sobre a vacina que o Doria quer né? A Fiocruz está com a AstraZeneca e  Oxford. O Butantan está com a sinovac, laboratório chinês metido em corrupção. Entendeu a diferença?",-1,50
1346643291509575681,Wed Jan 06 02:22:34 +0000 2021,,@Sputnik_kintupS nao eh esse o ponto?,0,75
1348762669663342592,Mon Jan 11 22:44:13 +0000 2021,"Nova Iguaçu, Brasil","@EsquerdaExposta Até o momento. Com base no q sabemos hoje, sim.  https://t.co/3oxhq9FQVV",0,75
1347926141357748224,Sat Jan 09 15:20:10 +0000 2021,"Florianópolis, Brasil","@MRVinicius22 @MarcosFlaRJ13 @g1 Lembrando que as duas vacinas com pedido de uso emergencial tiveram uma importante participação do Brasil. Fiocruz e pesquisadores brasileiros em Oxford para a vacina da astrazeneca e instituto Butantã (vinculado a USP) na condução dos estudos, fazer a vacina por aqui.",-1,75
1346956040194183175,Wed Jan 06 23:05:19 +0000 2021,,"@sputnik_brasil No ombro? kkkkkkkkkkkkkkkkkkk sputinik virou assessoria de imprensa do governo norte americano? kkkkkkkkkk o tiro foi no pescoço, sputinik ta um lixo.",0,75
1348277223049064448,Sun Jan 10 14:35:14 +0000 2021,"São José do Rio Preto, Brasil","@Matheus69004716 @RicardoB12 @jdoriajr Pode haver alguma dificuldade na fase 3, como tb ocorreu com a AstraZeneca, mas o fato de ninguém ter apresentado reações adversas graves e nenhum vacinado precisar ser internado são razões mais que suficientes para iniciar a vacinação, o mais rápido possível.",-1,25
1346961719143378958,Wed Jan 06 23:27:53 +0000 2021,qr namorar cmg?,@fernandesbabii9 vc tem corona 🤷🏼‍♂️,0,75
1349104691460902913,Tue Jan 12 21:23:18 +0000 2021,"Brasília, Brasil",@FPSOBREIRA @EdmundB15551150 @mab_sp125 É em torno de 2 a 3x mais cara que da AstraZeneca,-1,50
1346605585937084417,Tue Jan 05 23:52:45 +0000 2021,São Paulo - SP,"@sugar_trem Aqui, outro.   https://t.co/ZGGr5JTqb7",0,100
1347225188534988800,Thu Jan 07 16:54:49 +0000 2021,,"2. Minha Querida Sputnik  ele é muito bom. MUITO BOM! É maravilhoso... mas tem final de filme francês então eu tô emputecida com o autor, mas é muito bom mesmo, juro! https://t.co/eTtUfojrEd",0,75
1347695080992350208,Sat Jan 09 00:02:00 +0000 2021,"Pernambuco, Brasil","@LulaDias4 Sócio majoriário da Sputnik V, segundo minha tia. Ela viu no zap",0,75
1349122715614130182,Tue Jan 12 22:34:55 +0000 2021,"São Paulo, Brasil",@oatila Dúvida: não temos o perfil de idade dos voluntários dos testes da Coronavac e aparentemente a AstraZeneca/Oxford não foi testada em mtos voluntários acima de 65 anos Isso pode ser um problema? Obrigada 😉,1,25
1347684245523804161,Fri Jan 08 23:18:57 +0000 2021,Brasil,"@MarceloFreixo @rosangela_bolze Existe jurisprudência no STF determinando que estados e municípios têm autonomia para definir seus planos de controle contra a COVID-19. Dessa forma, essa MP ou parte dela será derrubada assim que o STF for envolvido!",-1,25
1348762210982625280,Mon Jan 11 22:42:24 +0000 2021,,"@DomDasThreads Kkkkkkkkk, mas poderia ser pior: Já imaginou se a Odebrecht produzisse vacina?  Não estaríamos falando de Sinovac, Pfizer, Oxford, Moderna...os deputados e senadores estariam unidos pela vacina!  E os togados já teriam OBRIGADO a população toda a se vacinar!",0,75
1346953457014611968,Wed Jan 06 22:55:03 +0000 2021,Mediterráneo,"@velvetyerimiese @ngc1569 @avilches88 @AnnDesola Hale que sí, que viva Pfizer",0,100
1347314577961328643,Thu Jan 07 22:50:01 +0000 2021,,...afirmar isso quantas vezes eu quiser!   E não esquece: Toma essa vacina de vez e não torra mais a paciência de ninguém! E saiba também que você mesmo vai pagar essa vacina (3x mais cara que a de Oxford) com aumento de impostos estaduais!,1,50
1348743245333983236,Mon Jan 11 21:27:02 +0000 2021,Cuiaba,"@CarlaZambelli38 A da AstraZeneca e da Universidade de Oxford teve, em média, uma eficácia de 70%. . Não muito diferente da Coronavac",-1,75
1348038663062646786,Sat Jan 09 22:47:17 +0000 2021,"Rio de Janeiro, Brazil","@TheInterceptBr @AstrologoBr @LucianoHuck Ranking de países vacinando contra o coronavírus:  🇺🇲 5,9 milhões de pessoas 🇨🇳 4,5 mi 🇮🇱  1,7 mi 🇬🇧 1,3 mi 🇦🇪 887 mil 🇷🇺 800 mil 🇩🇪 417 mil 🇮🇹 413 mil 🇨🇦 230 mil 🇪🇸 200 mil 🇵🇱 160 mil 🇧🇷 0 pessoas 🤡57 milhões de pessoas não tomarão a vacina contra o Covid-19",1,25
1348417819319394308,Sun Jan 10 23:53:55 +0000 2021,,"@jdoriajr Podem ficar com a vacina chinesa de vcs,com documentação incompleta e inconsistentes,eu vou de Oxford.",0,25
1349503802584535047,Wed Jan 13 23:49:13 +0000 2021,"Rio de Janeiro, Brazil","@pietroperduca @CNNBrasil A bem da verdade, por três anos ele fez uma ótima administração. “Rezou” pela cartilha do conservadorismo moderno liberalismo econômico . Foi derrotado por ter adotado um comportamento negacionista diante da ameaça do coronavírus por um tempo longo demais",0,25
1346959240410390528,Wed Jan 06 23:18:02 +0000 2021,,@parolin_ricardo Ok! Agora explica por que tantos profissionais de saúde faleceram por serem infectados com o coronavirus? Eles não estavam usando máscaras especiais? E qual o estudo científico que diz que um simples pano na minha cara vai me proteger? Só  confio mesmo em lavar bem aa mãos.,1,75
1347277286698057742,Thu Jan 07 20:21:51 +0000 2021,,""" não vamos comprar a vacina da pfizer pq não tem isopor"" ainda alegou que a vacina é um fracasso "" vamos negociar a moderna mas não vamos pq custa mais de 30 dólares a dose"" nem começou a negociar "" vcs são burros, burros e não entendem o que eu digo"" surto no meio da coletiva",1,25
1348038062509600771,Sat Jan 09 22:44:54 +0000 2021,No Front,@da_cia @IsaMaraPereir13 https://t.co/QH9fpDDFMg |_-&gt; 0:15 min --&gt; matéria do NYTimes afirma que grupo que fez parceria com o estado de SP (a SINOVAC) contém uma empresa que vem sendo questionada judicialmente na China por ter vendido vacinas para público infantil e que não foi eficaz.,1,50
1348778262235926528,Mon Jan 11 23:46:11 +0000 2021,"Campeche, Santa Catarina",@emirsader moreu de covid-19 e com a consciência pesada!,0,75
1346834447178588160,Wed Jan 06 15:02:09 +0000 2021,"Passo Fundo, RS","@CarlosE20503445 @AJPFerreira @joaoamoedonovo Argentina começou a vacinar com a Sputnik....essa que em nenhum momento apresentou resultados, testes, formas, controle etc... Totalmente favoravel a vacinação, mas não da pra ""se injetar"" qquer coisa, concorda?",-1,25
1349504063004700673,Wed Jan 13 23:50:15 +0000 2021,,@iucassilveira em tempos de coronavírus,0,75
1348774519708778496,Mon Jan 11 23:31:19 +0000 2021,Portugal,@bruaka_ o corona pelos vistos vota 😭,1,75
1348779870529220614,Mon Jan 11 23:52:34 +0000 2021,,"@tchillandoo Com isso tudo do covid-19, nunca se sabe...",0,75
1349142788529664001,Tue Jan 12 23:54:41 +0000 2021,,"@BolsonaroSP Interessante é a quantidade de comentários idiotas da turma lula livre que se acham os espertalhões. Vai lá e toma a vacina, trouxa. Vai lá cobaia.   Certo é que a vacina da Astra Zenica (De Oxford) terá mais de 90% de eficácia. É essa a vacina que Bolsonaro quer comprar.",1,50
1348761061164462082,Mon Jan 11 22:37:50 +0000 2021,,"@revistaoeste Partido lixo, vagabundos que tem narrativas de acordo com a conveniência.  Ciência só quando convém, porque caralhos esses vermes não tem o mesmo interesse na vacina de Oxford/Fiocruz?  Marionetes do calça apertada.",0,50
1346575399531274244,Tue Jan 05 21:52:48 +0000 2021,Minas,"@butantanoficial @getuliogcz @mab_sp125 Interessante é notar que nem o PCCh aprovou a vacina da Sinovac, mas o @butantanoficial diz que ela é a mais segura e mais eficiente 🤔🤡",-1,25
1347734689470099457,Sat Jan 09 02:39:24 +0000 2021,"São Paulo, Brasil","O Bolsonaro não vai entregar os pontos pro Doria assim fácil não. Nesta sexta, mandou uma cartinha pra Índia pedindo pelo amor de Deus que eles mandem uns dois milhões de doses da vacina de Oxford/AstraZeneca o quanto antes. A Índia é que está produzindo as vacinas.",-1,25
1349357552069472258,Wed Jan 13 14:08:04 +0000 2021,,"@saorikyoto @Sheik17196801 @henriquelucahs @Jouberth19 A vacina Oxford/AstraZeneca é muito aguardada porque é relativamente barata e não precisa ser armazenada a temperaturas tão baixas quanto a Pfizer/BioNTech, por exemplo, que deve ser mantida a -70 graus. Isso facilita a vacinação em grande escala em países como o Brasil.",-1,75
1347326898997755908,Thu Jan 07 23:38:59 +0000 2021,Longe demais das Capitais,"@Desesquerdizada Se puder escolher fico com a Pfizer, mas não acho que vai ter escolha não",0,75
1347325930235174912,Thu Jan 07 23:35:08 +0000 2021,"Almeirim, Portugal",@SimoneFlorncio1 @A_Doe2 Ja tenho um 19 (covid),0,75
1348070444855939073,Sun Jan 10 00:53:34 +0000 2021,,"@TEO2003 @joanatreptow Para isso temos a anvisa, ela tem competência para avaliar se a vacina é boa. Seja do Butantã, Fiocruz, Pfizer, Moderna.. enfim.. de onde vier a vacina todas serão avaliadas pela anvisa",-1,75
1346580246536073219,Tue Jan 05 22:12:03 +0000 2021,São Paulo,"@mcarolinasp @itopamito Não como merda, logo não tenho vermes, se alguma super lombriga chegar existem muitos outros remédios e NÃO EVITA COVID19 mas não paga a forma grave, piolhos e sarna não pego.",-1,25
1347692692772450304,Fri Jan 08 23:52:31 +0000 2021,,"@Biakicis Criticada por Pazuello, Pfizer diz que ofereceu vacina em agosto; entenda. https://t.co/DhmLFfkWXk Resposta da Pfizer 👆",-1,100
1346603887332126720,Tue Jan 05 23:46:00 +0000 2021,SP- Brasil,"@_ARodrigues93 @tadinacio nossa mas faz mais de um mês que o bolsonaro disse que quem tomar a pfizer vai virar jacaré, tem vários memes",-1,50
1349499346119766016,Wed Jan 13 23:31:31 +0000 2021,,"@jornalnacional Pfizer: 95% de eficácia geral. Moderna: 94,1%. Sputnik V: 91,4%. Oxford: 70,4% (até 90,0% com 1ª dose menor). Coronavac: 50,4%.  Doria escolheu a vacina MENOS eficiente, cara (mais que o DOBRO do preço da de Oxford)",1,50
1348045807547801607,Sat Jan 09 23:15:40 +0000 2021,,"@humanuserbot @rebeccacintra @mellziland @DiegoN_M @marivarella Estudos clínicos, que são altamente suscetíveis a viéses. Tanto que o próprio autor diz que seriam necessários mais estudos randomizados com duplo cego, os quais, até aqui, atestaram o contrário: remédio de piolho de saco não possui efeito contra covid-19.",-1,50
1348056833408327680,Sat Jan 09 23:59:29 +0000 2021,"São Paulo, Brasil","@JoseADILSONDeC1 Não ando mto otimista não, mas quero manter a esperança de que tudo dará certo com essa vacina. 🙏🏽🙏🏽🙏🏽🙏🏽🙏🏽",0,50
1349462735483006976,Wed Jan 13 21:06:02 +0000 2021,,"@Biacerbi @WeintraubGovSP Estranho ele fazer esta pergunta sem antes indagar a Bolsonaro porque ele investiu todo aquele dinheiro numa única vacina da ué até hoje não estava sendo usada nem no Reino Unido.  E que tem eficácia menor do que Pfizer , Moderna. Butantan ainda vai tirar o Bozo do buraco.",0,25
1348770301128138754,Mon Jan 11 23:14:33 +0000 2021,"Third Rock, Solar System",@anvisa_oficial e você podem acompanhar aqui quantas pessoas morrem no Brasil em função da lentidão de vocês. https://t.co/UmLjUzwg5Z,0,75
1347687193083584512,Fri Jan 08 23:30:40 +0000 2021,"São Paulo, Brasil",@caiojunqueiraf : A Anvisa (Agência Nacional de Vigilância Sanitária) deverá liberar o uso emergencial da vacina da Astrazeneca antes da Coronavac #CNNpelaVacina  https://t.co/x38tmyJP1s,-1,25
1349138176082849792,Tue Jan 12 23:36:21 +0000 2021,"São Paulo, Brasil",@danielgirardi83 @cirillo_renata @mab_sp125 @samydana @GabrielNemer_ @MBittencourtMD @mellziland @josegallucci https://t.co/L6wIrng8Hw  Vai ler cara... rsrs,0,100
1349054828790620161,Tue Jan 12 18:05:10 +0000 2021,,"@dogarrett Ajuda a ler isso aqui. A da pfizer teve 9 casos graves no grupo placebo. O que não sei é se o que o butantan e a pfizer chamam de grave é a mesma coisa. Se for, os estudos parecem comparáveis. Ou estou perdendo algo? https://t.co/dAEvC1jOg7",-1,25
1346927066760015874,Wed Jan 06 21:10:12 +0000 2021,,"@AdelioCRF @g1 https://t.co/qVKwPY8Q9n  Aqui para os pela saco que esquecem as coisas quando lhes convém.   Não vou comemorar a morte do pastor pq ele foi mais uma vítima da ignorância bolsonarista, mas avisados quanto à ineficácia desses remédios todos estão.",0,50
1347329690365816833,Thu Jan 07 23:50:05 +0000 2021,Brasil,@oatila Querendo que a Pfizer trate a gente de forma diferenciada. É de rir chorando!,0,50
1346600240003092481,Tue Jan 05 23:31:30 +0000 2021,Brasil,@eumanosilva Bolsonaro é CORRUPTO e GENOCIDA. https://t.co/VukFaGi1QD,0,25
1346923848634085378,Wed Jan 06 20:57:24 +0000 2021,Where no man has gone before,@CATA_a_secas @maximio_CL @IRazumikin @BolasTristes13 @Diego_Schalper Segura? https://t.co/C304bXFlNB,0,100
1346969647866896384,Wed Jan 06 23:59:24 +0000 2021,,@jeanmamede_ Simmmm 💙💛💜 Comemorarei o mês todo se o corona vírus me permitir 🙏,0,75
1348772380269813767,Mon Jan 11 23:22:49 +0000 2021,94.,@seulgisdate meu pai em dureseu   #AFazenda12 #Bolsonaro #AFazanda12 #coronavirus #followtrick.https://t.co/IkHpBey40n,0,75
1347328100619735046,Thu Jan 07 23:43:45 +0000 2021,Paraná,@carladepauli @gabimerotto Só pra garantir eu quero uma em cada popoti  Oxford 🤝 CoronaVac          💉🍑💉,0,75
1348781465786527751,Mon Jan 11 23:58:55 +0000 2021,"Manaus, Brasil","@lidperesss Que academia amg, tô doida pra começar mas tô com medo do corona",0,75
1346601480275566608,Tue Jan 05 23:36:26 +0000 2021,𝘄𝗵𝘆 𝘀𝗼 𝘀𝗲𝗿𝗶𝗼𝘂𝘀?,@ttaehystage por causa do corona nos eua,0,75
1348401856389775368,Sun Jan 10 22:50:29 +0000 2021,"Uberlândia, Brasil",@akacardoso o do coronavírus? fiz e é horrível.,0,50
1349493328207880193,Wed Jan 13 23:07:36 +0000 2021,,"@JornalOGlobo PERCENTUAL IMUNIZAÇÃO COVID  Pfizer 95,00%  Moderna 94,50%  Sputinik V 91,40%  Oxford. 70,00%  Covaxin. 63,00%  Corote de menta 62,50%  Ovo caipira 61,90%  Mel com agrião 61,80%  Cerveja Crystal sem gelo 55,30%  Mastruz com Leite  52,79%  Coronavac 50,38%  Queijo meia cura 50,00%",1,100
1346936015190175747,Wed Jan 06 21:45:45 +0000 2021,"Sao Paulo, Brazil","@alexandrekalil Segurança biológica e sanitária não tem partido, não tem cor de camisa, nem gênero e nem raça. Para conter o Covid19 necessitamos de vacinas e se necessário Lockdown para conter um novo crescimento exponencial de casos e mortes.",-1,75
1348757001510264833,Mon Jan 11 22:21:42 +0000 2021,Brasil,Fonte (em espanhol) ⤵️  https://t.co/4gvMWjZfKf,0,100
1346599649436688393,Tue Jan 05 23:29:09 +0000 2021,Brasil,"@DaniCarmo | Vc sabia? ""Tem a questão do coronavírus também que, no meu entender, está superdimensionado, o poder destruidor desse vírus"", disse Bolsonaro em evento em Miami no dia 9 de março. | via @facts_bolsonaro",-1,50
1347332010575097857,Thu Jan 07 23:59:18 +0000 2021,,@paularamosx e eu nem vou tomar a vacina igual você kkkkkkkkkk,0,50
1348769864610160640,Mon Jan 11 23:12:49 +0000 2021,Newark,@mab_sp125 @claudioedantas Existe alguma coisa em contrato que impede. Tem dados detalhados da Pfizer? E eu duvido muito que não tenha sido enviado tudo certo. Anvisa sob as asas do cramunhão da nisso.,0,75
1348781436174798859,Mon Jan 11 23:58:48 +0000 2021,,@acmneto_ Vacina os esquerdopatas primeiro.,0,25
1347693733337313284,Fri Jan 08 23:56:39 +0000 2021,,@JulianBrasil3 @jairbolsonaro Os hospitais já estavam lotados muito antes do covid-19.,1,25
1347324925300924416,Thu Jan 07 23:31:08 +0000 2021,Aracaju,"@RodrigoMaia ajuda a tag, por favor #adiaenem #adiaenemja  Ministério da Saúde registra recorde de casos e segundo maior número de óbitos em 24h https://t.co/smxR4gqY7j",-1,100
1348471994560475137,Mon Jan 11 03:29:11 +0000 2021,"Bombarral, Portugal","@ConstancaSa Mesmo a vacina Moderna apesar de ser ligeiramente mais cara como a vacina alemã (Biotech como anunciou a mandatária da UE),basta 1 frigorífico normal para conservar,não necessita de meios tecnológicos caros para terem temperatura a -70ºC. Não haverá aproveitamento da Alemanha?",-1,50
1348036461518614530,Sat Jan 09 22:38:32 +0000 2021,"Buenos Aires, Argentina",Maldito coronavirus,0,75
1348770901861523461,Mon Jan 11 23:16:56 +0000 2021,"Sao Paulo, Brazil",@Rodrigo35537790 Quem deu a medalha foi o Rei. Reclama lá com ele e envie suas nobres considerações.  https://t.co/GcfWqzcQVo,0,100
1346967789433548800,Wed Jan 06 23:52:01 +0000 2021,,"@gregprudenciano É pior que isso. Se analisarmos as mortes por SRAG (síndrome respiratória aguda grave), há mais de 280 mil mortes. Pouco mais de 190 mil tinham sido confirmadas por COVID-19 e o resto estava sem diagnóstico. Mas pode ter ctz que é quase tudo COVID.",1,25
1347300767514972165,Thu Jan 07 21:55:09 +0000 2021,SBCampo/SP,"@minsaude @govbr @secomvc @jairbolsonaro @casacivilbr @fiocruz @butantanoficial @AstraZeneca @OPASOMSBrasil Ministro mal-educado! Sr. Pazuello, fale como um ministro da saúde, não como um general. Não somos seus soldados!!",0,75
1348038392127381508,Sat Jan 09 22:46:12 +0000 2021,"Rio de Janeiro, Brazil","@JornalOGlobo Ranking de países vacinando contra o coronavírus:  🇺🇲 5,9 milhões de pessoas 🇨🇳 4,5 mi 🇮🇱  1,7 mi 🇬🇧 1,3 mi 🇦🇪 887 mil 🇷🇺 800 mil 🇩🇪 417 mil 🇮🇹 413 mil 🇨🇦 230 mil 🇪🇸 200 mil 🇵🇱 160 mil 🇧🇷 0 pessoas 🤡57 milhões de pessoas não tomarão a vacina contra o Covid-19",1,25
1346602576314249218,Tue Jan 05 23:40:47 +0000 2021,Brasil,Mayke não está no banco porque testou positivo para Covid-19.,0,50
1348776448874708995,Mon Jan 11 23:38:59 +0000 2021,,meu ranking tá 1 - corona 2 - brama duplo malte (com sal e limão) 3 - legitima / skol  hoje eh dia de experimentar bohemia puro malte,0,100
1349143644406747136,Tue Jan 12 23:58:05 +0000 2021,,@simoneregazio @reinaldoazevedo Tomem a vacina. Cada um tem seu direito. Depois veremos quem é o gado.,0,50
1346969673015963648,Wed Jan 06 23:59:30 +0000 2021,Betim,"@_TatianeBatista tô gás pra ler, ver e ouvir tudo que tenho aqui fisico e online, aproveitar que o que tinha de aula possivel no remoto acabou, agora quando dar uma pausa no corona vai ser a loucura de por tudo em dia",0,75
1349495974155214848,Wed Jan 13 23:18:07 +0000 2021,"Rio de Janeiro, Brasil",@minsaude @GloboNews @CNNBrasil @reinaldoazevedo @ContaratoSenado @oatila chega aqui rapidinho pra ver a fake news sobre a covid19 que o governo tá postando.,0,75
1347693981455560704,Fri Jan 08 23:57:38 +0000 2021,BELÉM - PA,"@helderbarbalho Sr. Governador ,Dentro desse planejamento serão a inclusos Crianças especiais para receber a vacina na lista prioritária.",1,25
1348703004720058368,Mon Jan 11 18:47:08 +0000 2021,"Sergipe, Brasil","@roxmo Aqui em Sergipe, a secretaria de saude está divulgando a Sinovac com 95% de eficácia. Alguma coisa errada não está certa.",1,50
1349142295627620357,Tue Jan 12 23:52:43 +0000 2021,"Florianópolis, Brasil",@marcoaxavila Tem isso também... Mas vamos que dê uma diferença de uma semana entre o início da Coronavac e o início da de Oxford... Ainda seria vatangem mesmo sabendo-se que a eficácia da Coronavac é questionável?,1,50
1348373292021854216,Sun Jan 10 20:56:59 +0000 2021,,"@randolfeap A cada dia da disputa vergonhosa da política de rasteiras, perdemos mais de 1.000 brasileiros para a Covid19. Lamentável, revoltante e odioso esse governo que trabalha para poucos!!!!",-1,25
1346778825783435264,Wed Jan 06 11:21:08 +0000 2021,BHZ,@JeserTricolor @g1 Os imbecis ficam presos na barreira da língua mundial é acham que só a.midia Brasileira é que existe   https://t.co/ZTOpZuQxDR,0,50
1348398855960883202,Sun Jan 10 22:38:33 +0000 2021,,"@UOLNoticias Anvisa não vai aprovar Coronavac antes de 25/01 para atrapalhar vacinação em SP, o puxa saco de Bolsonaro na Anvisa não vai liberar. #ForaBolsonaro  #ImpeachmentDeBolsonaroUrgente",1,25
1348028530605617153,Sat Jan 09 22:07:01 +0000 2021,Rio de Janeiro,@flaviofachel Pfizer jaja manda o Brasil se lascar e vaza,0,50
1346588277751619584,Tue Jan 05 22:43:58 +0000 2021,,"@fernandotabah1 @noahshuster @P_Little_P “Doutor, estou com Covid19.” “Desculpa meu filho, mas não posso fazer nada, por causa da Covid19.”",0,25
1348044000289304577,Sat Jan 09 23:08:29 +0000 2021,,"@AuraTRM @g1 É só olhar a matéria, a Oxford entregou todos os documentos, a coronavac faltou entregar alguns dados que estão listados pela Anvisa, tá na matéria.",-1,50
1348761056412377091,Mon Jan 11 22:37:49 +0000 2021,São Paulo - Brasil,@ministropazuelo Vc é um ministro de M. Sua I é revoltante. Demonstra não ter ideia do que tem de fazer num momento crítico de centenas de milhares de mortos pela Covid19 porque é um B.,0,25
1349114759514370052,Tue Jan 12 22:03:18 +0000 2021,"Texas, USA","@leandroruschel Dória na capa, como propineiro da SINOVAC. Daí, querer nos matar coletivamente, com o aval do @STF_oficial,  #STFOrganizacaoCriminosa Ficar de braços cruzados não podemos, @policiafederal @AmendoncaMJSP  @DefesaGovBr , isso não seria Crime de Lesa pátria? https://t.co/p5LGq2cJlc",1,25
1348038961894187021,Sat Jan 09 22:48:28 +0000 2021,"Rio de Janeiro, Brazil","@DonnaKesot @Newsweek Ranking de países vacinando contra o coronavírus:  🇺🇲 5,9 milhões de pessoas 🇨🇳 4,5 mi 🇮🇱  1,7 mi 🇬🇧 1,3 mi 🇦🇪 887 mil 🇷🇺 800 mil 🇩🇪 417 mil 🇮🇹 413 mil 🇨🇦 230 mil 🇪🇸 200 mil 🇵🇱 160 mil 🇧🇷 0 pessoas 🤡57 milhões de pessoas não tomarão a vacina contra o Covid-19",1,25
1349061070548312070,Tue Jan 12 18:29:58 +0000 2021,,"@butantanoficial Se fosse um governador sério e preocupado com seu Estado, buscaria uma vacina eficaz e utilizada por países que de fato dão valor a vida. Não uma vacina de qualidade duvidosa, que a cada dia surpreende com uma notícia negativa. Por que não Pfizer, Moderna?",0,25
1349138919883997189,Tue Jan 12 23:39:18 +0000 2021,,@FabrcioMartin16 @EderMauroPA O negacionismo pode ter um preço ALTO DEMAIS! https://t.co/aZa9MDENkb,0,25
