tweet_id,created_at,user_location,tweet_text,label,pct_certainty,doubt
1347326912260136961,Thu Jan 07 23:39:02 +0000 2021,"Belo Horizonte, Brasil","Estamos próximas ao início da vacinação anticovid no país, mas não há perspectiva de doses de vacina para toda a população. Não é hora de relaxar nos cuidados que se mostraram comprovadamente eficazes para conter o avanço da covid-19 e ainda mais mortes.",-1,100,0
1349108164629835778,Tue Jan 12 21:37:06 +0000 2021,"Rio de Janeiro, Brasil","@molinam36323338 @mlsermaria @JoanaTwice @anvisa_oficial Se eu burro, pq apoiam uso de sinovac, q não foi  amplamente usada na China? A sinopharm foi a escolha da China, pq será? https://t.co/JNN5LqgvtO",0,50,0
1346601426546524169,Tue Jan 05 23:36:13 +0000 2021,Brasil,"@ABeatriz_RO @obscovid19br @bollemdb @andersonrosavaz @analise_covid19 @grupo_infovid @UPVacina @felipeneto tem o @RedeHumanidades, uma rede de mais de 60 pesquisadores de humanas de 7 universidades públicas do brasil pesquisando sobre a pandemia",0,75,0
1349475448233873409,Wed Jan 13 21:56:33 +0000 2021,,"@LucianoHuck Para oferecer tratamento precoce a pacientes de #Covid19, com remédios seguros, baratos, sem patente, tiranetes da “ciência, ciência, ci ênnn cia!” reclamam estudos duplo-cego. Mas, para lhes injetar vacinas, exigem que as pessoas sejam completamente mudas, surdas, cegas.",0,100,0
1347692839778582528,Fri Jan 08 23:53:06 +0000 2021,,@CarlaZambelli38 Médico que defendia cloroquina e criticava OMS morre de COVID-19 - Nacional - Estado de Minas - https://t.co/bYIaGYKZ3q 👆,-1,100,1
1346969777336627200,Wed Jan 06 23:59:55 +0000 2021,,"@ReinaldoGuglie @edukalt @jdoriajr Presente do Dória @PSDBoficial e Covas para o Brasil: Aumento de impostos de alimentos, IPVA e Carro; cobrança de ônibus para idosos; Vacina superfaturada com apenas 50% de eficácia, Prisão p povo e diversão em miami p Dória!  E aí está bom assim ou querem mais?",0,50,0
1348781733961936897,Mon Jan 11 23:59:59 +0000 2021,"Uberlândia, Brasil",@rodpocket @reclamandyr @crislopesfr aqui o ministro falando quando teremos a vacina. Dia D Hora H,0,100,0
1347213198118838272,Thu Jan 07 16:07:11 +0000 2021,,"@belemtransito Possui  a menor eficácia do mundo apresentada até o momento, segundo a tabela abaixo:  Pfizer/BioNTech = 95% de eficácia Moderna = 94,5% de eficácia Sputnik V = 91,4% de eficácia Sinopharm,chinesa = 79% de eficácia Coronavac = 78% de eficácia. Só pra informar mais dados mesmo.",-1,50,0
1346967602900344835,Wed Jan 06 23:51:16 +0000 2021,"João Pessoa, PB",@alexandre E por que V.Ex. e seus pares não cumprem o rigor da nossa Lei? Aproveitando o ensejo: Por que o @STF_oficial ainda NÃO OBRIGOU o @planalto a começar a vacinação contra a COVID 19?,0,100,0
1348056632861847552,Sat Jan 09 23:58:41 +0000 2021,"Fortaleza, Brasil","@Flaviamaynarte o problema é que se eu disser pra minha mulher que vou pro bar tomar vacina, ela não vai acreditar",0,100,0
1346891969461706761,Wed Jan 06 18:50:44 +0000 2021,"Belém, Brazil","@GovernoPara Hélder, se eu fosse tu, comprava a vacina da Coronavac. Só pra ver o gado espumando e mugindo de raiva. Eles que se danem com o remédio da verme pra lá.",0,100,0
1348776819592482817,Mon Jan 11 23:40:27 +0000 2021,"Cabo Frio, Brasil","@pauloguedespdt @cirogomes Vamos à mais estes dados publicados no UOL. Se tivemos 10% de mortes à mais, e chegamos aos ""números oficiais"" de 200.000 mortos de COVID19, então morrem 2.000.000 de pessoas por ano no Brasil? Essa matemática não tá fechando, né!?!? Onde estão os 84.000 mortos de gripe em 2019??",0,25,1
1348739160308240384,Mon Jan 11 21:10:48 +0000 2021,"São Paulo, Brasil","@HelieltonSanto2 @conexaopolitica A parceria com os chineses da Sinovac prevê troca de conhecimento, de tecnologia, mas a produção local será totalmente brasileira. (+)",-1,75,0
1346526691741589505,Tue Jan 05 18:39:15 +0000 2021,,@pasqua761 @GovChinesNao @101_bonoro @thiago72571312 @arthurmoledoval Annals of Internal Medicine não é confiável? https://t.co/f90KccOyey  Swiss Medical Weekly tbm não é confiável? https://t.co/mfV2UerCJn  Travel Medicine and Infectious Disease tbm não é uma boa fonte? https://t.co/6f9cf67DFA  oxford tbm é uma porcaria? https://t.co/u2hahlEbSq,0,100,0
1347264739789987844,Thu Jan 07 19:31:59 +0000 2021,"Dubai, UAE",@sputnik_brasil Que canalha sem o mínimo de pudor.,0,100,0
1346479820096503808,Tue Jan 05 15:33:00 +0000 2021,"Rio de Janeiro, Brasil",@tz2111 @Felippe_Hermes São 4 empresas que ainda estão começando a decentralizar.  A AstraZeneca fechou  acordo com um laboratório chinês não tem 1 semana e está fechando com outro indiano. Eles são eficientes mas a crise de oferta não se resolverá neste ano (em que serão necessárias bilhões de doses).,0,50,0
1348043094856445952,Sat Jan 09 23:04:53 +0000 2021,"Casa da Allura, RJ, Brasil","@VesgoOraculo @luizacaires3 Tá sendo usado como tratamento padrão pros sintomas de covid-19. Até cheguei a pensar q seria um meio de se evitar q haja infeção secundaria por bactérias após o enfraquecimento do sistema imune pelo vírus, mas de fato é preocupante pq são muitas pessoas usando esse antibiótico.",0,75,0
1347313963797794817,Thu Jan 07 22:47:35 +0000 2021,,"@minsaude @govbr @secomvc @jairbolsonaro @casacivilbr @fiocruz @butantanoficial @AstraZeneca @OPASOMSBrasil LOCKDOWN E MÁSCARAS não evita o contágio do Covid NO PRIMEIRO SINTOMA NÃO ESPERE, VÁ AO HOSPITAL TRATAMENTO PRECOCE JÁ! HIDROXICLOROQUINA e IVERMECTINA SALVAM VIDAS! IMUNIDADE DE REBANHO JÁ! VACINAS SÓ APÓS LIBERAÇÃO DA ANVISA. VACINA NÃO OBRIGATÓRIA. #BolsonaroOrgulhoDoBrasil",1,100,0
1348770713478508551,Mon Jan 11 23:16:11 +0000 2021,,"@CarlaZambelli38 A própria China que é a causadora desse desastre mundial, não está usando a coronavac, comprou 100 milhões de doses da Biontech, bom eu vou de Pfizer só pra garantir. Deus abençoe todas as vacinas 🙏",1,75,0
1346584209935228930,Tue Jan 05 22:27:48 +0000 2021,SJBV,"@augustodeAB Óbvio que não. A da AZ, que é a queridinha do chefe do presidente da Anvisa, já está liberada para uso emergencial em UK, Mexico e India e não vai estar autorizada pela Anvisa até dia 20, imagina a Coronavac.",0,100,0
1348775476823810049,Mon Jan 11 23:35:07 +0000 2021,,"O maior exemplo na região da Escandinávia (considerando de maneira mais ampla, com Islândia e Finlândia) sobre controle do novo coronavírus é a Finlândia, como visto nos dados. Apesar de não ter um controle tão rígido como na Europa, os finlandeses já estavam preparados. +",-1,25,0
1349478609849901058,Wed Jan 13 22:09:07 +0000 2021,Brasil,@lesasa93 @o_antagonista Vou aguardar Oxford. Nao tomo vachina chinesa nem a pau. E terminaremos o processo de vacibacao antes dos outros países. Escreve aí.,1,75,0
1348765423668518912,Mon Jan 11 22:55:10 +0000 2021,"Angola, Huíla, Lubango",Dados informados pelo Secretário de Estado para a Saúde Pública - Franco Mufinda #COVID19 #COVID19ANGOLA #CoronavirusAngola #Angola #FiqueEmCasa #FiqueEmCasaAngola https://t.co/PNsMUuxODf,0,100,0
1348038605097357313,Sat Jan 09 22:47:03 +0000 2021,,"@zerohedge Fluxo e Euforia Louca Tem Time e Price. Acompanhar de Perto: Blue Wave c/ Lockdown EUA, América Dividida, Covid-19-Cepa/Variantes, Lockdown na Europa, Eficácia das Vacinas? Se as Mesmas Não derem Certo? Vai dar Merda. Fora Fiscal e Estado de Calamidade/Auxílio Emergencial no BR!!",0,100,0
1347689898564837380,Fri Jan 08 23:41:25 +0000 2021,2903,"@jjeonsparkles não, meu pirulito minha baba e agora depois do corona nem a pau",0,100,0
1347690566247731210,Fri Jan 08 23:44:04 +0000 2021,Portugal,"Outros 30% apresentaram vestígios de terem passado pelo mesmo problema, que significa uma inflamação no músculo do coração. O futebolista Daniel dos Anjos está parado atualmente por culpa de uma miocardite que surgiu após a infeção pela Covid-19.",-1,100,0
1346352086481588225,Tue Jan 05 07:05:26 +0000 2021,Brasil,"A vacinação contra o coronavírus na Argentina começou na semana passada, quando o país recebeu as primeiras 300 mil doses da Sputnik V. O acordo com o governo da Rússia prevê a distribuição de mais 19 milhões de doses até fevereiro, com opção de compra de mais cinco milhões.",-1,75,0
1346606307302928384,Tue Jan 05 23:55:37 +0000 2021,,"@Derli53 Nós,(vírgula), me tira dessa. Não quero vacina nenhuma. O Presidente está apenas buscando para quem quer, porque vírgula, ele também não quer",0,100,0
1346602253629714439,Tue Jan 05 23:39:30 +0000 2021,,"@UOL Contrariando a Elba Ramalho, a Jane Fonda diz que o Covid-19 é presente de Deus pra esquerda! https://t.co/X9sX26obZv",-1,100,0
1347319971903381504,Thu Jan 07 23:11:27 +0000 2021,Brasil,"@hobijackson Exatamente. Eu lembro que eu peguei um uber com a minha mãe e no final da viagem ele comentou que a esposa dele e o filho estavam com coronavírus. Fiquei tão perplexa que a raiva só veio quando já não estava mais no carro. Tipo, o que que o cara tava fazendo ali? É o trabalho +",0,100,0
1349143613645713410,Tue Jan 12 23:57:58 +0000 2021,,"@monicabergamo Idiota, milhões que protege apenas a metade, ja que vc se diz ""jornalista"" pergunta para o bosta qual o motivo da porcaria chinesa com 50% de eficácia ser mais que o dobro da vacina de Oxford com100% de eficácia? Vai lá ""jornalista"" pergunta ao bosta do João Agripino.",1,75,0
1346525806890201090,Tue Jan 05 18:35:44 +0000 2021,Rio Grande do Sul- Brasil,@MariaCe08261627 @clarincom serão fabricadas 300milhões de doses no Brasil desta vacina de Oxford pela @fiocruz a partir de 01/02!,-1,75,0
1346541429661851652,Tue Jan 05 19:37:49 +0000 2021,,"@Livroscons @Biakicis @jairbolsonaro Sobre OXFORD, não há dúvidas que a ANVISA deveria ter autonomia. Mas, o que o Brasil tem de especial que não conseguiu até agora aprovar essa vacina ou não despertou o interesse da Astrazeneca para o registro, enquanto Índia, Argentina e Inglaterra já o fizeram?",0,100,0
1349467290031583233,Wed Jan 13 21:24:08 +0000 2021,"Rio de Janeiro, Brasil","❌ Já as mortes causadas pelo novo coronavírus entre 1º de janeiro e 31 de dezembro de 2020 somaram 1.799.610 pessoas, segundo a OMS, número 2,6 vezes maior do que as mortes por aids em 2019. Confira: https://t.co/GAfUbOJhNy. #aids #mortes #covid19 https://t.co/dPnVduTqNv",-1,100,0
1347682897050918913,Fri Jan 08 23:13:36 +0000 2021,Bauru,"@rcpvalle @g1 No Palmeiras não vai ter, pq o coronavirus é uma ameaça Mundial! 😂😂😂😂",0,100,0
1347693052257828865,Fri Jan 08 23:53:57 +0000 2021,,"@CarlaZambelli38 Criticada por Pazuello, Pfizer diz que ofereceu vacina em agosto; entenda. https://t.co/DhmLFfkWXk Resposta da Pfizer a Pazuello 👆",-1,75,0
1349506092682788870,Wed Jan 13 23:58:19 +0000 2021,"𝗠𝗼𝗿𝗲𝗻𝗼, 𝗣𝗘","@SergioG82743147 Caro prefeito @jdoriajr,  oomo é que compra 40 milhões de doses de uma #vacina que ainda não foi autorizada pelas #Anvisa?",0,50,0
1349043568028090368,Tue Jan 12 17:20:25 +0000 2021,,"@taoquei1 É a vacina que temos, já que o desgoverno genocida não conseguiu nenhuma outra, recusou vacina da Pfizer desde agosto, Fiocruz ainda não produz por que? Pq será que a Anvisa burocratiza mais do que no exterior? Nem a sputnik que está sendo fabricada aqui autorizam #ForaBolsonaro",0,100,0
1346607323167535107,Tue Jan 05 23:59:39 +0000 2021,São Paulo - SP,"@madPunchy @ednalobraganca @Ricamconsult Queria entender pq todo liberal acima dos 35 tem uma retórica tão pedante. Já trabalhei em empresa que impuseram que os funcionários tomassem a vacina da H1n1 ou sofreria advertência (demissão para os íntimos). Era empresa privada, a mão invisível agindo certo ao menos uma vez.",0,100,0
1348408452297740290,Sun Jan 10 23:16:41 +0000 2021,"São Paulo, Brasil",@JozeRuela @RickOnTheRocks_ @jdoriajr @anvisa_oficial @butantanoficial @GadoDecider Estou muito contente com o governo dele sim.  Aliás se não fosse por ele nem a da Oxford teríamos aqui.  É vc sabe disso.,0,100,0
1348374299464314880,Sun Jan 10 21:00:59 +0000 2021,"Pelotas, Brasil","Brasil registra 469 mortes nas últimas 24h. Total é de 203.100 óbitos e 8.105.790 infectados, segundo dados do Conass #COVID19",-1,100,0
1349500513759453185,Wed Jan 13 23:36:09 +0000 2021,,"@DCM_online Se for Coronavac, tomara que não tenha seringa mesmo.",0,100,0
1348417623827111940,Sun Jan 10 23:53:08 +0000 2021,,"@Erro808 nossa perfeito ein, mas tomara que a gente tome a vacina antes de eu casar senão tamo fodido KKKKKKKK",0,100,0
1347643847564791812,Fri Jan 08 20:38:25 +0000 2021,,"@danhengon @apbizzi @dogarrett Lembrando que a vacina vai ser fabricada no butantan e na fiocruz ambos produzindo 24 horas, 7 dias por semana enquanto a vacina da pfizer e da moderna vai ter que importar já pronta do exterior o que encarece mais pois vamos precisar de aviões .",0,50,0
1349046164893691910,Tue Jan 12 17:30:44 +0000 2021,"Munich, Germany","@mellziland Covid-19 Update da Alemanha de hoje 12/01/21:  1. Lockdown pelo menos ate a Páscoa (Abril) e torcendo pro virus Inglês, Africano ou Brasileiro não chegar poraqui. 2. Mascaras FFP2 obrigatórias a partir da próxima segunda feira. 3. Vacina Moderna valida por 1 ano. Talvez 3a dose.",-1,75,0
1347691007463346184,Fri Jan 08 23:45:49 +0000 2021,K-12,@belfxrt @juaotenorio @eumesmalola fala isso quando eu morrer de corona,0,100,0
1348055249613893633,Sat Jan 09 23:53:11 +0000 2021,"Buerarema, Brasil","Esse vagabundo do @blogdosakamoto põe a culpa do aumento dos casos de covid-19 em nós brasileiros. Mas, nada fala dos PILANTRAS que nas eleições puseram 150 milhões de pessoas juntas em 1 único dia. Seja honesto com a população, canalha!!!",0,100,0
1349047917714276353,Tue Jan 12 17:37:42 +0000 2021,BH / BSB / MAO,"@_rene1212 Toda vacina pra ser usada no Brasil precisa da autorização da Anvisa, uai. Isso não é óbvio? A Sputnik ainda não tem, mas em breve terá e será a usada aqui no estado, vacinação tá prevista pra entre fevereiro e março.",-1,75,0
1347689728901001216,Fri Jan 08 23:40:44 +0000 2021,,"@germanottinha_ Folha de S.Paulo: (2 min) Doria divulga, com título alterado, reportagem crítica da Science sobre Coronavac https://t.co/699o4gGsmH",-1,100,0
1348419178831753217,Sun Jan 10 23:59:19 +0000 2021,Sampa,@euperuzini_tgp Com toda certeza! E estou com medo pq estou convocada pra voltar a lecionar amanhã com alunos. Aulas presenciais sem vacina unf.,0,100,0
1347688573999448065,Fri Jan 08 23:36:09 +0000 2021,We go change ^^,@vantesc0ld Morcego vendo que o plano dele de espalhar o corona deu certo akksksksk:,0,100,0
1348775427821756416,Mon Jan 11 23:34:55 +0000 2021,,"@jasonptodd @fontebr_ A apresentação, de fato, foi política (necessária, inclusive, diante do cenário), mas a exigência da transparência dos dados feita pelos divulgadores científicos foi ansiosa e equivocada. Por fim, pontuo que esse dado de eficácia global virou alvo de marketing da Pfizer e...",0,100,0
1347331907995000836,Thu Jan 07 23:58:53 +0000 2021,,@jairbolsonaro Vai comprar o Coronavac? Enfiou a língua no rabo.,0,100,0
1348038826619449345,Sat Jan 09 22:47:56 +0000 2021,"Rio de Janeiro, Brazil","@VEJA Ranking de países vacinando contra o coronavírus:  🇺🇲 5,9 milhões de pessoas 🇨🇳 4,5 mi 🇮🇱  1,7 mi 🇬🇧 1,3 mi 🇦🇪 887 mil 🇷🇺 800 mil 🇩🇪 417 mil 🇮🇹 413 mil 🇨🇦 230 mil 🇪🇸 200 mil 🇵🇱 160 mil 🇧🇷 0 pessoas 🤡57 milhões de pessoas não tomarão a vacina contra o Covid-19",1,100,0
1348049475273633793,Sat Jan 09 23:30:15 +0000 2021,,"@sinomarrodri20 @1612Thiago @samydana Exato. Será. E quanto mais demorar a liberar, pior. Já q o governo federal não se interessou pela da Pfizer quando o mundo inteiro estava comprando, a liberem essa de uma vez q já tem milhões de doses disponíveis",0,100,0
1346942698540982272,Wed Jan 06 22:12:18 +0000 2021,,"@Bernadinoju Não está louca não Júlia. Ao invés de se informar por parte da nossa imprensa vendida, e pessoas que não sabem nada, procure informações de outras fontes.  Procure um vídeo de George Galloway sobre Hugo Chaves numa entrevista na Universidade de Oxford.",0,100,0
1349503301814022144,Wed Jan 13 23:47:14 +0000 2021,,@ealippertt pego corona também,0,100,0
1347840925574328322,Sat Jan 09 09:41:32 +0000 2021,Brazil,@zotam2 @sputnik_brasil Tem que fazer o mesmo com o Bozo e Famiglia⁉️,0,100,0
1347327907232964614,Thu Jan 07 23:42:59 +0000 2021,,"@SheilaScalco Mas contra formas graves ao q parece tanto a AstraZeneca, quanto da Pfzer e CoronaVac tem 100%",-1,100,0
1346594791589601281,Tue Jan 05 23:09:51 +0000 2021,Brasil,"@mirela_dr | Vc sabia? ""Tem a questão do coronavírus também que, no meu entender, está superdimensionado, o poder destruidor desse vírus"", disse Bolsonaro em evento em Miami no dia 9 de março. | via @facts_bolsonaro",-1,100,0
1346888078850486279,Wed Jan 06 18:35:16 +0000 2021,"Campinas, Brasil","@JovemPanNews Até quando a imprensa paulista vai se prestar a divulgar o garoto propaganda da sem credibilidade Sinovac e sua vacina com míseros 50% de eficácia ao preço de US$10,30 , três vezes a de Oxford, US$3,16 e com 90% de eficácia? E o aumento no ICMS que vai atrapalhar a economia? https://t.co/KpyLkzpS9x",0,100,0
1347632665831366656,Fri Jan 08 19:53:59 +0000 2021,"Palmas - TO, Brasil","@vaneves Oxford/AstraZeneca: R$ 20 (US$ 3 a US$ 4) CoronaVac: R$ 55 (US$ 10,30) Fonte: Arial  Não entendi ainda porque comprar uma com menos eficácia pagando mais. Me explica ai",0,100,0
1347331266006429698,Thu Jan 07 23:56:20 +0000 2021,,@PauloHenriiqque O brabo tem o corona na palma da mão.,0,100,0
1348413898374995970,Sun Jan 10 23:38:20 +0000 2021,,"@Giovani_Costa Amém Gio, com suas palavras fico mais tranquila. Passando o corona vamos combinar de nos encontrar, ou aí ou em Moc 🙌🏼🙏🏼",0,100,0
1346969433173078016,Wed Jan 06 23:58:33 +0000 2021,"Minas Gerais, Brasil","@xlavix3 @mari220x @ioms66 Corona é contra nossa amizade, vamos bater nele",0,100,0
1349505764348612609,Wed Jan 13 23:57:01 +0000 2021,"Belém , Pára , Brazil","@geciguimaraes @g1 pessoal é muito sem noção, só tem que passar quando tiver uma boa parte da população com vacina",0,100,0
1348411324594839553,Sun Jan 10 23:28:06 +0000 2021,,"@Guilher75550603 Acertei 58, talvez esse ano diminua a nota de corte por conta do corona",0,100,0
1348762372484300802,Mon Jan 11 22:43:03 +0000 2021,São Cariacicasburgo,"@vitorars A exigência mínima da Anvisa é 60%. A vacina de Oxford, a depender dos parâmetros de teste, tem eficácia de 62%.",1,100,0
1346945889655545857,Wed Jan 06 22:24:59 +0000 2021,,@jdoriajr Só me  responda uma coisa pq a China tá comprando a vacina de Oxford se a China detém a vacina dela mesma ? Estranho.....,0,100,0
1349135372110983168,Tue Jan 12 23:25:13 +0000 2021,,"@Rconstantino Prá que vacina numa pandemia, não é mesmo?  Já temos o remédio da malária, os remédios contra vermes e piolhos com 100%  de eficácia contra o corona!  O mundo tem que aprender com o exemplo do mito que aconselha esse coquetel ma-ra-vi-lho-so!",0,100,0
1347678817297559554,Fri Jan 08 22:57:23 +0000 2021,queria ta em caioba,@lilvinicinho @butantanoficial é tipo tu pedir uma fonte pra uma matéria em oxford,0,100,0
1346818386362302464,Wed Jan 06 13:58:20 +0000 2021,Rio de janeiro,"@JefinhoMenes Tenho outra teoria. O fato de termos 150mil + de aposentados que se foram, isso vai reduzindo a previdência. E o governo tem medo de um povo vacinado que pode ir pra rua. Mas lógico que o lobby cloroquista e da astrazeneca estão juntos.",0,100,0
1348414109197467649,Sun Jan 10 23:39:10 +0000 2021,blackpink supremacy,"@ktharcher com medo de estar com corona, e você?",0,100,0
1349141419043262467,Tue Jan 12 23:49:14 +0000 2021,"Uberlândia, Mg","@daviagerbon Coronavac tem eficácia geral de 50,38% no estudo feito pelo Butantan",-1,100,0
1349143771636768769,Tue Jan 12 23:58:35 +0000 2021,,"@filhas_amo @Andre82984870 @materazzi01 @CarlaZambelli38 Essa matéria é velha, o que demonstra que tem tempo que o governo fechou o acordo de intenção de compra como mais uma opção, mas a vacina da Pfizer nunca foi prioridade para o Brasil por questões óbvias.",0,100,0
1348419188499558402,Sun Jan 10 23:59:21 +0000 2021,,"@ojsilva38 O Rito d Ciência Está Sendo Iguinorado,Tanto pelo Instituto Butantã como pela SinoVac,Pfizer, outras  Farmacêuticas,Governantes Mundiais,OMS,na Fabricação d Vacina d CONVID19,Ao Ignorar o Rito d Ciência Governantes Inescrupulosos Ganânciosos,não Estão Preocupados em Salvar Vidas.",1,100,0
1347317326622953472,Thu Jan 07 23:00:57 +0000 2021,"Rio de Janeiro, Brasil",@decademartori Butantã porra nenhuma. Sinovac.,0,100,0
1348381332494315523,Sun Jan 10 21:28:56 +0000 2021,"Augusto Corrêa, Brasil ",@Analuz1503 @RevistaISTOE lula comemorou a existencia do coronavirus durante uma entrevista 🙄,-1,100,0
1346521682496913424,Tue Jan 05 18:19:20 +0000 2021,Lisbon,"@jcaetanodias @diniscosta @terc34 Também questão €, a da AstraZeneca é muito mais barata.",-1,75,0
1346590476376399877,Tue Jan 05 22:52:42 +0000 2021,,@anvisa_oficial Mais uma entre tantos sinistros provocados pela vacina lixo da Pfizer! E olha que é cotada a mais segura! Só o Brasil tem quase 90% de CURADOS da peste chinesa e NÃO precisamos dessas porcarias de vacinas! https://t.co/EpimTDHJju,1,50,0
1346492307768545287,Tue Jan 05 16:22:37 +0000 2021,Rio de Janeiro,"@carlosfiorot5 @olhardigital SP já tem 11 milhões de doses da CoronaVac e já tem os insumos para produzi-la, agora falta a boa vontade e transparência da Sinovac para pedir o registro",0,50,0
1349467285799530496,Wed Jan 13 21:24:07 +0000 2021,"Rio de Janeiro, Brasil","❌ Os dados de 2020 ainda não estão disponíveis, mas seguem a tendência de diminuição da mortalidade relacionada ao vírus HIV desde 2010. O número do post (42.371.649) é muito maior do que o estimado. Confira: https://t.co/GAfUbOJhNy. #aids #mortes #covid19 https://t.co/GN1xFV3OV2",0,100,0
1349501457297502208,Wed Jan 13 23:39:54 +0000 2021,Rio de Janeiro,@nypost Por gentileza ASSISTAM E REPASSEM para TODOS os seus amigos e familiares – estamos diante de uma ameaça gravíssima às nossas vidas! 👇  https://t.co/1hGaHMlrPB,0,100,0
1349493752658849802,Wed Jan 13 23:09:17 +0000 2021,Portugal,"@CarlosLucasLx O que ouviu foi a explicação do gabinete da ministra, depois do impacto que o despacho causou no sector hospitalar. O despacho mantém-se inalterável: manda adiar cirurgias prioritárias, incluindo as que estavam programadas para doentes com cancro. https://t.co/H2jZ5TSVdp",0,100,0
1347688348945682434,Fri Jan 08 23:35:15 +0000 2021,"Vitória, Espírito Santo","@kaahmendes__ sim, tava escutando isso e o Doka disse: ""tem coronavirus"" sim",0,100,0
1349450924431974403,Wed Jan 13 20:19:06 +0000 2021,,@RoseTelles10 @UOL Com sorte temos a vacina do Doria. Você não consegue ver o que está acontecendo? Já ouviu falar na variante do Brasil? Sai da sua bolha e se informa. Se tivermos a sinovac estamos com muita sorte. A variante brasileira se espalha mais rápido do que a capacidade de vacinar.,0,50,0
1349036511287791617,Tue Jan 12 16:52:22 +0000 2021,Brasil,@sputnik_brasil Agora bate com o que os cientistas dizem.,0,100,0
1348121560830369793,Sun Jan 10 04:16:41 +0000 2021,,"@Din2Diniz Somente no oitavo dia do ano, os laboratórios Fiocruz e Butantan apresentaram à Anvisa os pedidos p/ uso emergencial das vacinas AstraZeneca/Oxford e CoronaVac, respectivamente. E o Butantan o fez de forma incompleta. A crítica apenas pelo desejo de afrontar se torna destrutiva.",0,50,0
1347327626155872258,Thu Jan 07 23:41:52 +0000 2021,,@jessicavtg No te preocupes Jessica te daremos la de Pfizer. 😁 https://t.co/HinBa6N88z,0,100,0
1347210762939461639,Thu Jan 07 15:57:30 +0000 2021,,"@claudioedantas URGENTE - VACINA DE DORIA TEM A MENOR EFICÁCIA DO MUNDO APRESNTADA ATÉ O MOMENTO TABELA DE EFICÁCIA DAS VACINAS Pfizer/BioNTech = 95% de eficácia Moderna = 94,5% de eficácia Sputnik V = 91,4% de eficácia Sinopharm,chinesa = 79% de eficácia Coronavac = 78% de eficácia E AGORA?",-1,25,0
1348029835445207040,Sat Jan 09 22:12:12 +0000 2021,Brasil,"@jairbolsonaro  Ditador de merda subestima a Pandemia ignora brasileiros vítima da covid19 faz campanha contra vacina. 2021, os brasileiros enterra o Bolsopetista sua carreira política acabou fracassado.",0,100,0
1349069053273526273,Tue Jan 12 19:01:41 +0000 2021,,"@flamarri qual a vacina mais eficaz pra proteger adultos (fora idosos) de terem sintomas moderados, como perda de olfato e paladar?  Vc teria como dizer isso? seria pfizer/moderna? obg abs",0,100,0
1347332163193233409,Thu Jan 07 23:59:54 +0000 2021,,@thamiresmrp @FbioBcerqueira @g1 Não precisamos de uma vacina da China. Tem outras bem melhores sendo usadas no mundo. A da China nem eles querem.,0,100,0
1349440071343218688,Wed Jan 13 19:35:59 +0000 2021,sao paulo,"@FBurgdurff @VEJA Kkkkkkkkkkk copo meio vazio, vai de Sputnik V, Moderna, ou Pfizer, mas não deixe se vacinar, a prioridade é essa, depois, com menos chances de morrer ou ser hospitalizado, pode matematizar",0,100,0
1348766066323968000,Mon Jan 11 22:57:43 +0000 2021,"Maceió, Brasil",@leandroruschel Porque o @minsaude não investe mais na @fiocruz para duplicar a fábrica e garantir 100% de vacinas oxford com eficácia alta 99%? Ainda assim ficaria mais barato que compra coronavac! Porque não @ministropazuelo ? Se livre dessa bomba chinesa!,0,100,0
1346605891718696961,Tue Jan 05 23:53:57 +0000 2021,,"@jubsduarte @g1 Deixa eu o número da conta, vc vai ver como é bom ter vacina e um ""presidente"" pra cuidar de vc.. É um paraíso lá, só vai passar fome mas tem problema não .. tem vachina.",0,25,0
1346969779345625090,Wed Jan 06 23:59:55 +0000 2021,,@RafaelF70239433 @TeichNelson Quero ver a coragem dos esquerdopatas pra tomar essa vacina. Vai em frente! https://t.co/FiTWFl9SJJ,0,100,0
1348416625159110661,Sun Jan 10 23:49:10 +0000 2021,,"@chiizizin A situação com a Covid 19 é lamentável, acho que todos nós fomos afetados de maneiras diferentes, espero que a situação onde você mora melhore🥺😭😥🙏",0,100,0
1348780925090410496,Mon Jan 11 23:56:46 +0000 2021,"Belo Horizonte, Brasil","@Antonsilv1 @Vicente18148387 ""São Paulo sozinho é responsável por por cerca de 25% das mortes registradas por Coronavirus no Brasil, uma lástima e Dória tem o pior desempenho no combate ao vírus no País""  Os superpoderes e exclusividade no combate à doença, foram dados aos governadores e prefeitos pelo STF.",-1,75,0
1348048025118240771,Sat Jan 09 23:24:29 +0000 2021,,@fernando_ncf @vinnycardozo E se atenha a responder se as demandas são distintas para Astrazeneca e Sinovac. Outros assuntos não estão me interessando.,0,100,0
1348042917491978249,Sat Jan 09 23:04:11 +0000 2021,,@VEJA A preferência é a vacina da Pfizer.,0,100,0
1346869045237190657,Wed Jan 06 17:19:38 +0000 2021,"Rio de Janeiro, Brasil",@Cteel021 kkkkkkkk mano foi mto especifico a ampola veio c uma bula da astrazeneca,0,100,0
1348048278802333703,Sat Jan 09 23:25:29 +0000 2021,"Fortaleza, Ceará",@DaviBarroso @FortalezaEC o Fortaleza já falou no twitter a poucos instantes que Marcelo Boeck e Ederson estão com covid-19 e estão assintomáticos,-1,100,0
