tweet_id,created_at,user_location,tweet_text,label_A,label_B,pct_certainty_A,pct_certainty_B,tweet_text_preproc,tweet_text_stemming,tweet_text_lemmatization
1349474407069134851,Wed Jan 13 21:52:25 +0000 2021,Porto Alegre,@LeSarturiP @obscovid19br @analise_covid19 @mellziland @wasimvacinas @UPVacina @luizacaires3 @bollemdb @TemCiencia @oatila @cienciausp @olaciencia @leorovatti @CExercicio @FredLAFernandes @dadourado @Pmuchscience Conseguimos transformar esses posts em um formato friendly para ser encaminhada via WhatsApp?,0,0.0,100,100.0,"['conseguimos', 'transformar', 'posts', 'formato', 'friendly', 'encaminhada', 'via', 'whatsapp']","['consegu', 'transform', 'post', 'format', 'friendly', 'encaminh', 'via', 'whatsapp']","['conseguir', 'transformar', 'posts', 'formato', 'friendly', 'encaminhar', 'via', 'whatsapp']"
1348406033992048640,Sun Jan 10 23:07:05 +0000 2021,"Sao Paulo, Brazil","saudades dos camps de cisv nos finais de semana, saudades ir pra bar, entrar em um restaurante e decidir comer X coisa... ok, mtas coisas assim dão pra fazer com a pandemia, mas não me sinto segura, saudades andar na rua sem pensar em máscara e coronavírus",0,0.0,75,100.0,"['saudades', 'camps', 'cisv', 'finais', 'semana', 'saudades', 'ir', 'bar', 'entrar', 'restaurante', 'decidir', 'comer', 'coisa', 'ok', 'mtas', 'coisas', 'assim', 'dao', 'fazer', 'pandemia', 'sinto', 'segura', 'saudades', 'andar', 'rua', 'pensar', 'mascara', 'covid']","['saudad', 'camp', 'cisv', 'final', 'seman', 'saudad', 'ir', 'bar', 'entr', 'restaurant', 'decid', 'com', 'cois', 'ok', 'mta', 'cois', 'assim', 'dao', 'faz', 'pandem', 'sint', 'segur', 'saudad', 'and', 'rua', 'pens', 'masc', 'covid']","['saudade', 'camps', 'cisv', 'final', 'semana', 'saudade', 'ir', 'bar', 'entrar', 'restaurante', 'decidir', 'comer', 'coisa', 'ok', 'mtas', 'coisa', 'assim', 'dao', 'fazer', 'pandemia', 'sentir', 'seguro', 'saudade', 'andar', 'rua', 'pensar', 'mascarar', 'covid']"
1347687908657000452,Fri Jan 08 23:33:30 +0000 2021,,@MilagrosGermanO @huchilora @luisabinader Apuesto que será de pfizer,0,0.0,100,100.0,"['apuesto', 'vacina']","['apuest', 'vacin']","['apuesto', 'vacina']"
1348601159880085507,Mon Jan 11 12:02:26 +0000 2021,,@sputnik_TR olhabua,0,0.0,100,100.0,['olhabua'],['olhabu'],['olhabua']
1347693196533501955,Fri Jan 08 23:54:31 +0000 2021,"ѕα̃o pαυlo, вrαzιl",@bchartsnet elitistaKKKKKKKK ai bc coronavac só começou o debut agora é já é maior que carreiras  https://t.co/czlIx7i4JO,0,0.0,25,50.0,"['elitistakk', 'ai', 'bc', 'vacina', 'comecou', 'debut', 'agora', 'maior', 'carreiras']","['elitistakk', 'ai', 'bc', 'vacin', 'comec', 'debut', 'agor', 'mai', 'carr']","['elitistakk', 'ai', 'bc', 'vacina', 'comecou', 'debut', 'agora', 'maior', 'carreira']"
1349132435024465922,Tue Jan 12 23:13:32 +0000 2021,,"@butantanoficial Queria que a vacina tivesse sido feita pelo Butantan,  na verdade o instituto é uma distribuidora da vacina da Sinovac...",1,1.0,75,100.0,"['queria', 'vacina', 'sido', 'feita', 'vacina', 'verdade', 'instituto', 'distribuidora', 'vacina', 'vacina']","['quer', 'vacin', 'sid', 'feit', 'vacin', 'verdad', 'institut', 'distribu', 'vacin', 'vacin']","['querer', 'vacina', 'ser', 'fazer', 'vacina', 'verdade', 'instituto', 'distribuir', 'vacina', 'vacina']"
1346606409438343175,Tue Jan 05 23:56:01 +0000 2021,"-10.219819,-48.336298",@Daversony @GabrielCBrasil Porque você diz isso? Se você apoia vacinar a força à população com uma vacina sem comprovação científica. Pelo menos a Cloroquina já tem 80 anos de pesquisa. Hitler também vacina os negros com vacina feito às pressas sem comprovação científica. Igual a Esquerda quer fazer.,1,1.0,75,100.0,"['porque', 'diz', 'apoia', 'vacina', 'forca', 'populacao', 'vacina', 'comprovacao', 'cientifica', 'menos', 'cloroquina', 'anos', 'pesquisa', 'hitler', 'vacina', 'negros', 'vacina', 'feito', 'pressas', 'comprovacao', 'cientifica', 'igual', 'esquerda', 'quer', 'fazer']","['porqu', 'diz', 'apo', 'vacin', 'forc', 'populaca', 'vacin', 'comprovaca', 'cientif', 'menos', 'cloroquin', 'ano', 'pesquis', 'hitl', 'vacin', 'negr', 'vacin', 'feit', 'press', 'comprovaca', 'cientif', 'igual', 'esquerd', 'qu', 'faz']","['porque', 'dizer', 'apoiar', 'vacina', 'forca', 'populacao', 'vacina', 'comprovacao', 'cientificar', 'menos', 'cloroquina', 'ano', 'pesquisa', 'hitler', 'vacina', 'negro', 'vacina', 'fazer', 'pressa', 'comprovacao', 'cientificar', 'igual', 'esquerda', 'querer', 'fazer']"
1348418629164032001,Sun Jan 10 23:57:08 +0000 2021,,"@Jambock67 O Rito d Ciência Está Sendo Iguinorado,Tanto pelo Instituto Butantã como pela SinoVac,Pfizer, outras  Farmacêuticas,Governantes Mundiais,OMS,na Fabricação d Vacina d CONVID19,Ao Ignorar o Rito d Ciência Governantes Inescrupulosos Ganânciosos,não Estão Preocupados em Salvar Vidas.",1,1.0,75,100.0,"['rito', 'ciencia', 'sendo', 'iguinorado', 'tanto', 'instituto', 'butanta', 'vacina', 'vacina', 'outras', 'farmaceuticas', 'governantes', 'mundiais', 'oms', 'fabricacao', 'vacina', 'convid19', 'ignorar', 'rito', 'ciencia', 'governantes', 'inescrupulosos', 'gananciosos', 'preocupados', 'salvar', 'vidas']","['rit', 'cienc', 'send', 'iguinor', 'tant', 'institut', 'butant', 'vacin', 'vacin', 'outr', 'farmaceu', 'govern', 'mund', 'om', 'fabricaca', 'vacin', 'convid19', 'ignor', 'rit', 'cienc', 'govern', 'inescrupul', 'gananci', 'preocup', 'salv', 'vid']","['rito', 'ciencia', 'ser', 'iguinorado', 'tanto', 'instituto', 'butanta', 'vacina', 'vacina', 'outro', 'farmaceuticas', 'governante', 'mundial', 'oms', 'fabricacao', 'vacina', 'convid19', 'ignorar', 'rito', 'ciencia', 'governante', 'inescrupulosos', 'ganancioso', 'preocupar', 'salvar', 'vida']"
1347680528053514252,Fri Jan 08 23:04:11 +0000 2021,"Ribeirão Preto, Brasil","@GDOSecaoBA @BrazilFight @ejmorais59 Os idosos serão imunizados. Como disse, idosos participaram da pesquisa da coronavac e devem ter participado das demais. Pelo menos não vi termos proibindo a participação dessa população. Apenas gestantes e crianças que não participaram de nenhum dos estudos.",-1,-1.0,50,100.0,"['idosos', 'imunizados', 'disse', 'idosos', 'participaram', 'pesquisa', 'vacina', 'devem', 'participado', 'demais', 'menos', 'vi', 'termos', 'proibindo', 'participacao', 'dessa', 'populacao', 'apenas', 'gestantes', 'criancas', 'participaram', 'nenhum', 'estudos']","['idos', 'imuniz', 'diss', 'idos', 'particip', 'pesquis', 'vacin', 'dev', 'particip', 'demal', 'menos', 'vi', 'term', 'proib', 'participaca', 'dess', 'populaca', 'apen', 'gest', 'crianc', 'particip', 'nenhum', 'estud']","['idoso', 'imunizar', 'dizer', 'idoso', 'participar', 'pesquisa', 'vacina', 'dever', 'participar', 'demais', 'menos', 'ver', 'termo', 'proibir', 'participacao', 'de esse', 'populacao', 'apenas', 'gestante', 'criancas', 'participar', 'nenhum', 'estudo']"
1347996013190131712,Sat Jan 09 19:57:48 +0000 2021,,"@10_5_6_5 Enquanto muitos choraram para não sacrificar os inimigos, eles estudaram para saturar seus concorrentes. Covid19 em 2019? Coincidência, Covid21...",0,0.0,75,50.0,"['enquanto', 'muitos', 'choraram', 'sacrificar', 'inimigos', 'estudaram', 'saturar', 'concorrentes', 'covid', 'coincidencia', 'covid21']","['enquant', 'muit', 'chor', 'sacrific', 'inimig', 'estud', 'satur', 'concorr', 'covid', 'coincidenc', 'covid21']","['enquanto', 'muito', 'chorar', 'sacrificar', 'inimigo', 'estudar', 'saturar', 'concorrente', 'covid', 'coincidencia', 'covid21']"
1347331649487384587,Thu Jan 07 23:57:52 +0000 2021,"Birigui, Brasil","@wellitonalemao @xxwebconda Esse ponto que o povo não entende, a  vacina da gripe também não garante que o idoso não vai pegar gripe no inverno, mas garante que não vai morrer",-1,-1.0,25,75.0,"['ponto', 'povo', 'entende', 'vacina', 'gripe', 'garante', 'idoso', 'vai', 'pegar', 'gripe', 'inverno', 'garante', 'vai', 'morrer']","['pont', 'pov', 'entend', 'vacin', 'grip', 'gar', 'idos', 'vai', 'peg', 'grip', 'invern', 'gar', 'vai', 'morr']","['ponto', 'povo', 'entender', 'vacina', 'gripe', 'garante', 'idoso', 'ir', 'pegar', 'gripe', 'inverno', 'garante', 'ir', 'morrer']"
1348780995441520642,Mon Jan 11 23:57:03 +0000 2021,Brazil,@Lourdesregina @diogomainardi A Fiocruz ainda não está produzindo. Tanto que estão importando 2 milhões de vacina da Índia.,-1,-1.0,50,100.0,"['vacina', 'ainda', 'produzindo', 'tanto', 'importando', 'milhoes', 'vacina', 'india']","['vacin', 'aind', 'produz', 'tant', 'import', 'milho', 'vacin', 'ind']","['vacina', 'ainda', 'produzir', 'tanto', 'importar', 'milhoes', 'vacina', 'india']"
1349141620634038272,Tue Jan 12 23:50:02 +0000 2021,"São Paulo, Brasil",@reinaldoazevedo @Ticostacruz Manda ver na Coronavac,0,0.0,75,100.0,"['manda', 'ver', 'vacina']","['mand', 'ver', 'vacin']","['mandar', 'ver', 'vacina']"
1349375720414392321,Wed Jan 13 15:20:16 +0000 2021,"Balneário Piçarras, Brasil","@BlogdoNoblat @UOLNoticias @UOL Pfizer: 95% de eficácia geral. Moderna: 94,1%. Sputnik V: 91,4%. Oxford: 70,4% (até 90,0% com 1ª dose menor). Coronavac: 50,4%.  Doria escolheu a vacina MENOS eficiente, cara (mais que o DOBRO do preço da de Oxford), e ainda queria DERRUBAR o Presidente Bolsonaro por conta disso.",1,1.0,50,50.0,"['vacina', 'eficacia', 'geral', 'vacina', 'vacina', 'vacina', 'dose', 'menor', 'vacina', 'doria', 'escolheu', 'vacina', 'menos', 'eficiente', 'cara', 'dobro', 'preco', 'vacina', 'ainda', 'queria', 'derrubar', 'presidente', 'bolsonaro', 'conta', 'disso']","['vacin', 'eficac', 'geral', 'vacin', 'vacin', 'vacin', 'dos', 'men', 'vacin', 'dor', 'escolh', 'vacin', 'menos', 'efici', 'car', 'dobr', 'prec', 'vacin', 'aind', 'quer', 'derrub', 'presid', 'bolsonar', 'cont', 'diss']","['vacina', 'eficacia', 'geral', 'vacina', 'vacina', 'vacina', 'dose', 'menor', 'vacina', 'doria', 'escolher', 'vacina', 'menos', 'eficiente', 'cara', 'dobro', 'preco', 'vacina', 'ainda', 'querer', 'derrubar', 'presidente', 'bolsonaro', 'conta', 'de isso']"
1349104546375557121,Tue Jan 12 21:22:43 +0000 2021,Ciudad Autónoma de Buenos Aires,@vidisibilla @gonza_leyenda @carlavizzotti te referis a esta nota? https://t.co/aNRU455Ii6,0,0.0,100,100.0,"['referis', 'nota']","['referil', 'not']","['referir', 'nota']"
1346514515102470144,Tue Jan 05 17:50:52 +0000 2021,"São Paulo, Brasil","@fr4nfu Elas precisam fazer o pedido, o que não ocorreu ainda. A FioCruz vai fazer o pedido pra liberação da Astrazeneca nesta semana, e a Anvisa tem até 10 dias pra aceitar. A Pfeizer não vai pedir por enquanto pq o Brasil não comprou doses dela até agora",-1,-1.0,50,100.0,"['precisam', 'fazer', 'pedido', 'ocorreu', 'ainda', 'vacina', 'vai', 'fazer', 'pedido', 'liberacao', 'vacina', 'nesta', 'semana', 'anvisa', 'dias', 'aceitar', 'pfeizer', 'vai', 'pedir', 'enquanto', 'por que', 'brasil', 'comprou', 'doses', 'agora']","['precis', 'faz', 'ped', 'ocorr', 'aind', 'vacin', 'vai', 'faz', 'ped', 'liberaca', 'vacin', 'nest', 'seman', 'anvis', 'dia', 'aceit', 'pfeiz', 'vai', 'ped', 'enquant', 'por qu', 'brasil', 'compr', 'dos', 'agor']","['precisar', 'fazer', 'pedido', 'ocorrer', 'ainda', 'vacina', 'ir', 'fazer', 'pedido', 'liberacao', 'vacina', 'em este', 'semana', 'anvisa', 'dia', 'aceitar', 'pfeizer', 'ir', 'pedir', 'enquanto', 'por que', 'brasil', 'comprar', 'dose', 'agora']"
1349141500639240193,Tue Jan 12 23:49:34 +0000 2021,,@carteiroreaca Já pode preparar a papelada.... Certeza que essa porcaria não alcança  nem os 50%...  A própria China não faz uso e nem aprovou essa vacina da Sinovac...,1,1.0,50,100.0,"['pode', 'preparar', 'papelada', 'certeza', 'porcaria', 'alcanca', 'propria', 'china', 'faz', 'uso', 'aprovou', 'vacina', 'vacina']","['pod', 'prepar', 'papel', 'cert', 'porc', 'alcanc', 'propr', 'chin', 'faz', 'uso', 'aprov', 'vacin', 'vacin']","['poder', 'preparar', 'papelada', 'certeza', 'porcaria', 'alcanca', 'propria', 'china', 'fazer', 'uso', 'aprovar', 'vacina', 'vacina']"
1348399933943144449,Sun Jan 10 22:42:50 +0000 2021,RIo de Janeiro,@g1 Eu sempre me pergunto se o nome é Sputnik 5 ou Sputnik vê,0,0.0,100,100.0,"['sempre', 'pergunto', 'nome', 'vacina', 'vacina', 've']","['sempr', 'pergunt', 'nom', 'vacin', 'vacin', 've']","['sempre', 'perguntar', 'nome', 'vacina', 'vacina', 've']"
1347271223173066752,Thu Jan 07 19:57:45 +0000 2021,"Belém, Brasil","@SenadoFederal Não é trabalho de vocês anunciar/ ou comemorar essa notícia bando de inúteis. 🤬 TABELA DE EFICÁCIA DAS VACINAS Pfizer/BioNTech = 95% de eficácia Moderna = 94,5% de eficácia Sputnik V = 91,4% de eficácia Sinopharm,chinesa = 79% de eficácia Coronavac = 78% de eficácia 🤔 E AGORA?",-1,-1.0,100,50.0,"['trabalho', 'anunciar', 'comemorar', 'noticia', 'bando', 'inuteis', 'tabela', 'eficacia', 'vacina', 'vacina', 'biontech', 'eficacia', 'vacina', 'eficacia', 'vacina', 'eficacia', 'sinopharm', 'chinesa', 'eficacia', 'vacina', 'eficacia', 'agora']","['trabalh', 'anunci', 'comemor', 'notic', 'band', 'inutel', 'tabel', 'eficac', 'vacin', 'vacin', 'biontech', 'eficac', 'vacin', 'eficac', 'vacin', 'eficac', 'sinopharm', 'chin', 'eficac', 'vacin', 'eficac', 'agor']","['trabalho', 'anunciar', 'comemorar', 'noticiar', 'bando', 'inuteis', 'tabela', 'eficacia', 'vacina', 'vacina', 'biontech', 'eficacia', 'vacina', 'eficacia', 'vacina', 'eficacia', 'sinopharm', 'chinês', 'eficacia', 'vacina', 'eficacia', 'agora']"
1349136096811216897,Tue Jan 12 23:28:05 +0000 2021,,@JorgeAfonso1970 O medo de ser confundida com um bolsonaristas é tão grande quanto de pegar covid-19. Máscara sempre! 😂❤😷,0,0.0,50,100.0,"['medo', 'confundida', 'bolsonaristas', 'grande', 'quanto', 'pegar', 'covid', 'mascara', 'sempre']","['med', 'confund', 'bolsonar', 'grand', 'quant', 'peg', 'covid', 'masc', 'sempr']","['medo', 'confundir', 'bolsonaristas', 'grande', 'quanto', 'pegar', 'covid', 'mascarar', 'sempre']"
1347988658524192770,Sat Jan 09 19:28:35 +0000 2021,Brasil,"@sputnik_brasil Esse chancelerdo parece o moleque do filme Sexto Sentido. Só ele enxerga os tais ""inimigos da liberdade"". Que fase desse país. Parabéns paneleiros, parabéns!",0,0.0,50,100.0,"['chancelerdo', 'parece', 'moleque', 'filme', 'sexto', 'sentido', 'enxerga', 'tais', 'inimigos', 'liberdade', 'fase', 'desse', 'pais', 'parabens', 'paneleiros', 'parabens']","['chancelerd', 'parec', 'molequ', 'film', 'sext', 'sent', 'enxerg', 'tal', 'inimig', 'liberdad', 'fas', 'dess', 'pal', 'parab', 'panel', 'parab']","['chancelerdo', 'parecer', 'moleque', 'filme', 'sexto', 'sentido', 'enxergar', 'tal', 'inimigo', 'liberdade', 'fase', 'de esse', 'pai', 'parabens', 'paneleiro', 'parabens']"
1349140867395825671,Tue Jan 12 23:47:03 +0000 2021,,@Simonejjp @carteiroreaca O negacionismo pode ter um preço ALTO DEMAIS! https://t.co/aZa9MDENkb,0,0.0,25,100.0,"['negacionismo', 'pode', 'preco', 'alto', 'demais']","['negacion', 'pod', 'prec', 'alt', 'demal']","['negacionismo', 'poder', 'preco', 'alto', 'demais']"
1346610693924151296,Wed Jan 06 00:13:02 +0000 2021,"Ribeirão Pires, Brasil","@jairbolsonaro Porque que esse STF, não  obriga o Ministério da Saúde a comprar com prioridade essas vacinas da Pfizer, Moderna e Sputnik. E ao chegar, primeiro se vacina e depois obriga a vacinação nesses Esquerdistas e no pessoal da Globo",0,0.0,50,50.0,"['porque', 'stf', 'obriga', 'ministerio', 'saude', 'comprar', 'prioridade', 'vacina', 'vacina', 'vacina', 'vacina', 'chegar', 'primeiro', 'vacina', 'obriga', 'vacina', 'nesses', 'esquerdistas', 'pessoal', 'globo']","['porqu', 'stf', 'obrig', 'ministeri', 'saud', 'compr', 'prior', 'vacin', 'vacin', 'vacin', 'vacin', 'cheg', 'prim', 'vacin', 'obrig', 'vacin', 'ness', 'esquerd', 'pessoal', 'glob']","['porque', 'stf', 'obrigar', 'ministerio', 'saude', 'comprar', 'prioridade', 'vacina', 'vacina', 'vacina', 'vacina', 'chegar', 'primeiro', 'vacina', 'obrigar', 'vacina', 'em esse', 'esquerdista', 'pessoal', 'globo']"
1346607196113657858,Tue Jan 05 23:59:08 +0000 2021,,E digo isso ja sabendo do tanto de pessoas que tão aparecendo com corona nesse meio tempo,0,0.0,50,100.0,"['digo', 'sabendo', 'tanto', 'pessoas', 'aparecendo', 'covid', 'nesse', 'meio', 'tempo']","['dig', 'sab', 'tant', 'pesso', 'aparec', 'covid', 'ness', 'mei', 'temp']","['dizer', 'saber', 'tanto', 'pessoa', 'aparecer', 'covid', 'em esse', 'meio', 'tempo']"
1349061921580994562,Tue Jan 12 18:33:21 +0000 2021,Interior de S.P,"@Rconstantino DORIA COMPROU A VACINA MENOS EFICAZ DO MUNDO  TAXAS DE EFICÁCIA GLOBAL: Pfizer 95% Moderna 94,5 % Sputinik V 91,4% Oxford 70% Covachim 63% Coronavac 50,38% A VERGONHA FOI TANTA QUE DORIA NEM APARECEU NA COLETIVA DE HOJE. E AGORA?",-1,-1.0,75,50.0,"['doria', 'comprou', 'vacina', 'menos', 'eficaz', 'mundo', 'taxas', 'eficacia', 'global', 'vacina', 'vacina', 'sputinik', 'vacina', 'covachim', 'vacina', 'vergonha', 'tanta', 'doria', 'apareceu', 'coletiva', 'hoje', 'agora']","['dor', 'compr', 'vacin', 'menos', 'eficaz', 'mund', 'tax', 'eficac', 'glob', 'vacin', 'vacin', 'sputinik', 'vacin', 'covachim', 'vacin', 'vergonh', 'tant', 'dor', 'aparec', 'cole', 'hoj', 'agor']","['doria', 'comprar', 'vacina', 'menos', 'eficaz', 'mundo', 'taxa', 'eficacia', 'global', 'vacina', 'vacina', 'sputinik', 'vacina', 'covachim', 'vacina', 'vergonha', 'tanto', 'doria', 'aparecer', 'coletivo', 'hoje', 'agora']"
1346606545329659906,Tue Jan 05 23:56:33 +0000 2021,Vacaria/RS/Brasil,"@CarlosVacaria Se é assim, não vão tomar nenhuma vacina! 🤣🤣🤣  Opa, pera! Vão aguardar as ordens do Alecrim Dourado!",0,0.0,25,50.0,"['assim', 'vao', 'tomar', 'nenhuma', 'vacina', 'opa', 'pera', 'vao', 'aguardar', 'ordens', 'alecrim', 'dourado']","['assim', 'vao', 'tom', 'nenhum', 'vacin', 'opa', 'per', 'vao', 'aguard', 'ord', 'alecrim', 'dour']","['assim', 'vao', 'tomar', 'nenhum', 'vacina', 'opa', 'pera', 'vao', 'aguardar', 'ordem', 'alecrim', 'dourar']"
1347330966319206402,Thu Jan 07 23:55:09 +0000 2021,Curitiba,@jairbolsonaro Kkkk .Há 2 meses mandou cancelar a compra da Coronavac. É mal caráter,-1,-1.0,25,75.0,"['meses', 'mandou', 'cancelar', 'compra', 'vacina', 'mal', 'carater']","['mes', 'mand', 'cancel', 'compr', 'vacin', 'mal', 'carat']","['mês', 'mandar', 'cancelar', 'compra', 'vacina', 'mal', 'carater']"
1348419164084588545,Sun Jan 10 23:59:15 +0000 2021,"Belém, Brasil",@euperuzini_tgp Até depois da vacina,0,0.0,75,100.0,['vacina'],['vacin'],['vacina']
1349485112690421763,Wed Jan 13 22:34:57 +0000 2021,"Guarulhos, Brasil",@llpaula1991 Minhas ex eram tudo da Sinovac e eu nem desconfiei 🤔,0,0.0,75,100.0,"['ex', 'tudo', 'vacina', 'desconfiei']","['ex', 'tud', 'vacin', 'desconfi']","['exemplo', 'tudo', 'vacina', 'confiar']"
1347690828609761285,Fri Jan 08 23:45:07 +0000 2021,,"@tretas_comecem @rickbitch @WCeconello E n é só, agora além do corona chinês, tem o africano, o Br e o britânico, a modinha de todos os países terem sua própria cepa do virus pra ser chamado de seu chegou kkkkkkkk",-1,-1.0,50,25.0,"['agora', 'alem', 'covid', 'chines', 'africano', 'brasil', 'britanico', 'modinha', 'todos', 'paises', 'terem', 'propria', 'cepa', 'covid', 'chamado', 'chegou']","['agor', 'alem', 'covid', 'chin', 'afric', 'brasil', 'britan', 'mod', 'tod', 'pais', 'ter', 'propr', 'cep', 'covid', 'cham', 'cheg']","['agora', 'alar', 'covid', 'chines', 'africano', 'brasil', 'britanico', 'moda', 'todo', 'paises', 'ter', 'propria', 'cepa', 'covid', 'chamar', 'chegar']"
1347950442941206532,Sat Jan 09 16:56:43 +0000 2021,,"@CNNBrasil O peesoal não se ligou ainda que é sputnik 5, e não “V”",0,0.0,75,75.0,"['peesoal', 'ligou', 'ainda', 'vacina', '``', '``']","['peeso', 'lig', 'aind', 'vacin', '``', '``']","['peesoal', 'ligar', 'ainda', 'vacina', '` `', '` `']"
1346504099278286848,Tue Jan 05 17:09:28 +0000 2021,,"@oatila Atila, Vocês não estão vendo. Não haverá vacina da Pfiser e da Moderna. Tá claro q o Bolsonaro tá enrolando e vcs tão em uma discussão inócua. Nesse caso Bozo/Brasil o correto é liberar as mais caras p iniciativa privado. Ou não teremos essas...",0,0.0,25,25.0,"['atila', 'vendo', 'havera', 'vacina', 'pfiser', 'vacina', 'claro', 'bolsonaro', 'enrolando', 'discussao', 'inocua', 'nesse', 'caso', 'bozo', 'brasil', 'correto', 'liberar', 'caras', 'iniciativa', 'privado']","['atil', 'vend', 'hav', 'vacin', 'pfis', 'vacin', 'clar', 'bolsonar', 'enrol', 'discussa', 'inocu', 'ness', 'cas', 'boz', 'brasil', 'corret', 'liber', 'car', 'inici', 'priv']","['atila', 'ver', 'havera', 'vacina', 'pfiser', 'vacina', 'claro', 'bolsonaro', 'enrolar', 'discussao', 'inocua', 'em esse', 'caso', 'bozo', 'brasil', 'correto', 'liberar', 'cara', 'iniciativa', 'privado']"
1347298974034767877,Thu Jan 07 21:48:01 +0000 2021,"Porto Alegre, Brasil","@VemPraRua_br Brasil tem 354 milhões de doses de vacinas contra #COVID19 para 2021: ▶️2 milhões da AstraZeneca (importadas) ▶️100,4 milhões da Fiocruz/AstraZeneca (1º semestre)  ▶️110 milhões da Fiocruz/AstraZeneca (2º semestre)  ▶️42,5 milhões Covax Facility ▶️100 milhões do Butantan/Sinovac",-1,-1.0,75,50.0,"['brasil', 'milhoes', 'doses', 'vacina', 'contra', 'covid', '>', 'milhoes', 'vacina', 'importadas', '>', 'milhoes', 'vacina', 'vacina', 'semestre', '>', 'milhoes', 'vacina', 'vacina', 'semestre', '>', 'milhoes', 'covax', 'facility', '>', 'milhoes', 'vacina', 'vacina']","['brasil', 'milho', 'dos', 'vacin', 'contr', 'covid', '>', 'milho', 'vacin', 'import', '>', 'milho', 'vacin', 'vacin', 'semestr', '>', 'milho', 'vacin', 'vacin', 'semestr', '>', 'milho', 'covax', 'facility', '>', 'milho', 'vacin', 'vacin']","['brasil', 'milhoes', 'dose', 'vacina', 'contra', 'covid', '>', 'milhoes', 'vacina', 'importar', '>', 'milhoes', 'vacina', 'vacina', 'semestre', '>', 'milhoes', 'vacina', 'vacina', 'semestre', '>', 'milhoes', 'covax', 'facility', '>', 'milhoes', 'vacina', 'vacina']"
1346941787844333570,Wed Jan 06 22:08:41 +0000 2021,"Santa Maria, Belo Horizonte",@MarcGalo1 @digaormf Será mesmo ? Pq o Butantã demorou meses pra liberar os estudos ? Sabendo que não tem nem 90% de eficácia ? A vacina de Oxford está muito mais avançada em estudos e testes que essa que o Dória está forçando no Brasil.,1,1.0,25,75.0,"['por que', 'butanta', 'demorou', 'meses', 'liberar', 'estudos', 'sabendo', 'eficacia', 'vacina', 'vacina', 'avancada', 'estudos', 'testes', 'doria', 'forcando', 'brasil']","['por qu', 'butant', 'demor', 'mes', 'liber', 'estud', 'sab', 'eficac', 'vacin', 'vacin', 'avanc', 'estud', 'test', 'dor', 'forc', 'brasil']","['por que', 'butanta', 'demorar', 'mês', 'liberar', 'estudo', 'saber', 'eficacia', 'vacina', 'vacina', 'avancada', 'estudo', 'teste', 'doria', 'forcar', 'brasil']"
1347325419335397376,Thu Jan 07 23:33:06 +0000 2021,Brasil,"@RodrigoMaia Ai não rodrigão, CoronaVac não 🤦🏾‍♂️, eu particularmente lógico que só falo por mim não sei das outras pessoas, não toma essa só tomo se for a da @pfizer",0,0.0,50,50.0,"['ai', 'rodrigao', 'vacina', 'particularmente', 'logico', 'falo', 'mim', 'sei', 'outras', 'pessoas', 'toma', 'tomo']","['ai', 'rodriga', 'vacin', 'particul', 'logic', 'fal', 'mim', 'sei', 'outr', 'pesso', 'tom', 'tom']","['ai', 'rodrigao', 'vacina', 'particular', 'logico', 'falo', 'mim', 'saber', 'outro', 'pessoa', 'toma', 'tomo']"
1348777315413712896,Mon Jan 11 23:42:25 +0000 2021,,"@oatila Eu sou voluntário da vacina da Oxford/Astrazeneca, não saíram os resultados para saber quem tomou o placebo ou a vacina mas eu fiz um teste sorológico e constou que tenho imunidade para o vírus (não peguei Covid-19 nenhuma vez e já fiz vários testes para comprovar.",0,0.0,75,100.0,"['voluntario', 'vacina', 'vacina', 'vacina', 'sairam', 'resultados', 'saber', 'tomou', 'placebo', 'vacina', 'fiz', 'teste', 'sorologico', 'constou', 'imunidade', 'covid', 'peguei', 'covid', 'nenhuma', 'vez', 'fiz', 'varios', 'testes', 'comprovar']","['voluntari', 'vacin', 'vacin', 'vacin', 'sair', 'result', 'sab', 'tom', 'placeb', 'vacin', 'fiz', 'test', 'sorolog', 'const', 'imun', 'covid', 'peg', 'covid', 'nenhum', 'vez', 'fiz', 'vari', 'test', 'comprov']","['voluntariar', 'vacina', 'vacina', 'vacina', 'sairam', 'resultados', 'saber', 'tomar', 'placebo', 'vacina', 'fazer', 'teste', 'sorologico', 'constar', 'imunidade', 'covid', 'pegar', 'covid', 'nenhum', 'vez', 'fazer', 'varios', 'teste', 'comprovar']"
1346600595684274177,Tue Jan 05 23:32:55 +0000 2021,,@CNNBrBusiness @CNNBrasil Incluíram o Doria com a Coronavac???,0,0.0,75,100.0,"['incluiram', 'doria', 'vacina']","['inclu', 'dor', 'vacin']","['incluiram', 'doria', 'vacina']"
1346967569513787392,Wed Jan 06 23:51:08 +0000 2021,no fundo do poço,"@faleirolodi O corona, o bozo, o if, tá tudo ai akakakakakamka",0,0.0,100,100.0,"['covid', 'bozo', 'if', 'tudo', 'ai', 'akakakakakamka']","['covid', 'boz', 'if', 'tud', 'ai', 'akakakakakamk']","['covid', 'bozo', 'if', 'tudo', 'ai', 'akakakakakamka']"
