tweet_id,created_at,time_shift,user_screen_name,user_id,user_location,location_treated,state_location,region_location,tweet_text,label_A,label_B,pct_certainty_A,pct_certainty_B
1346607091671298049,2021-01-05 23:58:44+00:00,noite,invalid_user,invalid_user,invalidlocation,invalidlocation,invalidstate,invalidregion,@_talveznao Decepção https://t.co/cpDDRSo6Jp,0,0.0,100,100.0
1348774047686008842,2021-01-11 23:29:26+00:00,noite,BETALAB_060,2590095138,invalidlocation,invalidlocation,invalidstate,invalidregion,@g1 #G1 11/01/2021 Brasil x Coronavírus Veja os detalhes pelo site do próprio GOVERNO 🟪 https://t.co/s163BwkwLB 🟦 24h = 480 Mortes 🟩 Total = 203.580 Óbitos Brasil x Covid-19 https://t.co/efMtq6abe6,-1,-1.0,100,100.0
1347256009597845504,2021-01-07 18:57:18+00:00,noite,invalid_user,invalid_user,"Amoedolândia,  2%, Nárnia ",amoedolandia 2 narnia,invalidstate,invalidregion,@CharlieEBorges @_Leitadas_Loen cadê os resultados de:  - AstraZeneca - Sputnik  - Moderna - Biontech  - Pfizer   ????,0,0.0,75,100.0
1346943638853586944,2021-01-06 22:16:03+00:00,noite,invalid_user,invalid_user,"São Paulo, Brasil",sao paulo brasil,São Paulo,Sudeste,@kimpkat Não tem como obrigar ele a comprar as vacinas que já foram aprovadas em outro país?! Tipo Pfizer?,0,0.0,75,100.0
1346595274366607361,2021-01-05 23:11:46+00:00,noite,jasonptodd,37432483,"SP, Brazil",sao paulo brasil,São Paulo,Sudeste,"@mellziland @obscovid19br @ufrgsnoticias @analise_covid19 @grupo_infovid Eu, toda vez que a Mell posts um fio novo, daqueles recheados de informação, mas mastigado para a gente poder entender 😍 https://t.co/aakhm786np",0,0.0,75,100.0
1348680334435627009,2021-01-11 17:17:03+00:00,tarde,leonardoturano,149370763,invalidlocation,invalidlocation,invalidstate,invalidregion,"@ConnectionGeek @fernando_ncf @dogarrett Creio que Israel está usando a vacina da Pfizer. Problema não é a Anvisa. Problema é o governo que não comprou Pfizer e não cobrou a Astrazeneca para submeter logo a documentação para Anvisa, como fez o Reino Unido.",-1,-1.0,50,50.0
1349494770587086850,2021-01-13 23:13:20+00:00,noite,buda1975,110002533,invalidlocation,invalidlocation,invalidstate,invalidregion,"@carlitasFLA Derrocada do Flamengo vários motivos: saída do JJ, Pelaipe, Covid19 (sem torcida), soberba, técnicos ruins, política, lesões, acaba temporada 2020!!!",0,0.0,50,100.0
1348408288145240075,2021-01-10 23:16:02+00:00,noite,JozeRuela,1075471739445002240,"Sao Paulo, Brazil",sao paulo brasil,São Paulo,Sudeste,"@helenrose551 @antibovino @RickOnTheRocks_ @jdoriajr @anvisa_oficial @butantanoficial Tomara que seja aprovada mesmo.  Essa e a da AstraZeneca que foi produzida em parceria com Oxford e a Fiocruz, que aliás, entregou toda a documentação.",-1,-1.0,50,100.0
1346966951885758465,2021-01-06 23:48:41+00:00,noite,reversehb,929049225341652994,invalidlocation,invalidlocation,invalidstate,invalidregion,@RafsHB Será esse um efeito colateral do corona virus amg??,0,0.0,25,100.0
1346605447554412546,2021-01-05 23:52:12+00:00,noite,2006Rodrigho,1250267213581258755,Rio,rio,Rio de Janeiro,Sudeste,"@HaddadDebochado @FreixoDebochado Então é por isso que uma das fases do coronavirus é no cérebro. Ele vai até o cérebro se ele encontrar não mata a pessoa, se não encontrar é sinal que é cristão e ele mata",1,1.0,100,100.0
1346961643385851907,2021-01-06 23:27:35+00:00,noite,assisleticiaof,1225123475129618434,invalidlocation,invalidlocation,invalidstate,invalidregion,"Ainda na reunião de Dória, o político continuou irredutível na afirmação de que a vacinação a partir da CoronaVac começará no dia 25 de janeiro, atendendo pessoas acima dos 60 anos, quilombolas e profissionais da área da saúde",-1,-1.0,75,75.0
1349499795166130176,2021-01-13 23:33:18+00:00,noite,newmok,19821814,Rio de Janeiro,rio de janeiro,Rio de Janeiro,Sudeste,@oatila NÃO É PRECISO VACINA para ENFRENTAR O COVID-19 (ASSISTA!) 👇  https://t.co/pD7AAHd1Yr,1,1.0,75,100.0
1348264909075832841,2021-01-10 13:46:18+00:00,tarde,CevilerioCelso,3093894322,"Varjão, Piraí - RJ",vario de janeiroao pirai rio de janeiro,invalidstate,invalidregion,@carteiroreaca Absurdo isso. Eu vou tomar a Vacina da AstraZeneca/Oxford ou da Moderna. Nenhuma outra.,0,0.0,25,100.0
1346594454371753984,2021-01-05 23:08:31+00:00,noite,MariasilvaD1,850725756632260608,"Brasília, Brasil",brasilia brasil,undefinedstate,undefinedregion,"@carlostgarzi @dehluuis @Douglas12626875 Os primeiros coronavírus humanos foram detectados em 1960 , são grupos de vírus, portanto faz tempo que têm pesquisas , não especificamente o covid19, mas da mesma família. Senhor pesquise um pouco",-1,-1.0,75,75.0
1349500682538258439,2021-01-13 23:36:49+00:00,noite,R10Zueira,1080527769187041280,invalidlocation,invalidlocation,invalidstate,invalidregion,"@aanabialeme @silvia_marcossi @rafinhabastos 😂😂😂😂 Pfizer 95% Moderna 94,5% Sputinik V 91,4% Oxford 70% Covaxin 63% Coronavac 50,38%  Tá ""serto"", deixa a ciência pra lá agora. 😂😂😂😂👍👍👍",-1,-1.0,25,50.0
1348054212215779328,2021-01-09 23:49:04+00:00,noite,fevihel,1950923034,"Porto Alegre, Brasil",porto alegre brasil,Rio Grande do Sul,Sul,"@parolin_ricardo ""Nós, pesquisadores, argumentamos com o Butantã que seria importante a apresentação dos dados completos, mas nos informaram que ainda faltavam alguns ajustes com a Sinovac sobre essa divulgação”, comentou Kallas. https://t.co/DDYfW90Y7B",-1,-1.0,75,100.0
1347332128737030145,2021-01-07 23:59:46+00:00,noite,invalid_user,invalid_user,i need a gangsta to love me better,i need a gangsta tocantins love me better,invalidstate,invalidregion,"@preciusjnk cool for the summer?? meu d eu m word eu amo essa msc, unica vez q a demi acertou na vida  follow trick coronavac corona covid bolsonaro donald trump #followtrick sdv bbb #bbb21 https://t.co/IfFWgY5Ggv",0,0.0,100,100.0
1348056547415498752,2021-01-09 23:58:21+00:00,noite,RoseliA50807641,911552376,invalidlocation,invalidlocation,invalidstate,invalidregion,@rogeriofcunha @Biakicis Tome a vacina e venha todos os dias dizer como está se sentindo durante 4 anos...,0,0.0,50,100.0
1347686329669328906,2021-01-08 23:27:14+00:00,noite,mbssobrinho,2749298067,Montréal - CA,montreal ca,notbrazilstate,notbrazilregion,@aguinaldaosilva Fora Israel  que pos a mão no bolso e esta vacinando toda a população a maioria dos países esta vacinando grupo de risco. Outro fator e que as vacinas aprovadas Pfizer e Moderna tem problemas de logística(freezer etc..) com as vacinas da Oxford e Johnson &amp; Johnson vai melhorar.,-1,-1.0,25,50.0
1346890896072204292,2021-01-06 18:46:28+00:00,noite,VemPraRua_br,2884022608,invalidlocation,invalidlocation,invalidstate,invalidregion,"@2015_almir @LeonardGFRight “Praticamente pronto.” Falta só combinar com os laboratórios. Tirando Oxford, não fechou com ninguém até agora. https://t.co/mK1CqGnEo5",-1,-1.0,50,50.0
1348369750448087041,2021-01-10 20:42:54+00:00,noite,Aliesh34,1231936677888786439,invalidlocation,invalidlocation,invalidstate,invalidregion,"@jaimecarvalho2 Pior de tudo é saber que outros países, que esperavam imunizar seus patriotas com a AstraZeneca, desistiram e resolveram comprar outras vacínas, por causa da falta de esclarecimentos dos resultados dos testes, o erro que não foi comunicado nas doses administradas em voluntários.",-1,-1.0,25,25.0
1349501909502218240,2021-01-13 23:41:42+00:00,noite,invalid_user,invalid_user,"Belo Horizonte, Brasil",belo horizonte brasil,Minas Gerais,Sudeste,"@jornalnacional O papa é muito vigarista.  Pq o comunista não tomou a vacina chinesa e escolheu a Pfizer?  Chinesa só 49% ? Não passou nos testes?  Se o papa não tomou eu terei que tomar?  A vacina é cara ou coroa.   Terei  51 %  para não ser imunizado Aí , Phudeu.   @RedeGlobo lixo #GloboLixo",1,1.0,50,100.0
1346550233753333761,2021-01-05 20:12:48+00:00,noite,gigasleo,1001789334,"São Paulo, Brasil",sao paulo brasil,São Paulo,Sudeste,"@charlesmpu @SirJhonnf não vai ser suficiente porque é previsto 100 milhões de doses até junho/julho de Oxford, que dá pra vacinar 50 milhões de pessoas, exatamente do grupo de risco. O resto das pessoas só no segundo semestre.",-1,-1.0,50,75.0
1346885553678143490,2021-01-06 18:25:14+00:00,noite,MariaSo92340189,1359815930,"Salvador, Brasil",salvador brasil,Bahia,Nordeste,@BrazilFight A 2a onda já chegou em São Paulo. 1a. Onda - Contrato Sigiloso Sinovac. 2a. Onda - Contrato Sigiloso Formula 1,1,1.0,25,50.0
1348043882781679617,2021-01-09 23:08:01+00:00,noite,invalid_user,invalid_user,"Brasília, Brasil",brasilia brasil,undefinedstate,undefinedregion,"@BrunnoMeloCBN É muito nítido o aparelhamento do Biroliro na ANVISA, mais notória ainda é a corrida infantil do Bozo pra apresentar qq vacina primeiro q Doria. Enquanto cozinha a vacina do Butantan com burocracias, encaminha uma carta à Índia pedindo antecipação da vacina de Oxford... https://t.co/tgsYbKJncz",-1,-1.0,50,50.0
1348750327789588482,2021-01-11 21:55:11+00:00,noite,invalid_user,invalid_user,invalidlocation,invalidlocation,invalidstate,invalidregion,"@JoseNecolimape @EvertonLA83 @CarlaZambelli38 A doença é perigosa sim, concordo, e o kit cloroquina tem funcionado bem desde o início, mesmo que algumas autoridades tenham tirado das farmácias. De minha parte, jamais tomaria vacina vinda da China - vou de Oxford com 99% de eficácia comprovada.",1,1.0,100,100.0
1348418883217199109,2021-01-10 23:58:08+00:00,noite,invalid_user,invalid_user,invalidlocation,invalidlocation,invalidstate,invalidregion,"@FelipePedri @jairbolsonaro O Rito d Ciência Está Sendo Iguinorado,Tanto pelo Instituto Butantã como pela SinoVac,Pfizer, outras  Farmacêuticas,Governantes Mundiais,OMS,na Fabricação d Vacina d CONVID19,Ao Ignorar o Rito d Ciência Governantes Inescrupulosos Ganânciosos,não Estão Preocupados em Salvar Vidas.",1,1.0,75,100.0
1346585828869419011,2021-01-05 22:34:14+00:00,noite,USDjuank,1036003816838254594,invalidlocation,invalidlocation,invalidstate,invalidregion,@Subrayado La de Pfizer!! Esa es!,0,0.0,100,100.0
1349422164366290946,2021-01-13 18:24:49+00:00,noite,nixoncarvalhedo,51592308,"Toronto, Ontario",toronto ontario,notbrazilstate,notbrazilregion,"@taoquei1 *DADOS DE EFICÁCIA:* - Pfizer: 95% - Moderna: 94,5% - Sputnik V: 91,4% - Astrazeneca: 70,4% - Coronavac: 50,4%  A pergunta é: Se temos outras vacinas mais baratas e com melhor eficácia e segurança, porque vou comprar a mais cara e com piores índices entre todas???",-1,-1.0,75,100.0
1347321490274988034,2021-01-07 23:17:29+00:00,noite,hgcl1,703703522,invalidlocation,invalidlocation,invalidstate,invalidregion,@octavio_guedes E acha pouco 5 milhões de pessoas vacinadas... eles poderiam mandar a pfizer vender pra iniciativa privada.,0,0.0,50,100.0
1347312719310032896,2021-01-07 22:42:38+00:00,noite,paodequeijos,1414429039,São Paulo,sao paulo,São Paulo,Sudeste,@crazyfox1921 @Fate_User_ @g1 Pq os acordos de compra foram feitos antes da comprovação e da vacinação no mundo. O João Dória se garantiu com a vacina com aquela que estava em testes mais avançados. A Vacina de Oxford ficou bastante tempo paralizada... e as demais andando.,-1,-1.0,75,50.0
1347971789683630081,2021-01-09 18:21:33+00:00,noite,Valderifs,42083409,São Paulo,sao paulo,São Paulo,Sudeste,"@JlioPrestes3 @ArturZalewska @Cambricoli @ekallas ""Mas como não foi usado pelo Butantã em sua divulgação, não é possível que os 78% de eficácia da Coronavac sejam comparados aos 95% da Pfizer/BioNTech ou aos 70% da Oxford/AstraZeneca, por exemplo.""",-1,-1.0,50,50.0
1349141617324814338,2021-01-12 23:50:02+00:00,noite,invalid_user,invalid_user,invalidlocation,invalidlocation,invalidstate,invalidregion,"@mitags Chinês come até barata mas não quis a coronavac, estranho não",1,1.0,25,100.0
1349498522647875586,2021-01-13 23:28:14+00:00,noite,jonathas73,100038253,São Paulo - Brasil,sao paulo brasil,São Paulo,Sudeste,@cartacapital Quanta idiotice desse político do @democratas !  #VacinaJa #vacina #pandemia #COVID19 #useMascara,0,0.0,75,100.0
1346599851329515520,2021-01-05 23:29:57+00:00,noite,silveiraleite00,67967280,Matão - São Paulo - Brasil,matao sao paulo brasil,São Paulo,Sudeste,@VEJA Por que os hospitais colocam como um dos principais remedios no receituario protocolo para covid19 entao???,0,0.0,25,50.0
1348050708998877184,2021-01-09 23:35:09+00:00,noite,ReicostaRei,2997864725,Plano Piloto de Brasília,plano piloto de brasilia,Distrito Federal,Centro-Oeste,@g1 Imagina o coronavírus?,0,0.0,25,100.0
1347321422272720897,2021-01-07 23:17:13+00:00,noite,invalid_user,invalid_user,invalidlocation,invalidlocation,invalidstate,invalidregion,@maryalmeidaadv @taoquei1 Não. Oxford e Astrazeneca,0,0.0,75,100.0
1346956292795949056,2021-01-06 23:06:20+00:00,noite,aelinfireh,1001580167586820097,Depende do livro,depende do livro,invalidstate,invalidregion,@coldczerny foi I knew you were trouble da Lauren Layne  acho que o nome da série é Oxford amg,0,0.0,75,100.0
1349120332070866947,2021-01-12 22:25:27+00:00,noite,ABELZAO,893544456879845376,invalidlocation,invalidlocation,invalidstate,invalidregion,"@VitordeAPerez @IdiotaMinistro @carteiroreaca diz o medico formado em engenharia, faz o seguinte, arruma o ferro mais grande e pesado e bota pra esquentar e enfia no cu, cura o covid19, foi o bolsonaro que disse.",1,1.0,100,100.0
1346969225383075846,2021-01-06 23:57:43+00:00,noite,henriquegds,2787894889,"Belo Horizonte, Brazil",belo horizonte brasil,Minas Gerais,Sudeste,"@muito_cansada em outras notícias rolou um rumor que tá todo mundo acreditando que o kanye traiu a kim com o jefree star (?????), já já rola Tretas da Vacina no Brasil, e eu vou pedir habib's",0,0.0,25,100.0
1346832997182562305,2021-01-06 14:56:24+00:00,tarde,butantanoficial,868127218362462208,"São Paulo, Brasil",sao paulo brasil,São Paulo,Sudeste,"@diegoadegas A parceria com os chineses da Sinovac prevê troca de conhecimento, de tecnologia, mas a produção local será totalmente brasileira. Será do Brasil, de São Paulo, do Butantan, utilizando a matéria-prima chinesa. (+)",-1,-1.0,100,100.0
1346955837126955008,2021-01-06 23:04:31+00:00,noite,invalid_user,invalid_user,invalidlocation,invalidlocation,invalidstate,invalidregion,@brenopatrocini2 @g1 então leia com muita atenção esse artigo e depois compara com o publicado no G1.  https://t.co/PsMSkFCrih,0,0.0,25,100.0
1347299391091183620,2021-01-07 21:49:41+00:00,noite,invalid_user,invalid_user,"Porto Alegre, Brasil",porto alegre brasil,Rio Grande do Sul,Sul,"@samuelgomes Brasil tem 354 milhões de doses de vacinas contra #COVID19 para 2021: ▶️2 milhões da AstraZeneca (importadas) ▶️100,4 milhões da Fiocruz/AstraZeneca (1º semestre)  ▶️110 milhões da Fiocruz/AstraZeneca (2º semestre)  ▶️42,5 milhões Covax Facility ▶️100 milhões do Butantan/Sinovac",-1,-1.0,75,50.0
1346523212142796800,2021-01-05 18:25:25+00:00,noite,lu_oxford,67715449,Santa Cruz de la Sierra BO,santa cruz de la sierra bo,notbrazilstate,notbrazilregion,@g1 Então pegue seu banquinho e saia de mansinho...RENUNCIE!,0,0.0,75,100.0
1348052059531190273,2021-01-09 23:40:31+00:00,noite,cbernardo001,2750504591,"Belo Horizonte, Brasil",belo horizonte brasil,Minas Gerais,Sudeste,@alvarodias_ Mensagem e tomar no Oxford dele e esquecer o Brasil.,0,0.0,75,100.0
1348771334852112391,2021-01-11 23:18:39+00:00,noite,marcio_macario,2351665833,invalidlocation,invalidlocation,invalidstate,invalidregion,"@_Lucas_0_z @xbocafan @Leohenrique @SigaGazetaBR É fato, vai ter mutação vacinando ou não, ainda mais uma vacina de potencial imunizatório tão baixo como a Coronavac, introdução de DNA e RNA artificial não tratado em larga escala e a longo tempo, tais como efeitos adversos neurológicos que ficam de difíceis diagnósticos",1,1.0,75,75.0
1346595817491206145,2021-01-05 23:13:56+00:00,noite,carlosed_18,52933683,"Rio de Janeiro, Brasil",rio de janeiro brasil,Rio de Janeiro,Sudeste,"@flpsfreitas @correio E só existe a Coronavac? Até chegar a nossa vez de tomar, já chegaram as outras no mercado, mas o quero dizer eh q ""cloroquina e ivermectina"" n são eficazes pra Covid19. Eh a mesma coisa q receitar aspirina pra pacientes q tem dengue.",-1,-1.0,75,75.0
1348637092826542080,2021-01-11 14:25:14+00:00,tarde,FabricioSpinola,111855688,Caratinga/MG,caratinga minas gerais,Minas Gerais,Sudeste,@sputnik_brasil Liberdade ao povo da Coreia do Norte,0,0.0,75,100.0
1349502656881045507,2021-01-13 23:44:40+00:00,noite,Alecassis,57983890,São Paulo,sao paulo,São Paulo,Sudeste,@CarlosV23588605 @UOL @TaschnerNatalia Fake? Amigo não seja leviano. São quase 1 milhão de chineses vacinados com a coronavac . https://t.co/B68XigfcXX,-1,-1.0,25,100.0
1348275388934402048,2021-01-10 14:27:57+00:00,tarde,leandro_dener,165211951,"São José do Rio Preto, Brasil",sao jose do rio preto brasil,São Paulo,Sudeste,"@carla0102 @go_vanoni @VemPraRua_br É o mesmo raciocínio que levou o Reino Unido a aprovar a AstraZeneca. Os EUA preferiram aguardar novos estudos sobre a eficácia, pois já tem outras vacinas. Com mais de 1000 mortes por dia, o Brasil não pode esperar.",-1,-1.0,25,100.0
1346594561032859649,2021-01-05 23:08:56+00:00,noite,Lindasod,288474923,"Brasília, Brazil",brasilia brasil,undefinedstate,undefinedregion,"@JornalOGlobo Aglomerar para comemorar aprovação de aborto, pode. Ali não tem coronavírus, impressionante!",1,1.0,75,100.0
1347674390708838401,2021-01-08 22:39:47+00:00,noite,MarianaChamon,30940874,invalidlocation,invalidlocation,invalidstate,invalidregion,"@rafavnt porque o pazuelo foi na coletiva reclamar das condições do contrato com a pfizer, e ainda que a quantidade de doses oferecidas seria irrisória",-1,-1.0,25,100.0
1347652204442906627,2021-01-08 21:11:38+00:00,noite,ady_news,135620278,"Pelotas, Brasil",pelotas brasil,Rio Grande do Sul,Sul,"Brasil registra 962 mortes nas últimas 2;h. Total é de 201.460 óbitos e 8.013.708 infectados, segundo dados do Conass #COVID19",-1,-1.0,75,75.0
1348045397244178437,2021-01-09 23:14:02+00:00,noite,MEDICALPAZARLA1,1334824181742047233,invalidlocation,invalidlocation,invalidstate,invalidregion,@tcbestepe #pcrtest  #antijentest #anticortest #COVID19 @ilhanosman61 info@agrocapital.com.tr https://t.co/S32eAcUv29,0,0.0,100,100.0
1349090002920210434,2021-01-12 20:24:56+00:00,noite,RPatriota2,1343945596735000577,invalidlocation,invalidlocation,invalidstate,invalidregion,"@joicehasselmann Isso é show..kkk DORIA COMPROU A VACINA MENOS EFICAZ DO MUNDO  TAXAS DE EFICÁCIA GLOBAL: Pfizer 95% Moderna 94,5 % Sputinik V 91,4% Oxford 70% Covachim 63% Coronavac 50,38% A VERGONHA FOI TANTA QUE DORIA NEM APARECEU NA COLETIVA DE HOJE. E AGORA? https://t.co/xSlZZFhWZx",-1,-1.0,75,50.0
1349492770981998592,2021-01-13 23:05:23+00:00,noite,ErikaKronemberg,40542742,"Petrópolis, Brasil",petropolis brasil,Rio de Janeiro,Sudeste,"@lumpalucas @faz_a_raquel tao testando as duas ao mesmo tempo, a de oxford é pela fiocruz",-1,-1.0,75,100.0
1348393319483793410,2021-01-10 22:16:33+00:00,noite,MarceloTakeshi5,1341582463680843776,invalidlocation,invalidlocation,invalidstate,invalidregion,"@octavio_guedes 11-  Tiram-se as fotos com 1 mi de vacinados 2 mi de Oxford 0,4% da população e vacinam os demais 99,6% com Coronavac!",1,1.0,50,100.0
1346856475319279618,2021-01-06 16:29:41+00:00,tarde,invalid_user,invalid_user,São Paulo Brasil,sao paulo brasil,São Paulo,Sudeste,"@Metropoles @jdoriajr A vacina de oxford já entregou os dados, já pediu aprovação e já está em processo de liberação, já a vachina do dória, esconderam os dados...  sem mais",1,1.0,25,100.0
1348771324735463426,2021-01-11 23:18:37+00:00,noite,RossiFabrini,1066482706517762048,"Campina Grande, Brasil",campina grande brasil,Paraíba,Nordeste,"@MarcJMor @g1 Esse estudo é de agosto, e ainda diz que novos teses RANDOMIZADOS E DUPLO CEGO precisam ser feitos. https://t.co/ihBiEeAqxl  Australia por ser uma ilha fechou cedo as fronteiras, minha ex ficou ate presa la.  Lockdown é uma estratégia para evitar colapso, não é cura",-1,-1.0,50,75.0
1346495864286703619,2021-01-05 16:36:45+00:00,tarde,rabelojnr,178158455,invalidlocation,invalidlocation,invalidstate,invalidregion,"@bnotocorda @vigaaaaas @oatila O sec. de saúde de SP disse q a ANVISA iria dar um parecer entre ontem e hoje e parece q até o final dessa semana a Sinovac libera os resultados de eficácia   Pelo oq entendi, tá rolando essa demora justamente pq a coronavac tá sendo testada em vários países",-1,-1.0,75,50.0
1348028234017988614,2021-01-09 22:05:50+00:00,noite,PauloRo29303414,1041503008314548224,invalidlocation,invalidlocation,invalidstate,invalidregion,"@GeografiaT O problema meu caro, é que infelizmente não existe tratamento precoce para a Covid19.",-1,-1.0,100,100.0
1347329366678769664,2021-01-07 23:48:47+00:00,noite,tserafinSep,1129875514422890496,Palmeiras,palmeiras,Bahia,Nordeste,"@harukor6 @itsbrenosilva @juvisot @IranTulio @g1 Tem mais 100,4Mi de doses da vacina de Oxford que o Brasil receberá.",-1,-1.0,25,100.0
1346606529563275265,2021-01-05 23:56:30+00:00,noite,invalid_user,invalid_user,gaga | lparrilla ♡,gaga lparrilla,invalidstate,invalidregion,"@JaqueTakeshi se tiver vacina, e a mãe estiver de férias, pode confirmar minha presença sim",0,0.0,50,100.0
1349467754034851840,2021-01-13 21:25:59+00:00,noite,invalid_user,invalid_user,invalidlocation,invalidlocation,invalidstate,invalidregion,"@luizcjandrade @PEDROCLAUDIAEH @oatila Argentina teve o maior lockdown, 6 meses. Olha situação agora. Argentina tem 45.5 milhões de habitantes e teve 44.848 óbitos por COVID19. A taxa é semelhante a do Suécia.",-1,-1.0,75,100.0
1349136536210702336,2021-01-12 23:29:50+00:00,noite,HemusSir,1076912676314537984,invalidlocation,invalidlocation,invalidstate,invalidregion,@Selma30370566 @Rconstantino Sim. Isso porquê os testes foram feitos com voluntários que estavam trabalhando na frente da saúde. Gente que praticamente estava mergulhando em uma piscina de Corona vírus todos os dias.,-1,-1.0,75,50.0
1347483055968157696,2021-01-08 09:59:30+00:00,manhã,vinchanska,1172229792781033472,Vincha of course,vincha of course,invalidstate,invalidregion,@rs_sputnik mora?,0,0.0,100,100.0
1348774144641531904,2021-01-11 23:29:49+00:00,noite,wendellteixeira,66410549,Florianópolis - SC - Brasil,florianopolis santa catarina brasil,Santa Catarina,Sul,"@MiguelNicolelis Palhoça-SC, na grande Florianópolis não possui leitos de UTI mas está entre as que tem maior número de casos de Covid19 confirmados.  https://t.co/Mw6s6YabJP https://t.co/RJSgd0h44o",-1,-1.0,75,75.0
1349141034505277440,2021-01-12 23:47:43+00:00,noite,LadiIeda,1271127519324971011,invalidlocation,invalidlocation,invalidstate,invalidregion,"@portalR7 Vocês estão defendendo a Vachina (Coronavac)? Não paro de rir..... fslar que uma vacina que tem 50,38% (duvidoso) vai ter 100% de proteção para casos graves e internações?? Estão de brincadeira com a saúde do povo? Vão criar vergonha e falar a verdade. Parei de assistir Record.",1,1.0,75,100.0
1347632425963298822,2021-01-08 19:53:02+00:00,noite,invalid_user,invalid_user,invalidlocation,invalidlocation,invalidstate,invalidregion,@tableauing @ceciliadolago Pq ela foi feita pelo laboratório sinoVAC  O butantan só entrou com as cobaias humanas.,1,1.0,25,100.0
1348410479618748418,2021-01-10 23:24:45+00:00,noite,vivirc_,329052763,"Salvador, Brasil",salvador brasil,Bahia,Nordeste,"Em pensar que se não fosse a pandemia eu nem estaria me preocupando com bolsa do prouni, e sim em tirar meu crefito.  CORONA, EU TE ODEIO!",0,0.0,50,100.0
1349143880994795521,2021-01-12 23:59:01+00:00,noite,use190,764642454,invalidlocation,invalidlocation,invalidstate,invalidregion,@BelinhaPoodleBR Até escrevi sinovac errado e depois que vc ler essa explicação  vou apagar aquela publicação pois outras pessoas pode achar que defendo a sinovac se também não entender.,0,0.0,50,100.0
1346964130679369731,2021-01-06 23:37:28+00:00,noite,cyanfreitas,1186774905033035777,invalidlocation,invalidlocation,invalidstate,invalidregion,"@rosiestoxic ai mana pior q fiquei com dó da gata, disk agr só conteudo corona friendly",0,0.0,100,100.0
1349494909754085379,2021-01-13 23:13:53+00:00,noite,AlfredoPapirio,995323438142316544,"São Paulo, Brasil",sao paulo brasil,São Paulo,Sudeste,@CarlaZambelli38 @CarlaZambelli38 e porque não compramos a Pfizer? É por que viramos jacaré?,0,0.0,50,100.0
1348780446079979523,2021-01-11 23:54:52+00:00,noite,cr_leila,312713209,invalidlocation,invalidlocation,invalidstate,invalidregion,"@MiguelNicolelis Ilhéus - BA. São 50 leitos de UTI e 49 estão ocupados. Detalhe: a cidade atende também a vários municípios da Região Sul da Bahia. No dia 08/01, eram 50 casos ativos. Ontem, dia 10, já somam 106 casos ativos.  https://t.co/98oR25MfWh https://t.co/2XiXMyjIuA",-1,-1.0,75,75.0
1346946147148058625,2021-01-06 22:26:01+00:00,noite,bombom_adriano,1333572290131464192,invalidlocation,invalidlocation,invalidstate,invalidregion,"@fidelidade_zero @anvisa_oficial Qualquer vacina só vai ser aprovada depois da Oxford/Astrazeneca (e quando tiver previsão de estoque dela), pq tem que ter foto do presidente e do militar incapaz da saúde. Foto nem que seja pra uma dose só. Só os Minions não se tocaram isso ainda.",1,1.0,50,75.0
1348408248509018112,2021-01-10 23:15:53+00:00,noite,DanAlcaras,69917939,🏠Baeta/SBC - 🏡Avaré-SP,baeta sbc avare sao paulo,invalidstate,invalidregion,Até o dia de hoje foram 224 altas e 120 (+1) óbitos de casos confirmados.  O nível de ocupação na UTI subiu para 76% (23 de 30 leitos) Fonte: Hospital das Clínicas da Faculdade de Medicina de Botucatu - UNESP. #COVID19 #Covid_19 #Coronavírus #SarsCov2 #SARS_CoV_2 https://t.co/QpDn9phLKl,-1,-1.0,100,75.0
1348777264176111618,2021-01-11 23:42:13+00:00,noite,invalid_user,invalid_user,Sertãozinho/SP,sertaozinho sao paulo,São Paulo,Sudeste,@moreirastz @AbrahamWeint @igorhead EcoSport SUV é tipo coronavac com eficácia entre 50% e 90%,1,1.0,75,100.0
1348772329946550273,2021-01-11 23:22:37+00:00,noite,MX77ER,897893860604555264,"Caxias do Sul, Brasil",caxias do sul brasil,Rio Grande do Sul,Sul,"@_dferreiraaa Naqueles pique padrinho ,esperar passar essa onda de corona a coroa libera pra fazer aquele projeto",0,0.0,50,100.0
1346605118456786947,2021-01-05 23:50:53+00:00,noite,CesarVillamarEc,1168355880871612417,"Guayaquil, Ecuador",guayaquil ecuador,notbrazilstate,notbrazilregion,@modz_andres Da mala espina esa vacuna de Pfizer.,0,0.0,100,100.0
1346810396653584384,2021-01-06 13:26:35+00:00,tarde,EdemarMotta,183336827,"Casimiro de Abreu, RJ",casimiro de abreu rio de janeiro,Rio de Janeiro,Sudeste,@sputnik_brasil Por que os óculos escuros?,0,0.0,100,100.0
1347647746237489154,2021-01-08 20:53:55+00:00,noite,CegaFe,1346980005356724226,invalidlocation,invalidlocation,invalidstate,invalidregion,@SapoDino @UOL Sinto lhe decepcionar...  https://t.co/gVjAjEl65G,0,0.0,100,100.0
1346440353554063362,2021-01-05 12:56:10+00:00,tarde,VamosAcelerar,563151938,invalidlocation,invalidlocation,invalidstate,invalidregion,"@jairbolsonaro a vacina da India, é a mesma da Oxford, ou apenas aprovada pela Oxford.  A Índia não vai querer testar no Brasil, vacina por eles produzidas apenas com aval da Oxford. O acordo do Brasil, é a Vacina da Oxford é a Astrazeneca A Índia tem uma série de vacinas.",1,1.0,25,100.0
