tweet_id,created_at,user_location,tweet_text,label_A,label_B,pct_certainty_A,pct_certainty_B
1348777864326508544,Mon Jan 11 23:44:36 +0000 2021,"Porto Alegre, Brasil","@Leusevero @anvisa_oficial Migo, o problema não eh a Anvisa. O problema eh a Sinovac, que detém propriedade intelectual dos dados da fase III da coronavac e não quer liberar pra Anvisa + doria cagando regra na comunicação do Butantan e da vacinação de SP",-1,1.0,25,100.0
1349049263062470659,Tue Jan 12 17:43:03 +0000 2021,,"@bollemdb Sem contar que não vai ter vacina da Pfizer, Astrazeneca ou Moderna pra 210 milhões de brasileiros. Pelo menos não nesse ano. A vacina do Butantã pode ser feito com escala pro Brasil.",-1,1.0,25,50.0
1349139289662255104,Tue Jan 12 23:40:47 +0000 2021,,@Darck13421616 @reinaldoazevedo Eles vendem a CoronaVac para os seus e a usa no programa de imunização também. Fontes: https://t.co/ZVEfMpLqH2 https://t.co/MaaNe94Bsn,0,-1.0,100,50.0
1347687948033130501,Fri Jan 08 23:33:40 +0000 2021,,@minsaude @anvisa_oficial @fiocruz @butantanoficial E as 70 mi de doses da pfizer 🤔🤔🤔,1,0.0,25,100.0
1348052126358929408,Sat Jan 09 23:40:47 +0000 2021,Vitoria,"@QuebrandoOTabu E isso é um problemas, escrevam a anvisa vai fazer de tudo para atrasar o uso da CoronaVac, o Bolsonaro vai fazer de tudo para Doria não vacinar em São Paulo e vão comprar tudo e não vai distribuir, lembram dos testes. Se alguém não tirar Bolsonero vamos ter muito mais mortes.",0,1.0,100,75.0
1349420426338971648,Wed Jan 13 18:17:55 +0000 2021,,"@simplesasim1 @UOLNoticias Os EUA estão com mais de 4 mil mortos diariamente e vacinando freneticamente de bobeira, dê a dica. Compraram a produção da vacina MODERNA que inclusive é de um desafeto do Trump a toa, não é mesmo?",0,-1.0,100,50.0
1347322132867526661,Thu Jan 07 23:20:03 +0000 2021,"Rio Grande do Sul, Brasil",@mvitorodrigues Mas ontem falou que tem 240 milhões de reserva da AstraZeneca. Ahahhahahahahha,1,-1.0,25,50.0
1347686029961158656,Fri Jan 08 23:26:02 +0000 2021,"São Paulo, Brasil",@takinhohk @ktarinajjk Covid19 ainda tá on família,0,-1.0,100,100.0
1349139606747418624,Tue Jan 12 23:42:02 +0000 2021,,@AlexRondas @sccp_zi @CNNBrasil ”O material para a fazer-se aqui a tal “vacina de Oxford” não chegou e nem há data exata para chegar. Vamos ficar na base da cloroquina até quando? A morte não vai esperar a Anvisa,0,1.0,100,50.0
1349408688017199105,Wed Jan 13 17:31:16 +0000 2021,,"@portalR7 Pfizer: 95% de eficácia geral. Moderna: 94,1%. Sputnik V: 91,4%. Oxford: 70,4% (até 90,0% com 1ª dose menor). Coronavac: 50,4%.  Qual dessas vacinas o governador, secretários e jornalistas participantes das ""comitivas de imprensa"" tomarão?",1,0.0,50,100.0
1349382141092749313,Wed Jan 13 15:45:47 +0000 2021,,"@FernandoMatto17 Pfizer: 95% de eficácia geral. Moderna: 94,1%. Sputnik V: 91,4%. Oxford: 70,4% (até 90,0% com 1ª dose menor). Coronavac: 50,4%.  Doria escolheu a vacina MENOS eficiente, cara (mais que o DOBRO do preço da de Oxford),",1,0.0,50,100.0
1347663342576553986,Fri Jan 08 21:55:53 +0000 2021,"Madrid, Comunidad de Madrid",@flaviofachel veja como o Brasil é um País difícil As doses da Oxford chegarão no Rj e vão demorar 3 dias para a fiocruz etiquetar as doses que sairão do Rj para Guarulhos para o centro de distribuição do MS Mas meu Deus porque que as doses do Rj não ficam e já começam?,-1,0.0,25,50.0
1348027218140790784,Sat Jan 09 22:01:48 +0000 2021,São Paulo-Brasil,"@RodrigoMaia Quanta mentira por causa deste covid19. Tomem vergonha! Todo dia a gente vê esta sena aqui em SP. Se fosse verdade, eles estariam todos mortos ou internados. https://t.co/SEWMjpHW8p",1,0.0,50,100.0
1348374747441213441,Sun Jan 10 21:02:46 +0000 2021,Salvador,"@allmota Amigo, tem sim! Mas acho que  só pra quem participa de algum estudo. Eu tomei duas doses da Pfizer,  aí preciso ser acompanhado por 2 anos.",0,-1.0,100,50.0
1348051186704855043,Sat Jan 09 23:37:03 +0000 2021,"Brasil, Pará, Ananindeua","@Fredericoo1752 @corujacaracol @Lyset_sorrow @RodrigoMaia Negativo, apesar de perder o poder de decisão ESPECIFICAMENTE sobre as decisões de isolamento ele continuou atrapalhando de inúmeras outras formas. Mobilizando seus militantes pra boicotar medidas básicas de distanciamento, ignorando proposta de venda da Pfizer de agosto...",-1,1.0,50,25.0
1349143684986646534,Tue Jan 12 23:58:15 +0000 2021,,@BahiaNoticias Claro! Marketing pra uma vacina com 50% de eficácia. Que vai ser comprada cara. 😪,-1,0.0,50,100.0
1349119201521197057,Tue Jan 12 22:20:57 +0000 2021,"Sydney, New South Wales","@AndreiaSadi Nao entendo pq não fecharam acordo com as principais ? Exceto fiocruz q parece ter acordo c a vacina de oxford-Astra Zeneca,pq não acordos com a da Pfizer-biontech e da Moderna essa última até agora não se tem nenhum contato.A do Butantã parece apenas um paliativo.",-1,0.0,25,75.0
1347331053883678721,Thu Jan 07 23:55:30 +0000 2021,"Cana Verde, Brasil",@GuilhermeBoulos A de Oxford tem quanto? 😂😂  Porque o povo é implicado com essa coronavac? Só tem 78% essa porcaria aí,-1,1.0,25,75.0
1347261178502914048,Thu Jan 07 19:17:50 +0000 2021,,"@BerolHeitor Ainda assim, a vacina não foi testada em quem mais precisa. Acho isso estranho. E (posso estar errado) se me lembro qualquer comorbidade era critério de exclusão do estudo. As vacinas da Pfizer, Moderna e AstraZeneca todas incluíam esses grupos.",1,0.0,25,75.0
1347673424890646529,Fri Jan 08 22:35:57 +0000 2021,Rio de Janeiro,@Dancallmyname @feelfiu eu tava fanha pq tava com coronavírus,0,1.0,100,75.0
1348417494105661442,Sun Jan 10 23:52:37 +0000 2021,,"@simone_ss2019 @onyxlorenzoni Aonde está este bem!? As últimas: fim do auxílio emergencial; aumento da fome, desemprego recorde; não aprovam a vacina, lutam contra o povo sem trégua !!!!",0,-1.0,100,50.0
1348756804604485638,Mon Jan 11 22:20:55 +0000 2021,Brasil,Destaques - WhatsApp compartilhar conversas atualização - https://t.co/w1RYWr0vgz - Conecte SUS cadastro obrigatório vacina - https://t.co/UPAx0Rf9q1 - Policiais invadem Congresso - https://t.co/nwbCqTmBgJ - Tasuku Honjo Nobel farsa Covid-19 - https://t.co/Jk2xg41Ol5,0,1.0,100,25.0
1349501654710820866,Wed Jan 13 23:40:41 +0000 2021,Sampa,@ProfHaddad_ #ImpeachmentDeBolsonaroUrgente #ForaBolsonaroGenocida #ForaBolsonaroESeuBandoDeCriminososeCORRUPTOS #BolsonaroÉUmMerda #BolsonaroSatãVoltaPraOInferno 206.009 mortes hj pelo corona vírus.  A culpa é sua Bolsonaro! #ForaBolsonaro,-1,0.0,25,75.0
1347653879320743936,Fri Jan 08 21:18:17 +0000 2021,"Salvador, Brasil","@costa_rui Cadê a vacina sputnik Rui Costa? O Sr não iria comprar 50 milhões de doses.... Agora vai esperar o governo federal... aí, é sacanagem!",-1,0.0,25,100.0
1348048921768157184,Sat Jan 09 23:28:03 +0000 2021,,"@Lyset_sorrow @RodrigoMaia Se o STF não faz isso, teríamos muito mais mortos, por culpa do Bolsobosta. Que inclusive deveria fazer alguma coisa pelo país que ele diz governar, quando por exembo a Pfizer ofereceu milhões de doses de vacina em dezembro/2020.",-1,0.0,50,100.0
1347610307968053251,Fri Jan 08 18:25:09 +0000 2021,,@kimpkat Ele vai tomar a vacina de rico da pfizer ou da moderna e deixar as vacina de pobre pra nós.,0,1.0,100,75.0
1346509406305988608,Tue Jan 05 17:30:34 +0000 2021,,@gabpintoo @luizacaires3 @oatila Link sobre problemas em suprir demanda pela Pfizer: https://t.co/NLYe4rgu7l,0,-1.0,100,75.0
1348118799229329408,Sun Jan 10 04:05:43 +0000 2021,São Paulo,"@mab_sp125 Dr entendo seu ponto, mas então por que a Anvisa deu green light pra da @AstraZeneca que tem resultados muito mais suspeitos do que as do @butantanoficial ?",0,1.0,100,50.0
1346465357989511169,Tue Jan 05 14:35:32 +0000 2021,,"@mab_sp125 @butantanoficial @getuliogcz complicado, eles só vão liberar com o OK  da SINOVAC.",0,-1.0,100,75.0
1348008162423668738,Sat Jan 09 20:46:05 +0000 2021,,"@RodrigoMaia E vc é conivente, 200mil mortos + 2mil mortos por dia economia em frangalhos e o min da saude n fez NADA pra fechar acordo c/ a pfizer das 70 milhoes doses ou comprar agulhas, ele ta sabotando a vacinacao em Sp e vc n faz NADA, VC TB É CULPADO POR NAO IMPICHAR ELE ENQUANTO PODE",-1,,25,
1347314993243500555,Thu Jan 07 22:51:40 +0000 2021,"Belém, Brasil","@mathp1 Falando das contra o coronavirus ou de maneira geral?  Nas do corona algumas estão sendo em 2 doses pq com a dose cheia imunizaria 1 pessoa apenas, dividindo da pra imunizar temporariamente mais gente e em menos tempo, depois só faz o ""reforço""..",-1,1.0,50,75.0
1347331554369040385,Thu Jan 07 23:57:29 +0000 2021,E.S,"@pedrormagno @roney331 @busmmarcelo @DanielOCL A questão que dinheiro não acelera o tempo, e algumas reações só aparecem depois de anos, como deve saber algumas dessas vacinas como a da pfizer e a primeira vacina nesse formato novo em rna.  Mas enfim, espero que de certo, e que não tenhamos problemas futuros.",-1,0.0,75,100.0
1346808362370031617,Wed Jan 06 13:18:30 +0000 2021,,@caiocinel @jairbolsonaro 2 milhões teremos só dá Astrazeneca... Tem 10 milhões de Coronavac encalhada. Se quer vacinar pra inglês ver entre na fila dos gados e tome sua bovina Coronavac sem comprovação científica.,0,1.0,100,75.0
1346620409156874242,Wed Jan 06 00:51:39 +0000 2021,,"@masvilhena @claudioedantas Que bom que um analfabeto funcional desenvolveu uma vacina com 100% de sucesso e sem efeitos colaterais. Porque a da Pfizer e da moderna, deram 95% e alguns efeitos colaterais. A coronovac, talvez 50. Vai ficar rico. Parabéns.",-1,0.0,25,50.0
1349062241631547401,Tue Jan 12 18:34:37 +0000 2021,Interior de S.P,"@IzabelleFores DORIA COMPROU A VACINA MENOS EFICAZ DO MUNDO  TAXAS DE EFICÁCIA GLOBAL: Pfizer 95% Moderna 94,5 % Sputinik V 91,4% Oxford 70% Covachim 63% Coronavac 50,38% A VERGONHA FOI TANTA QUE DORIA NEM APARECEU NA COLETIVA DE HOJE. E AGORA?",-1,0.0,100,50.0
1348354330022326274,Sun Jan 10 19:41:38 +0000 2021,,"@msffeliz Não. É que Anvisa quer liberar a Oxford antes para Bolsonaro ""ganhar"" por vacinar antes de Doria.  Mas estão dormindo pq STF pode permitir via liminar autorização para vacinação emergencial. Está na Constituição.",0,1.0,100,100.0
1348416423111094275,Sun Jan 10 23:48:22 +0000 2021,"Sumaré/SP, Brasil","@Flamengo Time tá igual a Eficácia das Vacina contra o Covid-19, 75% mais pode morrer assim mesmo... https://t.co/MVY0HlhMt2",-1,0.0,25,100.0
1346593906692153344,Tue Jan 05 23:06:20 +0000 2021,,"@augustodeAB Considerando que já foram compradas as doses da coronavac da China, acredito que o marketing do Doria vai funcionar, dia 25 o grupo 1 estará sendo imunizado. Agora se vai ter pros outros grupos e outra história.",-1,0.0,25,75.0
1347652772959805442,Fri Jan 08 21:13:53 +0000 2021,Rio de Janeiro,"Importante destacar que os casos e óbitos foram registrados nos sistemas de informação nas últimas 24 horas, mas NÃO significa que tenham ocorrido neste período. Os dados completos podem ser acessados em https://t.co/OBBHQh0cki.",0,-1.0,100,100.0
1348026172886683650,Sat Jan 09 21:57:39 +0000 2021,,"@Adriano09050386 @o_antagonista É  a disputa de quem aplicará  primeiro. Agora, vamos combinar, 2 milhões de doses não é nada, contando que são  duas doses. Em pensar que poderiam ter comprado a vacina da AstraZeneca desde agosto se 2020.",1,0.0,50,100.0
1348030107311599627,Sat Jan 09 22:13:17 +0000 2021,"Valinhos, Brasil","@knalquestionese O que a reaçada🐂 tosca não entende é que, nas redes sociais...: 👉🏼 Emitir opinião/análise é permitido (""Com a diminuição da tx de juros pelo FED, aumentará ingresso de USD no Brasil"") 👉🏼 Fake news (""Cloroquina cura coronavirus"") e instar fascistas a invadir o Congresso NÃO! https://t.co/ftDcIuYsLu",-1,0.0,25,75.0
1346849020069687298,Wed Jan 06 16:00:04 +0000 2021,,"@JRicardocamilo @jornaldarecord Brasil: 0,0%  Plano de vacinacao: não há  Previsão para Fiocruz ter a tecnologia para produzir vacinas da Oxford: 2o. Semestre.  Não tem seringa.  Não tem agulha.  Tá tudo certo, sim.  Seremos o último pais a concluir a vacinação, em 2022.",-1,1.0,25,75.0
1348777300838506496,Mon Jan 11 23:42:22 +0000 2021,,@ptbrasil Por que o PT entrou no STF pedindo pra validar a eleição de um candidato bolsonarista para gerir o Vasco? Tudo isso desrespeitando as normas sanitárias contra a Covid-19! https://t.co/6rcITaG3By,0,-1.0,100,25.0
1349141364320194561,Tue Jan 12 23:49:01 +0000 2021,Brasil,"@pedromcp @butantanoficial O que significa esses 50,4% da vacina da Coronavac? Siga o fio.   https://t.co/30A1iRcGzA",-1,0.0,25,100.0
1346967215971717120,Wed Jan 06 23:49:44 +0000 2021,,"@ca_parlatore @SigaGazetaBR Tão real quanto o paraiso comunista idealizado por voces, doentes mentais vitimados pelo virus PT 13, mais agressivo que o covid 19, porque destroi a capacidade cognitiva de quem por ele é contaminado.",0,1.0,100,50.0
1348418831975395329,Sun Jan 10 23:57:56 +0000 2021,,@jdoriajr Toma vc e sua família. Povo de SP burro. O certo é tomar a outra vacina. Essa não. Chega de fazer a gente de trouxa.,0,1.0,25,50.0
1349501206339743752,Wed Jan 13 23:38:54 +0000 2021,Rio de Janeiro,@MarcioTurra A VERDADE sobre o tratamento PRECOCE com Cloroquina:  https://t.co/mwn6UZd8E6,1,0.0,50,25.0
1346966589996892164,Wed Jan 06 23:47:15 +0000 2021,,"@brumelianebrum Bozo,vc é incompetente e tá levando centena d milhares a morte;vc é o presidente e está cortando na saúde, criando medidas falsas p negar compra d vacina, seringas e agulhas; vai trabalhar seu vagabundo!😡.Cadê a vacina p COVID-19 e serigas q pagamos todos os dias por impostos?😡",0,1.0,25,75.0
1349122597162786816,Tue Jan 12 22:34:27 +0000 2021,"São Paulo, Brasil",@pietroperduca @folha Coronavac é mais um Factoide do Dória! Basta! Vamos esperar que a Astrazeneca traga uma eficácia maior!,1,0.0,50,100.0
1348398837853990914,Sun Jan 10 22:38:29 +0000 2021,,@michelcandidos2 Pfizer Lixo!!!!,0,1.0,100,100.0
1348047222391398400,Sat Jan 09 23:21:17 +0000 2021,,"@mariaan37842140 @o_antagonista Forneceram sim, pq não houve problema com a vacina d Oxford. A agência é independente e autônoma, com servidores concursados, ninguém ali tem cargo d confiança, Presidente e Diretores tem mandatos d 4 anos. A empresa chinesa sabia dos documentos exigidos, não encaminharam pq?",0,,100,
1348055722429472770,Sat Jan 09 23:55:04 +0000 2021,,"@GloboNews A vacina da FioCruz é a que o governo está implorando para a India mandar, certo? Então obviamente o processo dela será ""tecnicamente"" mais rápido.",-1,,50,
1348005227182645248,Sat Jan 09 20:34:25 +0000 2021,"São Paulo, Brasil","@PauloNassar1 @MBittencourtMD @PauloLotufo @parolin_ricardo Paulo, acho q toda vacina, mas o foco será sempre a Az/Oxford e Coronavac para saúde pública. Muitos países europeus estão com dificuldade de escalonar a Pfizer/Moderna (q tb ñ tão conseguindo entregar). Ñ sabemos quanto elas diminuem transmissão, nenhuma delas (algo da Moderna?)",0,-1.0,100,75.0
1348051759768469506,Sat Jan 09 23:39:19 +0000 2021,Paulista,@minsaude vai comprar toda produção do instituto Butantan Sinovac. Não era a vacina chinesa.  Perderam a guerrinha de narrativas nas redes sociais. #VidasHumanasImportam  #VacinaEImpeachmentJa https://t.co/RDSbMrGuTp,-1,0.0,50,100.0
1347513351522443264,Fri Jan 08 11:59:53 +0000 2021,,"@CNNBrasil a vacina da Pfizer-BioNTech só foi aprovado no Reino Unido em dezembro, fora a dificuldade de armazenamento em 70 graus, e o preço que é o triplo das que temos aqui",-1,1.0,50,75.0
1348616571061739526,Mon Jan 11 13:03:41 +0000 2021,,@CeticoDeSouza Parece que depois de tanto mimimi e ataques ao PR a vachina do docinho vai demorar mais que a da Astrazeneca encomendada pelo gov federal,-1,1.0,25,100.0
1348399697208205315,Sun Jan 10 22:41:54 +0000 2021,Brasil,@AmendoncaMJSP @mfriasoficial Apenas pessoas irresponsáveis cometem esse tipo de afronta à inteligência das pessoas.  Já são mais de 200.000 mortes. Ministério da Saúde esconde 6.800.000 testes de Covid. Governo federal não está nem aí para a vacinação contra o coronavírus  https://t.co/ChIveASxzl,-1,1.0,75,50.0
1349136777823592448,Tue Jan 12 23:30:48 +0000 2021,"Curitiba, Brasil","@MarllonTahk @marilizpj Realmente. A Eficácia é muito mais baixa que a da Pfizer. Mas é mais fácil vacinar 100 milhões de pessoas com a vacina do Butantã, tornando mais de 50 milhões imunizadas do que vacinar 20 milhões com a vacina da Pfizer tornando 19 milhões imunizadas",1,0.0,25,100.0
1349108164629835778,Tue Jan 12 21:37:06 +0000 2021,"Rio de Janeiro, Brasil","@molinam36323338 @mlsermaria @JoanaTwice @anvisa_oficial Se eu burro, pq apoiam uso de sinovac, q não foi  amplamente usada na China? A sinopharm foi a escolha da China, pq será? https://t.co/JNN5LqgvtO",-1,0.0,25,50.0
1349475448233873409,Wed Jan 13 21:56:33 +0000 2021,,"@LucianoHuck Para oferecer tratamento precoce a pacientes de #Covid19, com remédios seguros, baratos, sem patente, tiranetes da “ciência, ciência, ci ênnn cia!” reclamam estudos duplo-cego. Mas, para lhes injetar vacinas, exigem que as pessoas sejam completamente mudas, surdas, cegas.",1,0.0,50,100.0
1346969777336627200,Wed Jan 06 23:59:55 +0000 2021,,"@ReinaldoGuglie @edukalt @jdoriajr Presente do Dória @PSDBoficial e Covas para o Brasil: Aumento de impostos de alimentos, IPVA e Carro; cobrança de ônibus para idosos; Vacina superfaturada com apenas 50% de eficácia, Prisão p povo e diversão em miami p Dória!  E aí está bom assim ou querem mais?",-1,0.0,25,50.0
1348781733961936897,Mon Jan 11 23:59:59 +0000 2021,"Uberlândia, Brasil",@rodpocket @reclamandyr @crislopesfr aqui o ministro falando quando teremos a vacina. Dia D Hora H,-1,0.0,50,100.0
1346479820096503808,Tue Jan 05 15:33:00 +0000 2021,"Rio de Janeiro, Brasil",@tz2111 @Felippe_Hermes São 4 empresas que ainda estão começando a decentralizar.  A AstraZeneca fechou  acordo com um laboratório chinês não tem 1 semana e está fechando com outro indiano. Eles são eficientes mas a crise de oferta não se resolverá neste ano (em que serão necessárias bilhões de doses).,-1,0.0,25,50.0
1346584209935228930,Tue Jan 05 22:27:48 +0000 2021,SJBV,"@augustodeAB Óbvio que não. A da AZ, que é a queridinha do chefe do presidente da Anvisa, já está liberada para uso emergencial em UK, Mexico e India e não vai estar autorizada pela Anvisa até dia 20, imagina a Coronavac.",-1,0.0,75,100.0
1349478609849901058,Wed Jan 13 22:09:07 +0000 2021,Brasil,@lesasa93 @o_antagonista Vou aguardar Oxford. Nao tomo vachina chinesa nem a pau. E terminaremos o processo de vacibacao antes dos outros países. Escreve aí.,0,1.0,100,75.0
1347690566247731210,Fri Jan 08 23:44:04 +0000 2021,Portugal,"Outros 30% apresentaram vestígios de terem passado pelo mesmo problema, que significa uma inflamação no músculo do coração. O futebolista Daniel dos Anjos está parado atualmente por culpa de uma miocardite que surgiu após a infeção pela Covid-19.",0,-1.0,100,100.0
1346602253629714439,Tue Jan 05 23:39:30 +0000 2021,,"@UOL Contrariando a Elba Ramalho, a Jane Fonda diz que o Covid-19 é presente de Deus pra esquerda! https://t.co/X9sX26obZv",0,-1.0,100,100.0
1349143613645713410,Tue Jan 12 23:57:58 +0000 2021,,"@monicabergamo Idiota, milhões que protege apenas a metade, ja que vc se diz ""jornalista"" pergunta para o bosta qual o motivo da porcaria chinesa com 50% de eficácia ser mais que o dobro da vacina de Oxford com100% de eficácia? Vai lá ""jornalista"" pergunta ao bosta do João Agripino.",-1,1.0,25,75.0
1346541429661851652,Tue Jan 05 19:37:49 +0000 2021,,"@Livroscons @Biakicis @jairbolsonaro Sobre OXFORD, não há dúvidas que a ANVISA deveria ter autonomia. Mas, o que o Brasil tem de especial que não conseguiu até agora aprovar essa vacina ou não despertou o interesse da Astrazeneca para o registro, enquanto Índia, Argentina e Inglaterra já o fizeram?",-1,0.0,75,100.0
1349506092682788870,Wed Jan 13 23:58:19 +0000 2021,"𝗠𝗼𝗿𝗲𝗻𝗼, 𝗣𝗘","@SergioG82743147 Caro prefeito @jdoriajr,  oomo é que compra 40 milhões de doses de uma #vacina que ainda não foi autorizada pelas #Anvisa?",-1,0.0,50,50.0
1349043568028090368,Tue Jan 12 17:20:25 +0000 2021,,"@taoquei1 É a vacina que temos, já que o desgoverno genocida não conseguiu nenhuma outra, recusou vacina da Pfizer desde agosto, Fiocruz ainda não produz por que? Pq será que a Anvisa burocratiza mais do que no exterior? Nem a sputnik que está sendo fabricada aqui autorizam #ForaBolsonaro",-1,0.0,25,100.0
1347643847564791812,Fri Jan 08 20:38:25 +0000 2021,,"@danhengon @apbizzi @dogarrett Lembrando que a vacina vai ser fabricada no butantan e na fiocruz ambos produzindo 24 horas, 7 dias por semana enquanto a vacina da pfizer e da moderna vai ter que importar já pronta do exterior o que encarece mais pois vamos precisar de aviões .",-1,0.0,50,50.0
1348038826619449345,Sat Jan 09 22:47:56 +0000 2021,"Rio de Janeiro, Brazil","@VEJA Ranking de países vacinando contra o coronavírus:  🇺🇲 5,9 milhões de pessoas 🇨🇳 4,5 mi 🇮🇱  1,7 mi 🇬🇧 1,3 mi 🇦🇪 887 mil 🇷🇺 800 mil 🇩🇪 417 mil 🇮🇹 413 mil 🇨🇦 230 mil 🇪🇸 200 mil 🇵🇱 160 mil 🇧🇷 0 pessoas 🤡57 milhões de pessoas não tomarão a vacina contra o Covid-19",-1,1.0,100,100.0
1348049475273633793,Sat Jan 09 23:30:15 +0000 2021,,"@sinomarrodri20 @1612Thiago @samydana Exato. Será. E quanto mais demorar a liberar, pior. Já q o governo federal não se interessou pela da Pfizer quando o mundo inteiro estava comprando, a liberem essa de uma vez q já tem milhões de doses disponíveis",-1,0.0,50,100.0
1346888078850486279,Wed Jan 06 18:35:16 +0000 2021,"Campinas, Brasil","@JovemPanNews Até quando a imprensa paulista vai se prestar a divulgar o garoto propaganda da sem credibilidade Sinovac e sua vacina com míseros 50% de eficácia ao preço de US$10,30 , três vezes a de Oxford, US$3,16 e com 90% de eficácia? E o aumento no ICMS que vai atrapalhar a economia? https://t.co/KpyLkzpS9x",-1,0.0,50,100.0
1347632665831366656,Fri Jan 08 19:53:59 +0000 2021,"Palmas - TO, Brasil","@vaneves Oxford/AstraZeneca: R$ 20 (US$ 3 a US$ 4) CoronaVac: R$ 55 (US$ 10,30) Fonte: Arial  Não entendi ainda porque comprar uma com menos eficácia pagando mais. Me explica ai",-1,0.0,50,100.0
1349135372110983168,Tue Jan 12 23:25:13 +0000 2021,,"@Rconstantino Prá que vacina numa pandemia, não é mesmo?  Já temos o remédio da malária, os remédios contra vermes e piolhos com 100%  de eficácia contra o corona!  O mundo tem que aprender com o exemplo do mito que aconselha esse coquetel ma-ra-vi-lho-so!",1,0.0,75,100.0
1346492307768545287,Tue Jan 05 16:22:37 +0000 2021,Rio de Janeiro,"@carlosfiorot5 @olhardigital SP já tem 11 milhões de doses da CoronaVac e já tem os insumos para produzi-la, agora falta a boa vontade e transparência da Sinovac para pedir o registro",-1,0.0,50,50.0
1349493752658849802,Wed Jan 13 23:09:17 +0000 2021,Portugal,"@CarlosLucasLx O que ouviu foi a explicação do gabinete da ministra, depois do impacto que o despacho causou no sector hospitalar. O despacho mantém-se inalterável: manda adiar cirurgias prioritárias, incluindo as que estavam programadas para doentes com cancro. https://t.co/H2jZ5TSVdp",1,0.0,75,100.0
1349450924431974403,Wed Jan 13 20:19:06 +0000 2021,,@RoseTelles10 @UOL Com sorte temos a vacina do Doria. Você não consegue ver o que está acontecendo? Já ouviu falar na variante do Brasil? Sai da sua bolha e se informa. Se tivermos a sinovac estamos com muita sorte. A variante brasileira se espalha mais rápido do que a capacidade de vacinar.,-1,0.0,25,50.0
1348121560830369793,Sun Jan 10 04:16:41 +0000 2021,,"@Din2Diniz Somente no oitavo dia do ano, os laboratórios Fiocruz e Butantan apresentaram à Anvisa os pedidos p/ uso emergencial das vacinas AstraZeneca/Oxford e CoronaVac, respectivamente. E o Butantan o fez de forma incompleta. A crítica apenas pelo desejo de afrontar se torna destrutiva.",-1,0.0,75,50.0
1347332163193233409,Thu Jan 07 23:59:54 +0000 2021,,@thamiresmrp @FbioBcerqueira @g1 Não precisamos de uma vacina da China. Tem outras bem melhores sendo usadas no mundo. A da China nem eles querem.,1,0.0,50,100.0
1349440071343218688,Wed Jan 13 19:35:59 +0000 2021,sao paulo,"@FBurgdurff @VEJA Kkkkkkkkkkk copo meio vazio, vai de Sputnik V, Moderna, ou Pfizer, mas não deixe se vacinar, a prioridade é essa, depois, com menos chances de morrer ou ser hospitalizado, pode matematizar",-1,0.0,25,100.0
1348766066323968000,Mon Jan 11 22:57:43 +0000 2021,"Maceió, Brasil",@leandroruschel Porque o @minsaude não investe mais na @fiocruz para duplicar a fábrica e garantir 100% de vacinas oxford com eficácia alta 99%? Ainda assim ficaria mais barato que compra coronavac! Porque não @ministropazuelo ? Se livre dessa bomba chinesa!,1,0.0,25,100.0
1348042917491978249,Sat Jan 09 23:04:11 +0000 2021,,@VEJA A preferência é a vacina da Pfizer.,1,0.0,75,100.0
1348409060580864001,Sun Jan 10 23:19:06 +0000 2021,,@SueSimoes @mdalvesbr @jdoriajr @anvisa_oficial @butantanoficial JORNALISTA E O Doria ficam “chateados”e cobra‘senso de urgência’da Anvisa para aprovar Coronavac mesmo sem documentação exigida pela agência TA PROVADO ESTA GENTE DOENTE DA MÍDIA É Q SÃO OS GENOCIDAS DE VDD QUEREM APROVAR AS VACINAS NA MARRA #MidiaGenocida https://t.co/BvZDxrZY6g,0,1.0,25,50.0
1348041747662831619,Sat Jan 09 22:59:32 +0000 2021,"Pará, Brasil","@NewTy___ @g1 05/06/20 Manifestação do BLM-milhares de pessoas aglomeradas. E ""apesar disso não ocorreu risco de contaminação pelo vírus"" https://t.co/ODYK3WblGw",-1,0.0,75,100.0
1347662592194576388,Fri Jan 08 21:52:54 +0000 2021,,"@sj44780154 @pehagagege @flferronato A da Oxford tem 90% de eficácia. O Governo Federal mentiu no q, exatamente?",-1,1.0,50,50.0
1348769655163396097,Mon Jan 11 23:11:59 +0000 2021,"Panambi, Brasil","@aguedescartoon Não é não. A culpa. É de um vírus chines chamado Coronavírus, a culpa é da turminha da lacração, como você, que clamava o ""Fique em Casa"", a culpa e do Dória, do Eduardo Leite e demais políticos que proibiram o povo de trabalhar e consequentemente destruíram a economia.",0,1.0,100,100.0
1349472516885118980,Wed Jan 13 21:44:54 +0000 2021,"São Paulo, Brasilien",@jbesnosik1711 @mariosbessa Acabei de conversar com um amigo nosso no Boston Medical School trabalhando nas pesquisas ref. as vacinas. Vacinar 100% dos brasileiros com CoronaVac não daria proteção à população brasileira. Problema: briga política aqui. Ele me mandou este link tb: https://t.co/bHDr2dr9w3,1,0.0,50,75.0
1346918182838276096,Wed Jan 06 20:34:53 +0000 2021,,"@mab_sp125 Dr Bruno, por favor as vacinas Coronavac ou Oxford, se mostraram seguras e eficazes em idosos? Pergunto pq não vejo a hora de vacinar minha mãe que tem 83 anos, mas pelo pouco que vejo ( não sou da área), apenas a da Pfizer, cumpriu esses requisitos, então estou insegura  Obrigad",1,0.0,50,100.0
