tweet_id,created_at,user_location,tweet_text,label_A,label_B,pct_certainty_A,pct_certainty_B
1346948427393814528,Wed Jan 06 22:35:04 +0000 2021,,"@FlaviaP64106218 @CNJ_oficial Obv q se tiver vermes ela prescreve o remédio direitinho. Mas pra verme funciona, pra coronavírus não. E se acha q n saio de casa errou. Sai até hj pra cortar o cabelo e pasmem, usei máscara😨 e sim sou adolescente e pasmem de novo, vou poder votar em 2022 e será contra o verme🤷🏽",0,-1.0,75,50.0
1349443822686765061,Wed Jan 13 19:50:53 +0000 2021,"Nova Iguaçu, RJ","A ANVISA está a brigar com o laboratório Sinovac Biotech, e passou a dificultar a aprovação da Pfizer. Assim não teremos vacina, pois o Quartel General da saúde não entra em acordo com nenhum laboratório, nem tampouco faz pedidos de imunizantes.",-1,0.0,25,25.0
1348418113902157825,Sun Jan 10 23:55:05 +0000 2021,,"@ojubozo @prisaacsilvape @luisnassif @AmendoncaMJSP vc tá comparando pfizer com sinovac, é burro?",0,1.0,75,100.0
1348699368354885632,Mon Jan 11 18:32:41 +0000 2021,"Texas, USA","@governoparana Não tem tratamento precoce, só toque de recolher e fechamento de comércio, além de acordo com China e vacina Sputnik, sem futuro.🤨",-1,1.0,25,75.0
1349143806516621312,Tue Jan 12 23:58:44 +0000 2021,,"@leandroruschel Ela tem uma vacina com 100% em casos graves e outras com eficácia maior nos outros níveis e os mesmos 100% em casos graves.  Aqui só temos essa. Foda-se vc e o Bolsonaro. Enfiem cloroquina pelo cu, mas não atrapalhem a vacina.",1,0.0,50,50.0
1347293728277463041,Thu Jan 07 21:27:10 +0000 2021,,"@RodrigoMaia Pfizer: 95% eficácia  Moderna: 94.5% eficácia Sputnik: 91,4% eficácia  Mas o mentiroso do Rodrigo Maia quer chamar vc de burro dizendo que 78% de eficácia é muito bom. Uma vitória da Ciência com C maiúsculo.  Eles não estão preocupados com sua saúde. Só o discurso que importa.",-1,1.0,25,50.0
1349139592239325192,Tue Jan 12 23:41:59 +0000 2021,"Dallas, TX","Vacina chinesa Covid-19 muito menos eficaz do que inicialmente anunciada no Brasil Os resultados do tiro de Sinovac foram quase 30 pontos percentuais abaixo do anunciado anteriormente, à medida que crescem as preocupações com a transparência do estudo...",-1,1.0,50,50.0
1347692266140393474,Fri Jan 08 23:50:49 +0000 2021,,@joeserms @MarcusRovere Já encerrei meu expediente. Agora to no turno acionista da Corona HAHAHAHA,1,0.0,50,50.0
1348409156848513026,Sun Jan 10 23:19:29 +0000 2021,,"@DanielaAGG @abdalla_gui @binerighetti Quero saber quando vai ser meu dia da vacina, sei que estou lá do meio pro fim, pessoal dos 30 aos 40 anos. Tem que começar a vacinar; governo Cloroquina, enrolou nas compras desde 2020, por isso o mundo vacina PFIZER e aqui nada.🤔",-1,0.0,25,50.0
1348353017129660418,Sun Jan 10 19:36:25 +0000 2021,,"@Aninha_BioShock @octavio_guedes @purplefair Os resultados dos estudos da Vacina de Oxford foram publicados na renomada Revista Científica Lancet. Os da CoronaVac não foram publicados em nenhuma Revista Científica, nem fornecidos a Anvisa ou a outra agência séria. Portanto, a não aprovação da CoronaVac segue sendo técnica",-1,1.0,25,100.0
1347620700211843073,Fri Jan 08 19:06:27 +0000 2021,Brazil,"@UOL A vacina da AstraZeneca/Oxford/Fiocruz foi aprovada pela Anvisa europeia, mas a Sinovac não foi aprovada sequer pela agência de saúde chinesa.",-1,1.0,25,100.0
1349505337834024961,Wed Jan 13 23:55:19 +0000 2021,,"@JohnFrankCastl1 @ElisngelaTo @edidarc @riroyo @Brasile76330032 @jdoriajr @PSDBoficial Sem a coronavac, vamos ter 0% de proteção contra a covid. Em 1000 pessoas com covid, 200 vão ter sintomas e 6 vão morrer. Se metade forem protegidas, 500 vão pegar das 1000 e nenhuma vai precisar ser hospitalizada. Acho que é melhor, não?",1,-1.0,25,100.0
1346578948944232448,Tue Jan 05 22:06:54 +0000 2021,Terra de loucos,"@marcinhonf @samuelselado @BritoSantos15 @mab_sp125 @minsaude @fiocruz Nenhuma vacina causa isso, mas concordo que não faz sentido aplicar vacinas como a Sputnik que não possuem transparência no processo e dados seguros. Dito isso a Pfizer e a Moderna se mostraram seguras e o governo perdeu as doses que eles tinham disponíveis para dezembro",-1,0.0,25,50.0
1348053665962217472,Sat Jan 09 23:46:54 +0000 2021,Garça,"@PauloRamos3337 @bossdedireita @FernandoHoliday @fg_genuino @BonoroV Pedante   Se você usa essa palavra, saiba que você é grupo de risco para Covid19. 😂😂😂😂",1,0.0,75,75.0
1349143738401087491,Tue Jan 12 23:58:27 +0000 2021,,"@filhas_amo @Andre82984870 @materazzi01 @CarlaZambelli38 Essa matéria é velha, o que demonstra que tem tempo que o governo fechou o acordo de intenção de compra como mais uma opção, mas a vacina da Pfizer nunca foi prioridade para o Brasil por questões óbvias.",-1,1.0,25,50.0
1348055624899198976,Sat Jan 09 23:54:41 +0000 2021,r u mine?,@institutobuntan a vacina vem 🙏,-1,0.0,50,100.0
1349131599317708801,Tue Jan 12 23:10:13 +0000 2021,"Brasília, Brasil","@PedroHallal acho que é esse. Como  nunca saiu de casa e pegou covid19? Como alguém que fica em casa pega covid19, pode apresentar uma estratégica para não contrair? Falem para esse patético, que eu nunca parei de trabalhar e nunca peguei covid19, e uso pouco a máscara. https://t.co/VIch9gPTZs",1,0.0,25,75.0
1346597596794654724,Tue Jan 05 23:21:00 +0000 2021,,"@correio @joaovillaverde @schmittpaula @otavio_ranzani @analise_covid19 @revistaoeste   Acumulam-se as mortes de cloroquinófilos bolsonaristas.  Em breve vai ser possível afirmar, com dados estatisticos, que a cloroquina é ineficaz.  Pode até ter acelerado a morte de cloroquinófilos.",-1,0.0,50,25.0
1347329958184706049,Thu Jan 07 23:51:08 +0000 2021,,@aBrunapaivaa Bandidagem consegue prender o povo dentro de casa mais que o Corona Bandidagem conseguiu acabar com o engarrafamento de imbarie e nenhum órgão público conseguiu,1,0.0,25,100.0
1349482411101466625,Wed Jan 13 22:24:13 +0000 2021,"Rio de Janeiro, Brasil",@anvisa_oficial Porque  só domingo? Para dar tempo ao governo andar correndo atrás do prejuízo da má gestão da crise do Covid19!! Quê vergonha para profissionais!!,1,0.0,75,100.0
1346965099852881922,Wed Jan 06 23:41:19 +0000 2021,"Vitória, ES - Brasil","Ele disse que a capital mineira chegou “ao limite da covid-19” e que, após uma reunião de governo, foi orientado a tomar a decisão de editar um decreto fechando todos os serviços não essenciais da cidade.",-1,0.0,100,50.0
1347604409086304261,Fri Jan 08 18:01:43 +0000 2021,,@joaoamoedonovo Nao sei mesmo com qual vacina. So pra lembrar somente hj somente hj a sinovac apresentou a solicitação pra uso emergencial. Procurem e se informem. @jooamoedo canalha,-1,0.0,50,25.0
1347970314639171585,Sat Jan 09 18:15:41 +0000 2021,"Porto Alegre, Brasil",@folha A vacina é da SINOVAC.,0,1.0,50,50.0
1347690953797226497,Fri Jan 08 23:45:36 +0000 2021,"Copacabana, Rio de Janeiro",@Cal_Ipanema Tem praga mais resistente que o Corona. Parece que tem de ter um anticorpo: ser extrema direita.,1,0.0,75,100.0
1348764807416209413,Mon Jan 11 22:52:43 +0000 2021,,"@lilian_tahan Ou seja, duas incógnitas indefinidas  que definem o ministro pela sua incompetência.   O Brasil pede socorro, mais de 6 mil mortes, semana passada em decorrência da Covid-19.  Mas, para o Ministro da Saúde e o seu chefe, isso não requer urgência e parece nem clemência.",1,0.0,25,25.0
1348708016615469059,Mon Jan 11 19:07:03 +0000 2021,"-22.90576,-43.2265289","Não há dados confiáveis pra grau de eficácia após a 1a dose para a vacina da Astrazeneca/Oxford pq ninguém recebeu apenas uma dose. Comparar os casos após a 1a dose e antes da 2a dose é ruim pq são poucos os casos, o q torna a margem de erro altíssima.",-1,1.0,25,25.0
1347673975103647745,Fri Jan 08 22:38:08 +0000 2021,,"@lucas_iludido @roseexpIicit @bchartsnet Preguiça de explicar q  ja tinham estudos e   pesquisas  desde 2003 quando descobriram o coronavirus desde a epidemia do SARS- COVID a diferença é q o virus sofreumutação e gerou o COVID 19 q foi mt letal e contagioso  , q se espalhou pelos 4 cantos da Terra. Entao n começou 2020",1,-1.0,25,75.0
1349422118015004674,Wed Jan 13 18:24:38 +0000 2021,Rio de Janeiro,"@Rconstantino DADOS DE EFICÁCIA:* - Pfizer: 95% - Moderna: 94,5% - Sputnik V: 91,4% - Astrazeneca: 70,4% - Coronavac: 50,4% STF me obriga é o caralho a me submeter a está VaChina de merda!",-1,0.0,75,50.0
1346453894268940290,Tue Jan 05 13:49:58 +0000 2021,"Cambridge, MA","Coisa boa de se ver! Além de postar aqui exemplos de pessoas que receberam as vacina da Pfizer ou da Moderna, adiciono agora nesse fio as primeiras pessoas a receber a vacina da AstraZeneca fora do teste, recentemente aprovada para uso emergencial na Inglaterra! 👇🏼👇🏼👇🏼👇🏼 👇🏼👇🏼 https://t.co/qcoOZZFaQj",-1,0.0,25,75.0
1348399444241346560,Sun Jan 10 22:40:54 +0000 2021,,"@CNNBrasil eu não daria a coronavac aos meus pais, quem defende, fique a vontade. Boa sorte",0,1.0,50,25.0
1347694045372493826,Fri Jan 08 23:57:54 +0000 2021,,@_maazzx @Eu_Micaa Pede para um irmão teu dizer a teu pai que a vacina aumenta o tamanho do peru.,1,0.0,100,100.0
1348353027883864064,Sun Jan 10 19:36:27 +0000 2021,"Pelotas, Brasil","@jdoriajr Basta entregar os dados da pesquisa, assim como as outras fizeram (exemplo Astra Zenica/Oxford). Por qual motivo não foi entregue os dados da pesquisa???",-1,0.0,25,50.0
1347617021488455680,Fri Jan 08 18:51:50 +0000 2021,"Fortaleza, Brasil",@butantanoficial Butantan carregou a sinovac nas costas avisa adm,0,1.0,75,100.0
1347590631904960515,Fri Jan 08 17:06:58 +0000 2021,honeymoon avenue,"@GMenezes2211 @RenanPeixoto_ Não existem dados na internet sobre a Sinovac, a Sputnik e a J&amp;J se isentando de responsabilidade. A de Oxford/Astrazeneca também se isenta de responsabilidade https://t.co/0VdJADSzRZ",-1,1.0,25,100.0
1347320626076405762,Thu Jan 07 23:14:03 +0000 2021,,"@marcofeliciano @JornalOGlobo @jdoriajr Pois é mas a verdade é que  a Sinovac única vacina que o país possui para dar início a vacinação, Pazuello não conseguiu dizer o oposto",-1,1.0,50,100.0
1348410805868498944,Sun Jan 10 23:26:03 +0000 2021,,"@elonmusk Eu sei de tudo sobre o Roubo do meu Carro, porém eu não posso fazer nada meu Amigo, infelizmente. Caso haja interesse eu posso ajudar na Prisão da Equipe do Osama Bin Laden enquanto é tempo, pois as Bactérias que eles irão lançar são muito piores que o Coronavírus.",0,1.0,25,100.0
1349496186848370688,Wed Jan 13 23:18:58 +0000 2021,"São Paulo, Brasil",@MussumAlive Acidente com o caminhão da Pfizer! E não era carregamento de vacina!,1,0.0,25,100.0
1348383324608356357,Sun Jan 10 21:36:50 +0000 2021,"Aracaju, Brasil",@Analuz1503 @RevistaISTOE Lula comemorou o coronavirus numa live aí,-1,0.0,50,100.0
1348401761711763456,Sun Jan 10 22:50:06 +0000 2021,,"@marcofeliciano @anvisa_oficial @butantanoficial @jdoriajr Anvisa fazendo corpo mole e criando empecilhos para dar tempo de aprovar antes a vacina da AstraZeneca. Só para começar a vacinar com a vacíndia do Bolsonaro antes da Coronavac. E você, pastor, todo alegrinho com a desgraça da nossa Saúde Pública, né?",1,0.0,50,25.0
1347322880984547328,Thu Jan 07 23:23:01 +0000 2021,,@jdoriajr Alan ninguém é obrigado a tomar vacina fica com o covid-19 pois é melhor que a vacina ou melhor acho que vc não deve ter nem carteira de vacinação vai na onda 🌊 do bozo que vc vai chegar num ótimo lugar cemitério irmão,1,0.0,25,50.0
1347693883778617354,Fri Jan 08 23:57:15 +0000 2021,"São Paulo, Brasil","@mariaffrnanda @Allukalluto17 @poxakmila @Florindasantin @Poder360 Pra acabar com essa treta, eu não sou contra vacinação, só dei aquela resposta ao tweet apenas para esclarecer que vacina não impede transmissão",-1,1.0,75,100.0
1347692942035742722,Fri Jan 08 23:53:30 +0000 2021,"London, UK","@JuninhoMendesMG Tá publicado aqui: https://t.co/EixUaXdGkF e diz exatamente o contrário. Ele tá tirando de contexto.  ""we recommend that health care providers RESTRICT their prescriptions of hydroxychloroquine and chloroquine to compassionate use for patients with COVID-19...""",-1,0.0,25,100.0
1346544263832752129,Tue Jan 05 19:49:04 +0000 2021,Juiz de Fora-São Paulo,"""Não se administram 450 milhões de doses da vacina em um dia, o processo nos acompanhará no ano"". O pragmatismo do Costa... Que saudades. https://t.co/AbtgzpLUAj",-1,0.0,75,50.0
1347331808258621440,Thu Jan 07 23:58:29 +0000 2021,,"@neirobson Sabe oq esta me deixando com o pé atrás. Pow, hj ouvi em alguns meios de comunicação que tomar a vacina não é sinal de estar livre... porra cara. Ta de sacanagem ne. Começa a perder o sentido",-1,0.0,25,50.0
1348780776553385984,Mon Jan 11 23:56:10 +0000 2021,Brazil,"@JoaoLoque Burrice demais. Vaga em bote é proteção individual   O rico vacinado deixa de passar o vírus pro funcionário, que deixa de passar pras amigas e assim por diante.  Não há motivos para limitar qualquer alcance da vacina",1,0.0,25,50.0
1347313232051130374,Thu Jan 07 22:44:41 +0000 2021,"Distrito Federal, Brasil","@rfrebirth @vtrsanti A FIOCRUZ tenta né, tanto que eles compraram/colaboraram com a AstraZeneca (2M doses + coprodução), mas eles estão subordinados ao MS e têm um orçamento de ~7 Bi contra ~2 Bi do Butantã, que tem um escopo bem menor de atuação.   É o Júnior passando a mão na bunda de geral.",1,0.0,25,100.0
1346932231479173121,Wed Jan 06 21:30:43 +0000 2021,Rio de Janeiro,"@Terra Se ele não fosse bolsonarista, mas do seu partido, estaria ele VIVO? E por que MORRERAM já tantos contrários medicações,  oponentes ao governo? A morte age pelo IDIOTISMO IDEOLÓGICO, segue regras humanas? Se não fosse COVID19 ele jamais MORRERIA??🤔",1,0.0,25,100.0
1346794017196011520,Wed Jan 06 12:21:30 +0000 2021,São Paulo,"@jairbolsonaro PARA DE ESPALHAR MENTIRAS SEU BABACA!  NÃO TEM APENAS A PFIZER! TEM A MODERNA NOS EUA, TEM O CONSÓRCIO DE OXFORD, TEM A SINOVAC, ALÉM DA VACINA RUSSA, A CUBANA E A INDIANA! #RenunciaBolsonaro #BOLSONAROCORRUPTODOANO  #BolsonaroGenocida #BOLSONAROMENTE",-1,0.0,50,25.0
1349505598845542408,Wed Jan 13 23:56:22 +0000 2021,"Austin, TX","Indignada, pois o filho não foi sequer visto por um médico ou enfermeiro, Dona Maria reclama e escuta da atendente que casos de covid-19 são atendidos em outra unidade de saúde. ""Mas como? Meu filho não foi sequer atendido? E ainda terei de pegar outro ônibus para ir... Cont...",1,0.0,25,100.0
1348414383760805890,Sun Jan 10 23:40:16 +0000 2021,Brasil,"+ - 558 fake news sobre a Covid-19 - https://t.co/02RXR3rmtr - Siga-nos WA, FB, TW, IG, TL, Tik e YT - https://t.co/PRuJXxPUJL - Pesquise - https://t.co/lKFsOBaYxC - Conecte SUS cadastro obrigatório vacina - https://t.co/UPAx0Rf9q1",1,0.0,25,100.0
1349505262558838793,Wed Jan 13 23:55:01 +0000 2021,Sampa,@g1 #ImpeachmentDeBolsonaroUrgente #ForaBolsonaroGenocida #ForaBolsonaroESeuBandoDeCriminososeCORRUPTOS #BolsonaroÉUmMerda #BolsonaroSatãVoltaPraOInferno 206.009 mortes hj pelo corona vírus.  A culpa é sua Bolsonaro! #ForaBolsonaro,-1,0.0,25,100.0
1349144102953218054,Tue Jan 12 23:59:54 +0000 2021,São Paulo,"@g_garc2 @PAULOPARMM A vacina não protege contra covid19,  50% tem leve e os outros 50%:a forma assintomática.   O uso é como remédio preventivo contra a forma grave e morte. Util a médicos e profissionais da saúde que tem muitas contaminações no seu serviço.   Eu prefiro tomar vacina de mRNA.",-1,1.0,50,100.0
1346507394017275907,Tue Jan 05 17:22:34 +0000 2021,Niterói - RJ | Brasil,"@j_pak31 @viniduarte86 @Wemersonbr @g1 OMS não faz teste e não é órgão de aprovação. Na matéria que vc colocou diz que a vacina da Sinopharm (a que eu falei e não a da Sinovac-Butantan) cumpre os critérios da OMS e tem eficácia de 79%, apenas isso. Se a China aprovou a Sinopharm e ainda não a Sinovac... só pensar!",1,-1.0,25,100.0
1346580273484464129,Tue Jan 05 22:12:10 +0000 2021,,@correio Engraçado é que vi em outra reportagem que ele havia morrido de infarto. Agora colocaram na conta do Covid19. Infelizmente a mídia toca o gado do jeito que quer. Incentiva uma vacina feita em 6 meses em detrimento de tratamento precoce.,1,0.0,75,100.0
1347690939956006914,Fri Jan 08 23:45:33 +0000 2021,,"@lulaoproprio2 UOL: (2 min) Doria divulga, com título alterado, reportagem crítica da Science sobre Coronavac https://t.co/RiWzuEH2Sa",-1,0.0,75,100.0
1349469969575260160,Wed Jan 13 21:34:47 +0000 2021,"Rio de Janeiro, Brasil",@sensoinc @CFreitasR Esse pateta foi o que previu 4 milhões de mortos no Brasil por Covid19.  Isso quer nos calar?,1,0.0,50,100.0
1348417787321061378,Sun Jan 10 23:53:47 +0000 2021,Paraná,"@UmIluminado Isso é papo, inclusive a Coronavac, estava totalmente fora do governo federal, agora que voltaram atras depois dos resultados do trabalho do Dória, o Bolsnaro nem teve contato com o Dória sobre isso cara, o bolsonao não fez nada por vacina, ele mesmo disse ""nao ligo para vacina""",-1,0.0,25,100.0
1346968862965833736,Wed Jan 06 23:56:17 +0000 2021,Porto - Portugal,"@DanDonato96 E desde quando você tem que aceitar alguma coisa, seu inútil?  Falar que a vacinação no mundo inteiro está uma bosta e lenta é ser Bolsominion? O Washington Post é Bolsominion, também? ""Verme"" hahahahaha https://t.co/TvJdqDsTdO",-1,0.0,25,100.0
1348409132794204161,Sun Jan 10 23:19:24 +0000 2021,Brasil,@JornalOGlobo Anvisa esperando chegar aquelas ridículas 2 milhões de doses kkk do cú do mundo pra liberar a coronavac,1,0.0,25,100.0
1346967473518759936,Wed Jan 06 23:50:45 +0000 2021,"Ribeirão Preto, Brasil",@lo_massaro perdeu o cabaço do corona 🙌🏻,1,0.0,25,100.0
1347641456815722496,Fri Jan 08 20:28:55 +0000 2021,"Rio de Janeiro, Brasil",@josinoneto2004 @floriansouza2 @folha Brasil  foi o único país  q  não  se preocupou com covid19. Se Doria  não  tivesse  atitude  estaríamos  até  hoje sem vacina. ESSA É  A VERDADE,1,0.0,50,100.0
1348396853503651841,Sun Jan 10 22:30:36 +0000 2021,,@jjmetjr @ETuriya Verdade. O presidente usa o critério de q a cloroquina já tem décadas de comprovação no mercado e a nova vacina apenas 6 meses. Mas o q ele ñ diz é q  a cloroquina tem eficácia nas outras doenças e ñ na COVID19. Isso ele. s ñ entendem!,0,-1.0,25,100.0
1347215462518710273,Thu Jan 07 16:16:10 +0000 2021,,"@belemtransito A tecnologia usada para produzir a Coronavac é mais cara, em comparação com outras vacinas. Se bem que, ela não precisa ser armazenada em temperaturas extremamente baixas, como é o caso da vacina da Pfizer e Moderna. E isso facilita a logística.",1,-1.0,25,100.0
1347316849025888257,Thu Jan 07 22:59:03 +0000 2021,Brasil,"@MidiaNINJA Índices  de eficácia das vacinas  Pfizer e Biontec (BNT 162) - 95% Moderna - 94,5%  Sputnik - 91,4% Oxford- 90%  Coronavac- 78%  E o povo comemorando?Comemorando a pior de todas?!E o Doria achando q é um dia histórico por ter comprado a pior vacina de todas?",-1,1.0,25,100.0
1348712919853375492,Mon Jan 11 19:26:32 +0000 2021,"Bombinhas, Brasil","@revistaoeste Cloroquina! ""Cadê os trabalhos com segurança, eficiência e confiança?""  ""Cadê a Ciência?!"" Sinovac! ""Pra quê tanta ciência?!"" ""78% de eficiência tá de bom tamanho."" Enfim, ciência pros outros; pra os corona-lovers, xiênxia!",0,1.0,25,100.0
1348035685123559425,Sat Jan 09 22:35:27 +0000 2021,"Rio de Janeiro, Brasil","@UOLNoticias Alguém tem que avisar ao Maia que é o exato oposto em relação as vacinas a de Oxford já esta sendo usada no Reino Unido , e fez pedido de uso emergencial a Sinovac não está sendo usada na China pais de onde se origina mas também pediu registro emergencial.",-1,1.0,25,100.0
1346968557905580033,Wed Jan 06 23:55:04 +0000 2021,"São Paulo, SP, Brasil","""(A produção da vacina) será para uso específico no Brasil, mas o Brasil poderá fabricar. Isso prevê inclusive que o Brasil possa vender a vacina depois para os países da América Latina, ou doar para os países pobres que não podem comprar"", diz Margareth",1,-1.0,25,100.0
1349142673987424258,Tue Jan 12 23:54:13 +0000 2021,"Belo Horizonte, Brasil","@g1 Crítica 50% da efecácia Coronavac, mas bate palmas pra 0% da cloroquina e ivermectina.   Já deu...sem paciência",-1,0.0,50,100.0
1346473559091077120,Tue Jan 05 15:08:07 +0000 2021,"Natal, Brasil","@f_alecrim e um outro babaca em fortaleza, Pastor Davi Goés que Declarou  que a vacina do laboratório chinês Sinovac causa câncer e tem o ""HIV dentro dela."" foi chamado para depor e parece que só ficou nisso mesmo",1,-1.0,75,50.0
1348043691806568451,Sat Jan 09 23:07:16 +0000 2021,,@mareclausum__  @jairbolsonaro @GFiuza_Oficial @augustosnunes @AnaPaulaVolei pra Coronavac a ciência pode dar uma relaxada. Palavras do secretário da saúde de SP a TV @RedeGlobo. Cara de pau. https://t.co/DyWJUX3oX9,0,-1.0,25,75.0
1346594225337544709,Tue Jan 05 23:07:36 +0000 2021,brazil,"@Biakicis @jairbolsonaro Quer uma vacina segura, dona? Pq nao compraram a da Pfizer, como fez Israel? Canalhas.",-1,1.0,25,75.0
1348418766326165509,Sun Jan 10 23:57:40 +0000 2021,,@AldoAlmeidaBR @BlogdoBG SETE MILHÕES DE BRASILEIROS SALVOS DA COVID-19. Parabéns presidente Bolsonaro. 🙏🇧🇷 https://t.co/ma5UOeInlG,-1,1.0,25,100.0
1346899729209307147,Wed Jan 06 19:21:34 +0000 2021,,"@Oastromarmore @JoseConserva73 @Estadao @EstadaoSaoPaulo Sim, mas acho estranho o de SP já vacinando enquanto a CoronaVac na China não é aplicada.",1,0.0,25,100.0
1348734824761196545,Mon Jan 11 20:53:35 +0000 2021,"Londrina, Brasil",@edisonlsm Ratinho ia testar a sinopharm e sputnik então fez nada né? 🙄,1,0.0,50,100.0
1349116956243324929,Tue Jan 12 22:12:02 +0000 2021,Só me direciono aos 9.,"@leticiaarsenio A questão é pra que defender CoronaVac? Sendo que tem a da Oxford, a Pfizer, Moderna, com eficácia infinitamente melhor, kd o livre mercado de vacinas??? Dória foi trouxa, quis comprar briga por causa de vacina e a coronavac é a pior de todas.",-1,1.0,50,100.0
1346604832703082496,Tue Jan 05 23:49:45 +0000 2021,"João Pessoa, Brasil","@KriskaSilvano O covid-19 é foda! Se ficar em casa o pinto sobe, se sair e o covid-19 lhe pegar, o pinto além de não subir também encolhe.",1,0.0,50,100.0
1346568779992543233,Tue Jan 05 21:26:29 +0000 2021,São Paulo,"@MarceloNLeite Aguardo esse povo descobrir que, mesmo podendo pagar, vão ter que esperar muito por uma boa vacina aprovada. Até porque a vacina da Índia viria SEM seringa, SEM agulha e outros insumos.... será que a Pfizer mandará a maleta ultracongelada com seringa?",0,1.0,25,75.0
1347322040274063360,Thu Jan 07 23:19:41 +0000 2021,Z.O RJ,@camilanevsx @butantanoficial @fellipe_en nem a de oxford nem a coronavac tomei no meu cu,1,0.0,50,100.0
1347366874862989312,Fri Jan 08 02:17:50 +0000 2021,,"@ArmandoRep @RonaldoSva @SeleGaloDF Eu não defendo vacina nenhuma, eu defendo que as pessoas possam ser vacinadas. Q o governo vá atrás de uma vacina eficaz. Qualquer uma delas! O governo federal foi? Não... Está preso à mais ineficiente conhecida e que ainda não está pronta. Kd a Pfizer? A Moderna? Põe p vacinar!",1,0.0,25,100.0
1348111316079300609,Sun Jan 10 03:35:59 +0000 2021,Ausländer,"As prisões sao super lotadas, e a maior parte controlada por fors pela polícia e por dentro quem controla são os detentos. Tem uma ganghe chamada Sputnik que controla tudo lá.",1,0.0,25,100.0
1347970192341684224,Sat Jan 09 18:15:12 +0000 2021,"Rio de Janeiro, Brasil","@sputnik_brasil @Ed61897233 A maioria dos brasileiros só acreditam em futebol, carnaval, praia e cerveja.",1,0.0,25,100.0
1346600180167168001,Tue Jan 05 23:31:16 +0000 2021,"Montes Claros, Brasil",@luluzinharabelo Vey c ta de corona ne. Bem vinda ao clube,1,0.0,25,100.0
1348639379988877312,Mon Jan 11 14:34:19 +0000 2021,,"@kargean @sofrendonofies @CNNBrasil https://t.co/BaAzjal3Gs Está presa na ""CURITIBA"" da CHINA aguardando liberação....",1,0.0,25,100.0
1346967809914449923,Wed Jan 06 23:52:05 +0000 2021,"Sao Paulo, Brazil",@jose_simao @emirsader Tô louco para tomar um gelada da Pfizer!,1,0.0,25,100.0
1348364582847475712,Sun Jan 10 20:22:22 +0000 2021,,@gflaviapinheiro @PontesPassos A Sinovac já pediu registro da coronavac na China?,-1,0.0,50,100.0
1347646537652965377,Fri Jan 08 20:49:07 +0000 2021,"João Pessoa, Brasil","@Ricamconsult A vacina escolhida pelo governo federal com a participação da Fiocruz para desenvolvimento foi a de Oxford que, inclusive, deve ser autorizada antes da coronavac. Não entendi aonde o governo federal foi omisso. Por sinal tem uma eficácia maior que a do Butantã.",-1,1.0,50,100.0
1349482409209823232,Wed Jan 13 22:24:13 +0000 2021,INDAIATUBA-SP,"@Rconstantino A melhor vacina para acabar com a covid19 no mundo é mudar todos os políticos fraudulentos (sem generalização) e todos os que pregam justiça, mas nos bastidores, são crimes organizados. É o que mais ajuda.",1,0.0,25,100.0
1349131345440763905,Tue Jan 12 23:09:13 +0000 2021,,"@Valdecirdelecl1 https://t.co/NmQ8H73D2q  e a eficácia da ""colonavac "" só vai caindo ... Dória e sua equipe de pilantras tem que ser presos ...",0,1.0,25,100.0
1346944273548238850,Wed Jan 06 22:18:34 +0000 2021,"Escombros do RJ, Brasil 2",@JulianoVMaia @JotaInfo ACHO QUE A ANVISA VAI APROVAR A PRIMEIRA VACINA PRA COVID19 NO BR.,-1,0.0,50,100.0
1346845392378490882,Wed Jan 06 15:45:39 +0000 2021,Brazil,"@marcelamrahal Oi Marcela, tenho uma pergunta curiosa: o mundo todo está aprovando as vacinas da Pfizer, Moderna e AstraZeneca/Oxford, por que insistimos com a CoronaVac? Em que paises esta vacina foi aprovada? Abs",-1,0.0,25,100.0
1347332091592265730,Thu Jan 07 23:59:37 +0000 2021,Minas Gerais,"@Onepimhotmailc1 @kahpivar @MidiaNINJA Exatamente Gustavo, mas como a vacina de Oxford a mais eficaz até agora esta demorando a chegar, então o que resta a nós é tomar a CORONAVAC(CHINESA) mesmo, fazer o quê.😖",-1,0.0,75,100.0
1348780874951761920,Mon Jan 11 23:56:34 +0000 2021,www.blogdoatheneu.org,"@Estadao @EstadaoPolitica E  lá vem a  besta desviando com  irresponsabilidade e  besteirol a atenção do  povo sobre fatos sérios, como a vacina,  o  ENEM,  a Ford... Enquanto isso, entre  outros malefícios,  realmente prepara decretos para facilitar armas de fogo.",-1,0.0,50,100.0
1348771326287368199,Mon Jan 11 23:18:37 +0000 2021,,@BlogdoNoblat Pior é ele querer inventar e dar uma dose so da vacina de Oxford . É surreal,1,-1.0,25,100.0
1348291620257542147,Sun Jan 10 15:32:26 +0000 2021,,"@jdoriajr Embora seja apoiador da Sinovac/Butantan desde sempre, fiquei eu cá com uma dúvida. Governador @jdoriajr pq o Butantan está enviando os documentos agora se foram na primeira remessa? O Butantan desaprendeu a pedir registro? Tem algo podre nessa história, ou de um lado ou do outro",1,0.0,75,100.0
1348747893138743296,Mon Jan 11 21:45:30 +0000 2021,Alemanha,"@telmamello Dona da BioNTech disse que ia pedir na justiça alemã pra vacinar todos os funcionários de uma vez só, agora no início. Funcionários doentes = prejuízo pra empresa = atraso na entrega das vacinas.",-1,1.0,75,75.0
