tweet_id;created_at;user_location;tweet_text
1346626424359313409;Wed Jan 06 01:15:33 +0000 2021;;"@aikaulas @bk_contador A vacina da Moderna é mais ""estável"" e  pode ser armazenada/transportada em freezers convencionais. https://t.co/WL1L0EBugA."
1348754545099370500;Mon Jan 11 22:11:56 +0000 2021;Estados Unidos;@CNNBrasil Interessante que a mídia brasileira só fala da vacina chinesa, sendo que a de Oxford está bem mais adiantara  Dinheiro público de São Paulo distribuído pro marketing da mídia
1348398220037255172;Sun Jan 10 22:36:02 +0000 2021;Niterói;@serrangabrielv Mesmo sem coronavirus, lugar sempre foi muito morto e vai continuar sendo  tem porra nenhuma pra fazer aqui
1348056865633136646;Sat Jan 09 23:59:37 +0000 2021;Belo Horizonte, Brasil;@tigocentrismo @xanndaopassos @kffoury Em agosto o governo se recusou a comprar 70 mi de doses da vacina da Pfizer (comprar hj não tem p entregar) e ainda cancelou a compra da Coronavac q foi anunciada novamente a compra em janeiro. Ou seja o BR poderia estar vacinando junto com Israel e os EUA.
1346604931214692358;Tue Jan 05 23:50:08 +0000 2021;Brasília, Brasil;@correio Alguns estados possuem governantes agressivos contra o Covid-19. No DF, colaborativos com o consórcio MS/COVID-19!
1347328989791195138;Thu Jan 07 23:47:17 +0000 2021;SP✈️RJ;“Não dá para saber como se chegou ao cálculo dos 78% de eficácia da Coronavac para casos leves. Tampouco se sabe como foi calculado a taxa de 100% de eficácia para casos graves, que são mais raros.” +
1348413836387344386;Sun Jan 10 23:38:05 +0000 2021;Rio de Janeiro, Brasil;@alea1studio @binerighetti O vírus é altamente mutante Existe a probabilidade da eficácia da vacina na vida real ser muito menor do que a apresentada nos testes. A forma que a vacina de Oxford foi feita gera efeitos colaterais graves  A meu ver, a mais segura é a do nosso amado Butantã
1348760625959329792;Mon Jan 11 22:36:06 +0000 2021;BH/MG;@shushirlei Só os que são a favor do coronavirus
1348368867115081737;Sun Jan 10 20:39:24 +0000 2021;Brazil;@VemPraRua_br A Vacina Astrazeneca/Oxford está sendo acompanhada pela Fiocruz e Anvisa desde agosto/2020. A Anvisa tendo 10 dias para aprovar, recebeu 10.000 linhas de dados devolveu em 1 dia os documentos básicos pendentes dando tempo para o @butantanoficial reagir rápido. Vocês estão loucos?
1348773251166707713;Mon Jan 11 23:26:16 +0000 2021;New York, USA;@gui_lopess__ mano tens corona, sai
1347326399875584001;Thu Jan 07 23:37:00 +0000 2021;São Bernardo do Campo;@ian_rusig Se tiver é porque a outra pessoa não possui nem 3 sinapses ativas,qualquer pessoa que não seja retrógrada ou alienada, Sabe que é a mesma coisa que jogar todo mundo em um poço de covid 19 A Etec principalmente,com o tanto de aluno que comporta,é impossível não ter propagação lá.
1347664923522854912;Fri Jan 08 22:02:10 +0000 2021;Berlim, Alemanha;@AnaFern96843555 @OficialVictorM @LucianoHuck Mente na cara dura, tem que ser muito irresponsável. Você é robô gratuito, mau caráter! Gente como você não merece o ar que respira! Está alegando que sabe de três crimes, divulgue as informações!  @MPF_PGR  @policiafederal  @minsaude  fake news sobre a COVID19. @TwitterSeguro
1348770383269425153;Mon Jan 11 23:14:52 +0000 2021;Caraguatatuba, Brasil;@CNNBrasil Eu não entendo então porque o governo federal comprou 1 milhão de doses da coronavac ,para mim é pura politica, com certeza eles liberarão depois claro de começar a vacinar com a de oxford .
1346850250544324613;Wed Jan 06 16:04:57 +0000 2021;;@sudisoks_ E a matara é mais nova que ele
1346866938035777539;Wed Jan 06 17:11:16 +0000 2021;;@sccp_victorp Daora sua pergunta!  Pfizer cerca de 95% (acredito que seja a melhor de todas, mas é difícil aqui em alta escala pela logística exigida)  Moderna cerca de 95% também  Sputnik V cerca de 91%  Oxford (que é a outra que temos aqui) 62% no maior grupo de voluntários.
1346893613716934661;Wed Jan 06 18:57:16 +0000 2021;;@itopamito @MeireLuzz Já era esperado! Nem a China vacinou o povo com essa Coronavac!
1346587128831086593;Tue Jan 05 22:39:24 +0000 2021;Pará, Brasil;"@franciscorazzo Simplesmente não existem, a vacina que estava em negociação pelas clínicas particulares era a Covaxin, da farmacêutica Bharat Biotech. O governo federal está negociando a da AstraZeneca. Não é ""furar fila"", é criar uma nova fila."
1347327597898772481;Thu Jan 07 23:41:46 +0000 2021;;@caiocortez1976 @claudioedantas A da Fiocruz ( Oxford) custa R$ 15,00 e é  uma dose só além da transferência da tecnologia para fabricação no Brasil ...
1348405786842705928;Sun Jan 10 23:06:06 +0000 2021;c9, beca, tutu, fanie;@Fasproject_ @alvxaro @alvxaro me segue pfv eu tenho pressão alta, escoliose, ansiedade, pressão baixa, depressão, dor de cabeça, raiva, dor no coração, sinusite, Alzheimer, dor de dente, pânico, dengue, Zica, corona vírus, diabetes
1346965429458247680;Wed Jan 06 23:42:38 +0000 2021;por aí;@inesmatosxx @ corona, vá já chega podes ir embora
1346969531617398786;Wed Jan 06 23:58:56 +0000 2021;Niterói, Brasil;@UOLNoticias Ou seja, isso da 0,001%.  A taxa de mortalidade da COVID-19 gira em torno de 2-3%. Idosos e grupos de riscos pode chegar a mais de 10%.   Acho que esses números ilustram bem o custo x benefício da vacina
1347872086342197249;Sat Jan 09 11:45:22 +0000 2021;;@RodrigoMaia Além de tudo é mentiroso  A vacina do ministério da saúde até o momento é astrazeneca e ainda precisa passar pela Anvisa para uso emergencial .A vacina da sinovav ainda não passou pela Anvisa. Sabíamos do seu caráter ,mas não tão baixo assim .ANVISA PRIMEIRO OK
1346605739473838082;Tue Jan 05 23:53:21 +0000 2021;;@SimoneM53403616 @Cadugera @claudioedantas Sem discurso fácil?  O contrato de vacina sem valor.. reduz verba de segurança em 2bi, manda jogar bombas nas praias e deixa o pancadão rolando.. fecha comércio (manda vc ficar em casa) e vai para Miami. Aumenta preços de REMÉDIOS em uma pandemia afff https://t.co/PqWNN3pM8C
1348332342256037888;Sun Jan 10 18:14:15 +0000 2021;;@EdsonVolpini @bolsomito_2 @governosp @butantanoficial Oxford, AstraZeneca, Pfizer também vende assim. Não reclamou por que?Ah deve ser porque o toro macho (Bolsonaro) não criticou também. Um cara com sua idade sendo massa.
1348777864326508544;Mon Jan 11 23:44:36 +0000 2021;Porto Alegre, Brasil;@Leusevero @anvisa_oficial Migo, o problema não eh a Anvisa. O problema eh a Sinovac, que detém propriedade intelectual dos dados da fase III da coronavac e não quer liberar pra Anvisa + doria cagando regra na comunicação do Butantan e da vacinação de SP
1347331661403467776;Thu Jan 07 23:57:54 +0000 2021;Venus;@wizardrunk Amg a butantan disse que só vai tomar vacina maior de 18, se eu tivesse nascido em 2003 completaria 18 esse ano ai acho que poderia tomar https://t.co/6hsRAb4lol
1348416849801842692;Sun Jan 10 23:50:04 +0000 2021;;@louisnvs Se o corona for cachaça mal tomada😔🙌🏾
1348349157430407170;Sun Jan 10 19:21:04 +0000 2021;Plano Piloto de Brasília, Brasília;@ketchup_napizza @BiaaFalce @sovendoenada @oatila A Anvisa já aprovou? A última informação que eu tive foi que ela REJEITOU a documentação apresentada pela Sinovac e ainda pediu mais dados... pois os que foram oferecidos estavam inconsistentes... tomar um vacina dessas não é nada “científico”, não acha?!
1348408490126094336;Sun Jan 10 23:16:50 +0000 2021;Santos, Brasil;@direitasiqueira Cel. Não se deixe abalar! é inveja de seu trabalho patriótico de luta contra os comunistas, os Obamas, o Soros, a Merckel, um tal de Voltaire, o Corona e os alienígenas venusianos que querem acabar com nosso amado país, infiltrados na VacHina? Nosso mito já avisou, Avante!
1348055605991399425;Sat Jan 09 23:54:36 +0000 2021;;@mariagabrielx_ acabar essas merda ai de corona é só brotar aqui em casa
1346589580141752321;Tue Jan 05 22:49:08 +0000 2021;São Paulo, Brasil;A ideia trata de um problema já visível na Europa: a falta de vacinas. Mas tal estratégia não é consensual. Nos Estados Unidos, a vacinação tem seguido o rito previsto das duas doses, focando em grupos prioritários, por exemplo. #coronavirus #COVID19  https://t.co/CEu5bRrw1f
1347661870791061505;Fri Jan 08 21:50:03 +0000 2021;Campinas;@leosindra @pehagagege @flferronato Leonardo a de Oxford não tem 90%, tem 70%, mais isto não é importante, estamos falando de transparência. E mesmo se tivesse 50% seria ótimo, torço para todas as https://t.co/S036CqNDxF tivesse que escolher tomo Coronavac. Gov Fed não é transparente, e mente.
1348780928542384131;Mon Jan 11 23:56:47 +0000 2021;;@catfbrave alô @jdoriajr agiliza a vacina aqui por favor
1347300176025817089;Thu Jan 07 21:52:48 +0000 2021;Brasil;@Lucas_Jedson @bbcbrasil Leia e veja se consegue entender: https://t.co/9x38ULAN63  A dosagem que será usada tem 90% de eficácia... #EfeitoPF #ProgressismoMata
1346828344231424000;Wed Jan 06 14:37:54 +0000 2021;BRASIL;@Biakicis @jairbolsonaro Não investiu nada. Fez só a promessa. Não tem uma vacina aplicada no Brasil por pura birra com a Pfizer (ou seria propina da AstraZeneca?)
1346588122998583297;Tue Jan 05 22:43:21 +0000 2021;;@g1 A ignorância mata mas que covid19
1348407854215163910;Sun Jan 10 23:14:19 +0000 2021;;@_gpep_ @jjoaossilva_ @goncalobbrito tas cheio de corona sai só ahahah
1348046787932803073;Sat Jan 09 23:19:34 +0000 2021;;@BlogdoNoblat Espero que o corona faça serviço completo e irretocável.
1348379207118761991;Sun Jan 10 21:20:29 +0000 2021;Belo Horizonte Minas Gerais;"@Izaias55200724 @Luanasantos21Re @BlogdoNoblat 1) não existe tratamento precoce contra COVID19; 2) Liberar bilhões é dever constitucional, ele tinha que fazer porque a lei o obriga, 3) as atribuições de um presidente da República são definidos pela CF/88; não pelo STF. Me diz no que a COVID19 no Sri Lanka é diferente ao BR? https://t.co/GCk5m3fHsD"
1347691618586009602;Fri Jan 08 23:48:15 +0000 2021;;@EleicoesEUA @TwitterSeguro Isso irá acontecer quando com o presidente Jair Bolsonaro e com o atual ministro da saúde ?   porque a conta deles está lotada de fake news com relação ao COVID-19 e nada acontece com eles !!!!
1347312835056054273;Thu Jan 07 22:43:06 +0000 2021;Solonópole, Brasil;@jdoriajr entra para história brasileira pela porta da frente. Mostrou serenidade e discernimento diante do maior desafio de todos os tempos, a luta contra o coronavírus.
1346830410538487808;Wed Jan 06 14:46:07 +0000 2021;Rio de Janeiro;@icarocorral14 @g1 Não tem pedido de nenhum lab, na real a culpa é da presidência da República que não buscou comprar mais opções além de Oxford.
1347692305264701442;Fri Jan 08 23:50:59 +0000 2021;;@revistaoeste SINOVAC é a dica....
1346581246755958785;Tue Jan 05 22:16:02 +0000 2021;Aracaju, Brasil;@mellziland Perfeito! A coronavac saiu alguma coisa?
1348040440390557705;Sat Jan 09 22:54:21 +0000 2021;Porto Alegre;@CNNBrasil Porquê vcs não dizem que é o primeiro país em recuperação de infectados pelo COVID-19??? Tendenciosos!!!
1347687905460973571;Fri Jan 08 23:33:30 +0000 2021;Scranton, PA;@msouza84 @prhmoreno @pauloteixeira13 Na reportagem diz que as outras agências não solicitaram esses testes específicos, que para a pfizer cumprir esse requisito demoraria mais tempo.   Acredito que todos os contratos virão clm cláusula de isenção de responsabilidade em caso de efeitos colaterais.
1348408893827932165;Sun Jan 10 23:18:27 +0000 2021;HQ, indie, rock e 5h stan;Requisito: teste negativo do corona
1347329575328612356;Thu Jan 07 23:49:37 +0000 2021;United Kingdom;@priscilllando Esse comunicado de agora da Pfizer é motivo de impeachment!
1348033356513103874;Sat Jan 09 22:26:12 +0000 2021;rio de janeiro;173.291 casos confirmados de #coronavirus na cidade do Rio na atualização do Painel Rio #COVID19 pra 9 de janeiro.  Taxa de mortalidade hoje: 231,7 [por 100 mil hab]. Em 5/6: 64,31. Taxa de incidência: 2586,4 A pandemia não acabou. Usa máscara! https://t.co/3SBZ4nVeMj
1346604185928822784;Tue Jan 05 23:47:11 +0000 2021;;@alicewonderInd Corona vairus
1348074739294740482;Sun Jan 10 01:10:38 +0000 2021;;Mulher tem ataque epiléptico após #Vacina do COVID 19 pelo laboratório da #Moderna https://t.co/uZcaSfI876
1347324034451648518;Thu Jan 07 23:27:36 +0000 2021;São Paulo, Brasil;"@projmandacaru @MiguelNicolelis Brasil chega a 200 mil mortos por #Covid_19; nro d casos acelera em meio ao relaxa/o dos cuidados e aglomerações Cenário projetado p/as próximas semanas é sombrio, 2o. especialistas;falhas de planeja/o atrasam começo da vacinação no País #coronavirus [2/2] https://t.co/eeVf2DASIW https://t.co/7MyVr5Y6Cj"
1348755820314562561;Mon Jan 11 22:17:00 +0000 2021;Ribeirão Preto;@EPTv2 O imunizante de Oxford fabricado pela fio Cruz no Brasil é boa quanto a Coronovac?
1348047107333238784;Sat Jan 09 23:20:50 +0000 2021;Niterói;@dadourado Difícil competir. Até o nome pejorativo da Coronavac é bom: Vachina.
1348713648827604992;Mon Jan 11 19:29:26 +0000 2021;cerquilho, sp, brasil;@palmeriodoria não é da Pfizer, é da Astrazeneca
1348780993868668930;Mon Jan 11 23:57:02 +0000 2021;;"@PATRlOTAS Paciente:  - Doutor, estou com COVID. Me aplique a CoronaVac.  Doutor: - Ainda não farei isso. Quando tu ficar perto de morrer, a vachina será mais eficaz.  ""çiêmçia"" 👍"
1347610307968053251;Fri Jan 08 18:25:09 +0000 2021;;@kimpkat Ele vai tomar a vacina de rico da pfizer ou da moderna e deixar as vacina de pobre pra nós.
1347216530774364160;Thu Jan 07 16:20:25 +0000 2021;;@AndreiaSadi @jornalhoje URGENTE - VACINA DE DORIA TEM A MENOR EFICÁCIA DO MUNDO APRESNTADA ATÉ O MOMENTO TABELA DE EFICÁCIA DAS VACINAS Pfizer/BioNTech = 95% de eficácia Moderna = 94,5% de eficácia Sputnik V = 91,4% de eficácia Sinopharm,chinesa = 79% de eficácia Coronavac = 78% de eficácia E AGORA?
1348409480934010887;Sun Jan 10 23:20:47 +0000 2021;;@FlaviaMSoares1 Desde 1960 o corona tem 6 tipos. https://t.co/3efsDTfaEl
1348050925076819969;Sat Jan 09 23:36:00 +0000 2021;;"@oblvate e quando você é uma pessoa que usa máscara certinho, usa álcool em gel e toma todos os cuidado, te olham como fosse um ET, cara isso é tão bizarro, tratam o corona tipo ""ignora que ele desaparece"""
1348061052727128073;Sun Jan 10 00:16:15 +0000 2021;27;@lybelacqua minha querida sputnik tá 35 reais no Kindle meu deeeeeu
1348702267059351552;Mon Jan 11 18:44:12 +0000 2021;;@RonerFabricio @cirogomes Sim, agora com praticamente todos os países do mundo interessados, a Pfizer não tem como entregar rapidamente. Mas em julho ainda teria. O governo diz que não comprou pq só compra vacina aprovada pela Anvisa. No entanto, comprou a da Astrazeneca/Oxford que ainda não foi.
1347692582177017857;Fri Jan 08 23:52:05 +0000 2021;;"@Biakicis Criticada por Pazuello, Pfizer diz que ofereceu vacina em agosto; entenda. https://t.co/DhmLFfkWXk E agora @Biakicis ?"
1348344316112957440;Sun Jan 10 19:01:50 +0000 2021;;Além disso, outra informação útil é que a China está utilizando em maior escala a vacina da Sinopharm, do que a da Sinovac, que é a parceira do Butantã.  A Índia e a Turquia aprovaram a Sinovac por decreto, como a Sputnik na Rússia.
1348047783043993605;Sat Jan 09 23:23:31 +0000 2021;;@g1 Já era esperado que a situação piorasse neste início de ano. E tem gente que continua negando a gravidade da pandemia e sabotando as medidas de combate ao coronavírus. É triste ver que as pessoas sejam tão ignorantes e egoístas assim.
1347330926406234113;Thu Jan 07 23:54:59 +0000 2021;;@cafecomkremlin @Jujuca1987 O gado toma 666 doses, somando a Coronavac Aftosa, mais ozônio injetado no toba!🤣😱
1346801366073806849;Wed Jan 06 12:50:42 +0000 2021;Brasil;@BrunoHMioto @julianafacanha @obscovid19br Uma dúvida: China é sinovac ou Sinopharm?
1348756260758446088;Mon Jan 11 22:18:45 +0000 2021;Mértola, Portugal;"@ppgoulao Não -&gt; https://t.co/vG37VVhfTu (de qualquer maneira, é importante frisar que nestas vacinas de dupla dose, não seria de todo estranha uma infecção entre doses)"
1348044749937258497;Sat Jan 09 23:11:28 +0000 2021;Natal, Brasil;@xxxulha @meirellesvctr todo dia eu pensando, é ansiedade ou coronavirus?
1347652603195371530;Fri Jan 08 21:13:13 +0000 2021;Telhado;@SilviaTMendona1 Atrapalhar o que? O plano de virar jacaré? Cuidado. Não se vacinem com a Coronavac nem com a astrazeneca pois o insumo é chinês. Deixa para os esquerdistas. Só se vacinem com a pfizer.
1346504099278286848;Tue Jan 05 17:09:28 +0000 2021;;@oatila Atila, Vocês não estão vendo. Não haverá vacina da Pfiser e da Moderna. Tá claro q o Bolsonaro tá enrolando e vcs tão em uma discussão inócua. Nesse caso Bozo/Brasil o correto é liberar as mais caras p iniciativa privado. Ou não teremos essas...
1348634111381020672;Mon Jan 11 14:13:23 +0000 2021;São Rafael, Brasil;@queimaquengarau @geminianjo @leonardooosouza @ClaudeniraRodr1 @g1 Eu tinha visto que começariam a produzir a Sputnik V no DF. Não sei se vai ser para imunizar os brasileiros...
1346839912629338113;Wed Jan 06 15:23:52 +0000 2021;;@MateusMadeira12 @AdilsonAlves_Jr @arthurmoledoval Annals of Internal Medicine não é confiável? https://t.co/f90KccOyey  Swiss Medical Weekly tbm não é confiável? https://t.co/mfV2UerCJn  Travel Medicine and Infectious Disease tbm não é uma boa fonte? https://t.co/6f9cf67DFA  oxford tbm é uma porcaria? https://t.co/u2hahlEbSq
1347693985318387712;Fri Jan 08 23:57:39 +0000 2021;Japão;@zehdeabreu Sim aqui no Japao ja estamos na 3 onda, e o Maximo que pedem é que o comercio feche as 8 da noite, o uso da mascara e o distanciamento social. A vacina aqui so final de fevereiro, e as olimpiadas ainda está nos planos...
1348366103966330881;Sun Jan 10 20:28:25 +0000 2021;;@VemPraRua_br E porque  também a mídia não fica toda hora falando sobre a eficácia da oxford astra zeneca e a eficiência do laboratório
1346603793849475073;Tue Jan 05 23:45:37 +0000 2021;;@DaT3t4 Aff corona pare de existir !!!!
1348687770450087937;Mon Jan 11 17:46:36 +0000 2021;;"@andre__levy Q mundo; vejo esquerdistas com tesão em grandes corporações que cerceiam liberdade de exp . Sabem q a vida já se confunde com a net, mas cinicamente aplaudem. Uma opinião do Sputnik chama os donos dessas empresas de verdadeiro Deep State. Não sei se são, sei q são fortes demais"
1347327559697125377;Thu Jan 07 23:41:37 +0000 2021;-22.90576,-43.2265289;"@passuncao @oatila O relatório 12 do Imperial College de 26.mar.2020, no qual o Atila se baseou, simulou 3 cenários para o BRA. Um em q o país fizesse tudo certo seriam uns 44 mil mortos; se nada fosse feito, 1,1 milhão de mortos. Se fosse algo meia boca, 206.087 mortos. https://t.co/63mdFubwlL"
1348298899384135682;Sun Jan 10 16:01:22 +0000 2021;;@DeniseCToledo8 Foi aprovada da AstraZeneca né?
1346963967307083782;Wed Jan 06 23:36:49 +0000 2021;Morador de rua;@lugui_dubiela @targaryando @Marcelodedois exato, desde tecnologia como (5g) a covid-19
1348031068725796867;Sat Jan 09 22:17:06 +0000 2021;;@CNNBrasil Na minha opinião Bolsonaro fará de td para postergar a Coronovac para chegar a facina e aprovação da Oxford para ser a primeira a ser utilizada no país. Política não é para os fracos, ainda mais nessa época tão complicada 😢😢
1348050742049964045;Sat Jan 09 23:35:17 +0000 2021;Brasil;"@mellziland @maksuddan @anvisa_oficial @butantanoficial No mesmo dia que ""falta documentação"", o Ministério da Saúde garante que as 100 milhões de doses da coronavac vão para o plano nacional de imunização, iniciando simultaneamente a mesma em todo o país.  E não deram data específica, enquanto SP garante início em 25/01.  É  isso."
1348409358439374849;Sun Jan 10 23:20:17 +0000 2021;Cariacica, Brasil;@octavio_guedes E como a China está realizando a vacinação mesmo sem a aprovação da vacina coronavac?
1346598853882114055;Tue Jan 05 23:26:00 +0000 2021;Brasil;@PBussius | O presidente do Incra (Instituto Nacional de Colonização e Reforma Agrária), Tarso Teixeira, morreu na manhã desta segunda-feira (14) vítima do Covid-19. https://t.co/BYuOxnSVUO
1348739415405948930;Mon Jan 11 21:11:49 +0000 2021;Brasília, Brasil;@leandroruschel Renunciar!? Mas é agora que a imprensa começa a propaganda para colocá-los como heróis nacionais do combate ao COVID19.
1346962829295972353;Wed Jan 06 23:32:18 +0000 2021;;@vampixota eu e o corona
1347328341335027713;Thu Jan 07 23:44:43 +0000 2021;Brasil;@HeltonFranciele Olá! Pedimos desculpa pelo atraso em seu pedido. Devido à quantidade de solicitações, estamos sugerindo que veja as suas opções em Minhas Viagens ou que acesse https://t.co/6Og8t11g3X para conhecer como alterar sua viagem. Agradecemos sua compreensão.
1348762210982625280;Mon Jan 11 22:42:24 +0000 2021;;@DomDasThreads Kkkkkkkkk, mas poderia ser pior: Já imaginou se a Odebrecht produzisse vacina?  Não estaríamos falando de Sinovac, Pfizer, Oxford, Moderna...os deputados e senadores estariam unidos pela vacina!  E os togados já teriam OBRIGADO a população toda a se vacinar!
1348264726388760578;Sun Jan 10 13:45:34 +0000 2021;;@sputnik_brasil E a China botando medo !!!
1346574182478446592;Tue Jan 05 21:47:57 +0000 2021;Rio de Janeiro, Brazil;@usa_embassy_ @pfizer Já comprou os lencinhos de papel pro dia 20??  Chora muito não, tá.
1346600021630844928;Tue Jan 05 23:30:38 +0000 2021;Brasil;@juliana369526 | O presidente do Incra (Instituto Nacional de Colonização e Reforma Agrária), Tarso Teixeira, morreu na manhã desta segunda-feira (14) vítima do Covid-19. https://t.co/BYuOxnSVUO
1348409274830106630;Sun Jan 10 23:19:58 +0000 2021;Manaus, Brasil;@Cecillia @_danielaabade Parintins decretou Lockdown e toque de recolher. A primeira vitima do covid-19 no AM veio de lá
1346969364541673475;Wed Jan 06 23:58:16 +0000 2021;Minas Gerais, Brasil;@TheBasementPro3 @gugachacra Não existe vacina no mundo, nem nessa vida nem em outra que cure a sua covardia. É a pior geração q a humanidade já testemunhou. Não pode ver um resfriadinho que arregaça a saia e sobe na cadeira. Vcs são covardes, vcs são a esterilização da espécie humana. De novo, vc e familia https://t.co/dzgsvaUHBN
1348054223313903616;Sat Jan 09 23:49:07 +0000 2021;;@JohnOMalle @pedrinhosilva @CNNBrasil As pressas? A pesquisa estava andando igual a Coronavac. Será que não é você que tá politizando tudo? Nem sou eleitor do Bolsonaro. Tem que enviar todos os documentos, não enviaram, não dá para aprovar e ponto.
1347327694539792384;Thu Jan 07 23:42:09 +0000 2021;Ela/dela;@WeslleyAnthony @Gorkirussian @ccarouline @oatila Vdd KKKKKK, mas ela pode pegar o corona em um nivel mais leve e virar uma potencial transmissora
1347694207339794434;Fri Jan 08 23:58:32 +0000 2021;Porto Alegre, Brasil;@craudio99 Esse foi o raciocínio mais idiota que eu já vi. Se vc se contamina e não desenvolve a doença a vacina é boa? Óbvio que sim idiota.Objetivo é não ficar doente.
1348774575090372610;Mon Jan 11 23:31:32 +0000 2021;;@thiagosgbr @luizacaires3 A Pfizer, por exemplo, falou que em um mês e meio consegue adaptar a vacina a novas cepas  https://t.co/6MX6KZoWaM
1347309856882126848;Thu Jan 07 22:31:16 +0000 2021;BH, Brazil;@danestacom O ministro da Saúde, Eduardo Pazuello, afirmou nesta quinta-feira (7) que a pasta assinou um contrato para a compra de 100 milhões de doses da Coronavac —imunizante desenvolvido pelo Instituto Butantan com a farmacêutica chinesa Sinovac.
1346506402861350913;Tue Jan 05 17:18:37 +0000 2021;;@CNNBrasil Primeira manchete honesta que vi hoje acerca deste assunto. As demais falavam em vacina Indiana dando a entender que não se tratava da desenvolvida por Oxford! Chamar a de Oxford de Vacina indiana é o memso que chamar a da Sinovac de vacina do Brasil. Parabéns, CNN
1346955652694945793;Wed Jan 06 23:03:47 +0000 2021;;@Cristin67577023 @intihuasi3 Que pfizer? si aca no llego
1347331700989288455;Thu Jan 07 23:58:04 +0000 2021;;@gust_m0rais 3 anos pra mim fazer a vacina, n acredito 😣😫
1348752079314169868;Mon Jan 11 22:02:08 +0000 2021;São Paulo Brasil;@CristianoBNG @GabrielBirdd @CarlaZambelli38 Não conseguimos como país fazer um plano de vacinação decente então como iremos fazer a logística de distribuição nacional da vacina da Pfizer que requer armazenagem a -70 graus Celsius. Você consegue me explicar ?
1348048586920091648;Sat Jan 09 23:26:43 +0000 2021;;@juaotenorio Fudeo ent, vou morrer de corona nessa merda
1347320164514213888;Thu Jan 07 23:12:13 +0000 2021;João Pessoa, Brasil;@dncosta01 @armanic31 @NINIMTG @bbcbrasil Engraçado, eu não me lembro de ter falado sobre a vacina de Oxford. Sobre a Coronavac, 78% das pessoa não contraíram o vírus e 22% contraíram em sua forma mais leve, praticamente sem sintomas. Eficácia de 100% em casos de sintomas graves, internações e mortes. Apenas isso!
1346887992749780992;Wed Jan 06 18:34:56 +0000 2021;São Paulo, Brasil;@marcofeliciano @folha @jairbolsonaro ASPONE...A vacinacde Oxford não foi aprovada ainda..o pedido será feito dia 8. Dia 7 o Instituto Butantã apresenta o pedido do registro da Coronavac.
1347265319904178177;Thu Jan 07 19:34:17 +0000 2021;Belém, Brasil;@folha “78%” hahaha  Pfizer/BioNTech = 95% de eficácia Moderna = 94,5% de eficácia Sputnik V = 91,4% de eficácia Sinopharm,chinesa = 79% de eficácia Coronavac = 78% de eficácia 🤔🤔🤔🤔🤔
1346959272299667459;Wed Jan 06 23:18:10 +0000 2021;SÃO PAULO-SP;@butantanoficial amanhã podemos esperar? https://t.co/XV1qWi4tcE
1347329072888766465;Thu Jan 07 23:47:37 +0000 2021;toca da raposa;@__paulosouzaa da nada pra mim n sow  corona só pega em gente feia
1347685959513616386;Fri Jan 08 23:25:46 +0000 2021;Brasil;@CiroValeParaiba | Perdemos, no mínimo, 78 dias no plano de aquisição de vacinas contra a Covid-19. Isso tudo porque Bolsonaro desautorizou, em  outubro, Pazuello de estabelecer acordo com o Instituto Butantan, por pura disputa política. https://t.co/roNbnuSGXc
1346846816235614209;Wed Jan 06 15:51:18 +0000 2021;;@1ugauga1 @JoseConserva73 @Estadao @EstadaoSaoPaulo Ela ta sendo usada no corpo militar deles mas só por hora.  Mas eles mesmos pediram os resultados daqui pra comparar. Aprovaram a Sinovac esses dias, devem aprovar a CoronaVac também logo mais.
1348376161336885248;Sun Jan 10 21:08:23 +0000 2021;;@heliobeltrao Mas era a hora de ser super cientistas quando um medicamento conhecido e usado por mais de 70 anos contra a malária parecia ter efeito positivo contra a Covid19?
1347311108286263299;Thu Jan 07 22:36:14 +0000 2021;;@EleicoesEUA Só uma dúvida, a compra da Coronavac tem que ser com o governo de São Paulo? Não pode ser com o Butantã ou Sinovac não ? Dúvida sincera.
1347691638810943493;Fri Jan 08 23:48:20 +0000 2021;;"@jose_neumanne @YouTube Criticada por Pazuello, Pfizer diz que ofereceu vacina em agosto; entenda. https://t.co/DhmLFfkWXk 👆"
1348043215228776451;Sat Jan 09 23:05:22 +0000 2021;Ceará, Brasil;@estagiario1918 @ricardo1tavares “Mais dois desfalques: Boeck e Ederson testaram positivo para Covid-19”
1346962108756467715;Wed Jan 06 23:29:26 +0000 2021;C-137;@renata_santos79 mana eu acho que tou com corona btw
1348775782420799489;Mon Jan 11 23:36:20 +0000 2021;ZO, Carapicuíba - SP;@29Mattos Coronavac da Indonésia não é feita pelo @butantanoficial. A burrice é tanta que chega a ser incompreensível...
1347315452456951809;Thu Jan 07 22:53:30 +0000 2021;;@Patrici16081089 @Viniforce1 @butantanoficial Mas ele vai tomar. Como mentiroso contumaz ele vai tomar e vai dizer que não tomou. Ele já fez exames de coronavirus falsos. Ele a familícia deles são criminosos. Nenhuma surpresa.
1348781657768275973;Mon Jan 11 23:59:41 +0000 2021;Niteroi;@CarlaZambelli38 Precisamos ser esclarecidos efetivamente sobre essas vacinas! Pois já não sabemos em quem confiar!  É claro que tem ser esclarecido os estudos da coronavac que ainda não foram publicado em jornais de medicina! Porque?
