tweet_id;created_at;time_shift;user_screen_name;user_id;user_location;state_location;region_location;tweet_text_lenght;tweet_text
1348297056796999691;2021-01-10 15:54:03+00:00;tarde;bobbyolive;1035384779569602560;sao paulo brasil;São Paulo;Sudeste;288;@henriolliveira_ @rodrigomaia que ações do governo? cloroquina? querer evitar o máximo possível que a sinovac seja a primeira vacina autorizada? maus exemplos tipo “não usar máscara”, ou “não se vacinar”, ou “ignorar a dor das famílias”? ou na verdade se fala sobre a “inação” do governo?
1347274620311887873;2021-01-07 20:11:15+00:00;noite;drvetrue;1082392550533746689;brasil;undefinedstate;undefinedregion;57;@uolnoticias qualquer uma serve (com excessão da sputnik)
1347682051605090307;2021-01-08 23:10:14+00:00;noite;dantao__lindao;1174476501175197696;belo horizonte brasil;Minas Gerais;Sudeste;61;@pgomeez sinovac foi aprovada, coronavac nao kaksksjajahahaha
1348040682120871940;2021-01-09 22:55:18+00:00;noite;cmdrmoreira;1229458397839396864;invalidlocation;invalidstate;invalidregion;195;@sarivictorino @brealt @requiaopmdb “action by the owner of private property” é propriedade privada e uma empresa pública! tal como pfizer coca-cola etc. que estão todas sujeitas aos reguladores.
1347651223302922240;2021-01-08 21:07:44+00:00;noite;KlebaoCabral;1254131279194456065;natal brasil;Rio Grande do Norte;Nordeste;71;@carolmph @alegzahra38 todas essas doenças, pegaram covid19 e morreram.
1347290599976824834;2021-01-07 21:14:45+00:00;noite;ifrit218;1257632484;evsiz all pronouns allowed;invalidstate;invalidregion;110;@nildaalcarinque @l_alcolumbre mano que negócio mais capenga, e até um dia desses tavam falando mal da sputnik
1347320432660197376;2021-01-07 23:13:17+00:00;noite;analise_covid19;1246094725825863680;invalidlocation;invalidstate;invalidregion;249;a pandemia da covid-19 marcou profundamente o início dessa nova década. iniciamos o ano de 2020 com diversos surtos de infecção pelo novo coronavírus em diferentes países, que desencadearam na pandemia que estamos enfrentando https://t.co/oq9unznihd
1347216530774364160;2021-01-07 16:20:25+00:00;tarde;andrego96010482;1326225757258080257;invalidlocation;invalidstate;invalidregion;301;@andreiasadi @jornalhoje urgente - vacina de doria tem a menor eficácia do mundo apresntada até o momento tabela de eficácia das vacinas pfizer/biontech = 95% de eficácia moderna = 94,5% de eficácia sputnik v = 91,4% de eficácia sinopharm,chinesa = 79% de eficácia coronavac = 78% de eficácia e agora?
1348737426290827265;2021-01-11 21:03:55+00:00;noite;LeandrohyperSDV;348615572;barreiro minas e meu brasil ;invalidstate;invalidregion;129;@igornomundo ouça obque o ministro da saúde disse sobre a pfizer em negociaçao sobre a vacina aí vc me diz sobre impeachment blz?
1346595030602014722;2021-01-05 23:10:48+00:00;noite;Beto1967B;1257128216260677632;invalidlocation;invalidstate;invalidregion;244;@oatila a cloroquina e o zinco sao usados ha mais de 60 e vcs nao deixaram o kit preventivo. aí a vacina da moderna da reacao a quem aplica botox. so tomar outra vacina. a da pfizer pra quem tem problemas dermatologicos. https://t.co/8ul6nkrzhn
1346590030345728006;2021-01-05 22:50:56+00:00;noite;schimanu;2549525141;invalidlocation;invalidstate;invalidregion;45;@juliadavidn o coronavírus nunca me assustô 🎵
1346931414558773252;2021-01-06 21:27:28+00:00;noite;nilobento;304787288;sao paulo brasil;São Paulo;Sudeste;292;@coringaomengao vacina não tem partido. eu tomo qualquer vacina testada por voluntários do brasil e que for aprovada pela anvisa. as vacinas testas aqui foram pfizer, coronavac e oxford. qualquer uma deles, se aprovada, eu tomo, até para honrar os brasileiros que tiveram a coragem de testar.
1347624576235294720;2021-01-08 19:21:51+00:00;noite;LuizRitta;1164872706556342272;lago norte brasilia;Distrito Federal;Centro-Oeste;200;@srsjoejp boa tarde sander. gostaria da sua opinião em relação ao art. da mp 1026/21 do seu blog. com o pedido de uso emergencial da astrazeneca e da coronavac à anvisa, tal medida não perde o objeto.
1347331649487384587;2021-01-07 23:57:52+00:00;noite;OgedaLenner;127258755;birigui brasil;São Paulo;Sudeste;175;@wellitonalemao @xxwebconda esse ponto que o povo não entende, a  vacina da gripe também não garante que o idoso não vai pegar gripe no inverno, mas garante que não vai morrer
1347235811624955907;2021-01-07 17:37:02+00:00;tarde;andrego96010482;1326225757258080257;invalidlocation;invalidstate;invalidregion;281;@uol urgente - vacina de doria tem a menor eficácia do mundo apresntada até o momento tabela de eficácia das vacinas pfizer/biontech = 95% de eficácia moderna = 94,5% de eficácia sputnik v = 91,4% de eficácia sinopharm,chinesa = 79% de eficácia coronavac = 78% de eficácia e agora?
1347322040274063360;2021-01-07 23:19:41+00:00;noite;liviapsx;4844093429;z o rio de janeiro;Rio de Janeiro;Sudeste;89;@camilanevsx @butantanoficial @fellipe_en nem a de oxford nem a coronavac tomei no meu cu
1346594204634509312;2021-01-05 23:07:31+00:00;noite;Eduhst;18383561;belo horizonte minas gerais brasil;Minas Gerais;Sudeste;351;"@lia_carneiro @aisha_com_vida @patriciaheblin1 @miguelnicolelis @jairbolsonaro ""os cientistas que desenvolvem a vacina de oxford contra o sars-cov-2 conseguiram fazer em 10 meses um trabalho normalmente demora 10 anos. isso ---&gt; sem cortar caminhos no projeto &lt;---, nos testes e na fabricação da vacina.""  leia e entenda: https://t.co/grvfywh8f4"
1347327313176911875;2021-01-07 23:40:38+00:00;noite;ostrowski_leo;307303420;sao paulo sao paulo brasil;São Paulo;Sudeste;251;parabéns a todos os envolvidos: @butantanoficial, sinovac biotech co. ltd., @governosp.  💉 coronavac - a vacina do brasil!!! 💉  #coronavirus  #covid19  #vaccine  #vaccineswork  #institutobutantan  #sinovac  #governosp  #coronavac  #pandemic  #pandemia
1347644720151986180;2021-01-08 20:41:53+00:00;noite;oatila;13769472;sao paulo;São Paulo;Sudeste;113;não, ela não virou jacaré. ela tomou a vacina da biontech no canadá, está no máximo a caminho de virar um castor.
1348023000466124800;2021-01-09 21:45:03+00:00;noite;SauloAires;1017037554057609216;invalidlocation;invalidstate;invalidregion;236;@g1 para quem está reclamando, o problema é do próprio butantan. houve omissão de dados cruciais.  a cnn todo dia apresenta esses problemas da coronavac. espero que ajustem logo tudo para termos tudo autorizado.  https://t.co/x3oinkuwjz
1347680844467548164;2021-01-08 23:05:26+00:00;noite;izaiaspt;55900771;rio de janeiro brasil;Rio de Janeiro;Sudeste;110;os paulistas servirão de cobaias para os brasileiros? você tomaria a coronavac se apresentar resultados em sp?
1347229455765401603;2021-01-07 17:11:47+00:00;tarde;jose_vitor_01;1204842909981446144;el salvador;notbrazilstate;notbrazilregion;249;@il_t0p0lino @guicimatti @mariliaruiz @butantanoficial mas isso é apresentado em forma de estudo. a pfizer, a moderna e a biontech apresentaram em forma de estudo tbm. simples. concordo que os números são importantes, mas o anúncio não era pra isso.
1348016996609380357;2021-01-09 21:21:11+00:00;noite;chu_sato;33601802;sao paulo brasil;São Paulo;Sudeste;113;@estadao tão previsível q a anvisa faria algo para atrasar a liberação da coronavac e priorizar a da astrazeneca.
1347235292265242624;2021-01-07 17:34:58+00:00;tarde;andrego96010482;1326225757258080257;invalidlocation;invalidstate;invalidregion;292;@denisectoledo8 urgente - vacina de doria tem a menor eficácia do mundo apresntada até o momento tabela de eficácia das vacinas pfizer/biontech = 95% de eficácia moderna = 94,5% de eficácia sputnik v = 91,4% de eficácia sinopharm,chinesa = 79% de eficácia coronavac = 78% de eficácia e agora?
1348056608304209922;2021-01-09 23:58:35+00:00;noite;catr4dora_7;1331471197989711872;invalidlocation;invalidstate;invalidregion;35;@dizzydevii o gato q tomou a vacina
1347309908950216704;2021-01-07 22:31:28+00:00;noite;issamu;8282792;invalidlocation;invalidstate;invalidregion;141;@thwolf01 @imontfl @wilsonmessias01 @mab_sp125 lembrando q a anvisa esteve em pequim visitando a fábrica da sinovac.  https://t.co/4mjstvdwrh
1348767807870291971;2021-01-11 23:04:38+00:00;noite;discoverubel;4397053461;cascavel parana brasil;Paraná;Sul;245;@sergiogcardoso1 segundo um médico em um vídeo que vi aqui no twitter, ao respirar usando a máscara você recicla novamente o gás carbônico o que faz com que  o sangue e cria um ambiente adequado para o coronavirus e outros microrganismos ou seja
1348761061407793152;2021-01-11 22:37:50+00:00;noite;Imracosta80;340073990;tijuca rio de janeiro;Rio de Janeiro;Sudeste;282;@paulonegrorubro @buuhcrf @etironi na argentina teve lockdown sério e lá morreu mais gente proporcionalmente q aqui. aliás no top 10 de mortes/milhão todos fizeram lockdown rigoroso. se funcionasse não era pra ser o contrário? e eu q tenho cérebro atrofiado .https://t.co/nzbgg6nwtz
1346440225548087296;2021-01-05 12:55:40+00:00;tarde;kellymatos;27733656;ceu sol sul ;Paraná;Sul;94;@plap1979 astrazeneca/oxford é a que foi comprada pelo governo, portanto será destinada ao sus
1347331993483280386;2021-01-07 23:59:14+00:00;noite;faahlso;983185582758252545;invalidlocation;invalidstate;invalidregion;105;@samfalamuito vc é surtado meu filho apenas isso, nenhuma criança vai morrer pq não tomou vacina, acorda.
1346606974130130944;2021-01-05 23:58:16+00:00;noite;ivanfilhoz;52669231;salvador bahia;Bahia;Nordeste;280;"@phelipelouzada @joopedrofr @derflecha @marcelofreixo sim! e de quebra, proteger o garçom e a faxineira, além de desafogar a fila da vacina no sus. não só os ricos, na real; eu, mesmo, de classe média descarada, pagarei a minha vacina assim que ela for disponibilizada no mercado."
1347258452868034561;2021-01-07 19:07:00+00:00;noite;melo_livi;906929686344863744;brasil;undefinedstate;undefinedregion;164;@sf_moro pfizer/biontech = 95% de eficácia moderna = 94,5% de eficácia sputnik v = 91,4% de eficácia sinopharm,chinesa = 79% de eficácia coronavac = 78% de eficácia
1346969250808827905;2021-01-06 23:57:49+00:00;noite;anittoda;1308862963521138689;invalidlocation;invalidstate;invalidregion;176;@kimarises não quer tomar a vacina não toma, mas sua página é de previsão como tá escrito ali na bio, então por favor né? se quer escrever isso, escreva da sua conta pessoal 🙄🙄
1348292411689201666;2021-01-10 15:35:35+00:00;tarde;felipesleon;1053290693081395200;invalidlocation;invalidstate;invalidregion;212;@xandefnmorais sim, e tô com a impressão que um dos problemas é justamente a sinovac não liberar todos os dados. então de cara não tem transparência. e são dados bem críticos pra decidir q estratégia de vacinação
1346428376731570176;2021-01-05 12:08:35+00:00;tarde;LCaraciki;1293837628744372227;israel;notbrazilstate;notbrazilregion;160;ainda em 2020, o ministério da saúde comprou doses de qualquer vacina no mercado: sputnik, coronavac e remédios experimentais para fazer um estoque estratégico.
1347313836941058048;2021-01-07 22:47:05+00:00;noite;EduSoriano666;298162383;ponta grossa parana;Paraná;Sul;240;@vaimuleque_ creio que por serem tribos isoladas o efeito do vírus é mais devastador em tribos, eu vi q ele afetou mto diversas aldeias aqui um link q trata rapidamente do assunto, mas tem outros q se aprofundam mais https://t.co/ie441w7u2i
1348238283512422401;2021-01-10 12:00:30+00:00;tarde;SoniaLazaro18;1274353261181579265;invalidlocation;invalidstate;invalidregion;290;@maribotter @miriamchinelli isso é para travar a data de vacinação,  vão liberar depois que aplicar pelo menos uma dose da astrazeneca que o governo encomendou,  umas míseras doses. está pensando no povo? não, está pensando quem aplica primeiro.  uma vergonha, falta de empatia com a nação.
1348042662105014272;2021-01-09 23:03:10+00:00;noite;carolina_gorjao;198307840;rio de janeiro brasil;Rio de Janeiro;Sudeste;55;@abrunareis ai amiga eu mal posso esperar vem coronavac
1348778188541931526;2021-01-11 23:45:53+00:00;noite;PauloRo12023001;1242653430990221313;invalidlocation;invalidstate;invalidregion;297;@guilhermeboulos a história se repete , a ford ia se instalar em guaiba no rs e na época o pt não quiz a montadora por lá,  agora em camaçari a incompetência do governador baiano que também é do pt faz com que a ford corra de lá,  e em são paulo o governador do lockdow preocupado com a coronavac.
1346956055327223809;2021-01-06 23:05:23+00:00;noite;consozinho;770688744865267712;juiz de fora brasil;Minas Gerais;Sudeste;112;@thalitagmoreira amiga, pelo menos vc foi eu passei pro piigrad e o coronavirus olhou pra mim e falou: naonaonao
1348361717961650178;2021-01-10 20:10:59+00:00;noite;EmilyYZH;29987435; ;invalidstate;invalidregion;43;@_elenapacheco @infobae ehhh no, la pfizer.
1347659042555129859;2021-01-08 21:38:48+00:00;noite;euMesmobebe;1156389957155663872;invalidlocation;invalidstate;invalidregion;83;@fabifbbr @carlosde_vargas prefiro a de oxford que custa 3 doletas e é mais segura.
1347330802594557952;2021-01-07 23:54:30+00:00;noite;_thebochada;905094948399304704;brasil;undefinedstate;undefinedregion;125;@__letalmeida__ a coronavac não foi testada em menores então não pode né, mas não sei se as outras vacinas tem essa restrição
1347471110657499136;2021-01-08 09:12:02+00:00;manhã;Ismeniasob;932906160616886273;natal brasil;Rio Grande do Norte;Nordeste;179;@sputnik_brasil @toniptlula bozo diz que houve fraude, no 1o. turno da sua eleição. eu digo q foi no segundo. bozo diz q “até morto “votou nas dos eua, eu digo q só incorporado. 😜
1346568180936945664;2021-01-05 21:24:07+00:00;noite;mininodopurezin;17938698;rio branco acre;Acre;Norte;98;@butantanoficial a gente qer saber qdo será oficialmente o pedido pra uso emergencial da coronavac
1346594396385509377;2021-01-05 23:08:17+00:00;noite;rodsfer;53840540; sao paulo 013;São Paulo;Sudeste;294;@beccainvocada bolsonaro, hidroxicloroquina, invermectina, ministério da saúde, presidente, ministro da economia, paulo guedes, eduardo, carlos, flávio, covid-19, coronavírus, vacina, seringas, rede privada, preço, constantino, jovem pan, imposto de renda, globolixo, comunistas, vachina, dória
1347329308768034817;2021-01-07 23:48:34+00:00;noite;pedrormagno;101564712;santa maria rio grande do sul;Rio Grande do Sul;Sul;207;@douglas_rb2 @roney331 @busmmarcelo @danielocl nenhuma delas, o investimento financeiro chegou perto. teve uma instituição americana que doou pra pfizer e moderna 10 bilhões. todas as fases foram respeitadas
1348752706412965892;2021-01-11 22:04:38+00:00;noite;YodaSapiens_29;53716625;in a galaxy far far away;invalidstate;invalidregion;141;@jeffs_araujo35 @helemazevedo @marvinirio essa a a de oxford sao as melhores parecem a pfizer é boa mas parece que tem umas reações perigosas
1348017675595882500;2021-01-09 21:23:53+00:00;noite;renycury;57809427;brasil;undefinedstate;undefinedregion;93;@alexaguiarpoa não quis comprar vacina da pfizer para entrega em dezembro de 2020....genocida
1346594150490271746;2021-01-05 23:07:18+00:00;noite;GledsonVieir;832254793297059844;invalidlocation;invalidstate;invalidregion;93;@uol ela está certa!   aonde surgiu o coronavirus? na china comunistas!   é preciso desenhar?
1347331886146793472;2021-01-07 23:58:48+00:00;noite;ival_iva;1165219651959345152;invalidlocation;invalidstate;invalidregion;95;"@celiagusman1 @tarcisiogdf @jdoriajr ""garantiu que tivessemos vacina"". sem mais.🤪🤪🤓🤓😳😳😳😳😳😳😳😫😫😩😩"
1346905962263797763;2021-01-06 19:46:20+00:00;noite;RRR_1972;2696840683;invalidlocation;invalidstate;invalidregion;107;@jovempannews é preciso corrigir a matéria: a vacina da pfizer precisa ser armazenada a 70 graus negativos.
1347680565349281794;2021-01-08 23:04:20+00:00;noite;mccssg;242463944;invalidlocation;invalidstate;invalidregion;297;@melo_argemiro @reikafka @romuloho @folha o ponto é justamente que se tivesse comprado essa da pfizer agora teria a de oxford e a do butantã. o governo foi negacionista mesmo, todos os países apostaram em várias vacinas justamente para ter o maior número de vacinas caso alguma não fosse aprovada.
1348034152835264515;2021-01-09 22:29:21+00:00;noite;block30601;64825682;rio de janeiro brasil;Rio de Janeiro;Sudeste;213;@blogdonoblat ranking de países vacinando contra o coronavírus:  🇺🇲 5,9 milhões de pessoas 🇨🇳 4,5 mi 🇮🇱  1,7 mi 🇬🇧 1,3 mi 🇦🇪 887 mil 🇷🇺 800 mil 🇩🇪 417 mil 🇮🇹 413 mil 🇨🇦 230 mil 🇪🇸 200 mil 🇵🇱 160 mil 🇧🇷 0 pessoas 🤡
1346607260286513154;2021-01-05 23:59:24+00:00;noite;pontojunior;53572751;brasil brasilia;undefinedstate;undefinedregion;295;@tosodepassagem @lnarloch brasil não comprou a vacina da pfizer. ainda. está enrolando. por enquanto, só temos oxford/astrazeneca (nacional) e coronavac (são paulo). a pergunta é mais retórica. foram atrás de uma obscura vacina indiana que nem em fase 3 está. a discussão é irreal. por que será?
1348017712954548224;2021-01-09 21:24:02+00:00;noite;MARCIOTR;115668468;sao paulo brasil;São Paulo;Sudeste;272;@octavio_guedes  os testes da astrazeneca no br não tiveram os resultados divulgados? foram interrompidos por causa da “dose e meia”, não é? ia atrasar por isso. como exigem resultado de testes br da coronavac e não da astrazeneca? não era condição para aprov emergencial?
1348781120461152260;2021-01-11 23:57:32+00:00;noite;Leni68447877;1313194995277541377;invalidlocation;invalidstate;invalidregion;80;@g1 o brasil tem capacidade para produzir um milhão da vacina coronavac por dia.
1346443145739968512;2021-01-05 13:07:16+00:00;tarde;invalid_user;invalid_user;invalidlocation;invalidstate;invalidregion;173;"@efeitodk @_leitadas_loen até vacina, agora a da astrazeneca/oxford mas com capacidade de produção em larga escala na planta da índia, virou ""vacina indiana causa incerteza"""
1347694088280301575;2021-01-08 23:58:04+00:00;noite;CaioAlm44288665;1218599686233305088;invalidlocation;invalidstate;invalidregion;160;@damadeferroofic mas vai poder ver a caderneta de vacinação ou o marica mór vai ficar tbem escondendo lá?  com o rabo cheio de vacina e querendo dar cloroquina?
1346921104603033601;2021-01-06 20:46:30+00:00;noite;HerosMoraes;24363548;florianopolis brasil;Santa Catarina;Sul;263;@carloscamargo o brasil é o país onde pessoas apelam pra pandemia covid19 para justificarem a não ida às ruas para tirar esse desgoverno absurdo, mas é o país onde essas mesmas pessoas lotam praias e bares com aglomerações, todos juntos e sem máscaras!  que nojo!
1348771146225897478;2021-01-11 23:17:54+00:00;noite;CelestinaCard14;1344847761213173760;invalidlocation;invalidstate;invalidregion;286;@ousiadasein sou professora e quando fiz o teste para o covid19  e deu positivo, vi o meu vencimento reduzido como se de  um atestado por doença se tratasse, descontando-me3 dias. será  que ao sr . primeiro ministro e ao sr. presidente da república, também lhes vão  descontar os 3dias?
1346953535351451651;2021-01-06 22:55:22+00:00;noite;MauricioNardiJ5;1227693904163635202;valinhos brasil;São Paulo;Sudeste;119;@veja @radaronline o guardião do #covid19 ! o amante do #coronavirus ! o mané da #cloroquina !😈 https://t.co/tqap9qxdqu
1348659352455049216;2021-01-11 15:53:41+00:00;tarde;MBRAndrea;1107554863;invalidlocation;invalidstate;invalidregion;95;@novolauropro @sputnik_brasil @rede45psdb atualmente, psdb é como um câncer: só desgraça o país
1346582737973600256;2021-01-05 22:21:57+00:00;noite;ET_ESTRANHOCRLH;2886183490;belem brasil;Pará;Norte;55;@bomboclaatzz o momento que a coronavac pisar no brasil
1347689265703116803;2021-01-08 23:38:54+00:00;noite;mebrgs;1292411164614438912;invalidlocation;invalidstate;invalidregion;216;@matheusdardenne @jbubal @paulomfgarcia @butantanoficial boa noite, tudo bem?  vc poderia me enviar o artigo que comprove a evidência científica dos 90% de eficácia que o hidroxicloroquina tem no combate ao covid-19?
1348722600655147015;2021-01-11 20:05:00+00:00;noite;lesarmol;845618518385201153;sao paulo brasil;São Paulo;Sudeste;167;@kimpaim apenas, seu vagabundo? esse é o índice média, seu desinformador!! a da astrazeneca-oxford começa com 62%, seu pilantra desinformador!! https://t.co/clcrbrixxe
1346969712484380672;2021-01-06 23:59:39+00:00;noite;thiago_2805;2299978833;brasilia brasil;undefinedstate;undefinedregion;118;@botafogo o botafogo é tão desgraçado, que nem o covid-19 não infecta esses filhos da puta, assim o sub-20 iria jogar.
1348777279674003456;2021-01-11 23:42:17+00:00;noite;zanardorfz;1154851182684360704;zo carapicuiba sao paulo;São Paulo;Sudeste;119;@kimpaim coronavac da indonésia não é feita pelo @butantanoficial. a burrice é tanta que chega a ser incompreensível...
1346607379106963461;2021-01-05 23:59:52+00:00;noite;HOUISWILLARD91;1284347572191207425;put a little love on me;invalidstate;invalidregion;123;@loucoxs ai ed uma festa de 16 pessoas... cobrar a vacina ao presidente ninguém quer, defender o sus tbm não  sem saco sabe
1347686241567956994;2021-01-08 23:26:53+00:00;noite;crvg_limaaa;881614607391084546;invalidlocation;invalidstate;invalidregion;59;@cordeiro_bia3 @juaotenorio aff vou acabar pegando corona 😔
1348415128035799047;2021-01-10 23:43:13+00:00;noite;EsmaelLeonardo;56279844;brasil;undefinedstate;undefinedregion;167;@marcosmunizmelo brasileiros além de enfrentar a covid-19, ainda precisa enfrentar um governo federal inerte e políticos ruins em nossas cidades. sera que estamos bem?
1347308608967606273;2021-01-07 22:26:18+00:00;noite;CynthiaPlanura;2870487172;invalidlocation;invalidstate;invalidregion;203;@bersottom @conservadora191 @ladyfontenelle só atenta para os números quem jà perdeu ou quase perdeu alguém.... para vcs que, ainda, estão isentos da fatalidade q a covid19 causa, essa conta é irrisória!
1347331796460068864;2021-01-07 23:58:27+00:00;noite;LukaoNorillers;761047592553689089;47;notbrazilstate;notbrazilregion;64;@rangermnml quem bafora não pode ter medo da vacina mano kkkkkkk
1346968501295013895;2021-01-06 23:54:50+00:00;noite;TelkiaR;1057358429851934722;salvador brasil;Bahia;Nordeste;87;@costa_rui aí é que a gente padece... vou torcer pra que o sr adquira nossa vacina tbm.
1347387262338793472;2021-01-08 03:38:51+00:00;manhã;ChristinaFonse7;1159800257565331458;invalidlocation;invalidstate;invalidregion;202;@caiocmattos @suraia_trabulsi @danilogentili @jdoriajr eficácia da vacina da pfizer é de 95%, da moderna de 94,5%. pode ficar com minha dose da vachina.   https://t.co/bpgkij0dkw https://t.co/7fbtkhrx7d
1346570754557673473;2021-01-05 21:34:20+00:00;noite;luizhmanfro;194229634;sao paulo;São Paulo;Sudeste;340;"@homeronave @mutantebrasil @jralberich @gperioto1 @reinaldoazevedo é mesmo? vejamos: tem ""acordo"" com vacina da oxford, mas as doses são produzidas na índia (que já proibiu exportações). não tem acordo com pfizer, nem moderna, nem sinovac, nem johnson &amp; johnson. tem menos de 3% das seringas que são necessárias. https://t.co/xjmbeww1tv"
1348032799614377985;2021-01-09 22:23:59+00:00;noite;block30601;64825682;rio de janeiro brasil;Rio de Janeiro;Sudeste;212;@danielpmerj ranking de países vacinando contra o coronavírus:  🇺🇲 5,9 milhões de pessoas 🇨🇳 4,5 mi 🇮🇱  1,7 mi 🇬🇧 1,3 mi 🇦🇪 887 mil 🇷🇺 800 mil 🇩🇪 417 mil 🇮🇹 413 mil 🇨🇦 230 mil 🇪🇸 200 mil 🇵🇱 160 mil 🇧🇷 0 pessoas 🤡
1346966230880702472;2021-01-06 23:45:49+00:00;noite;luizacaires3;1077975469788667905;invalidlocation;invalidstate;invalidregion;286;se essas condições forem cumpridas, o tratamento pode diminuir a necessidade de oxigênio pela metade. isso é excelente. até porque o ensaio envolveu 160 pacientes com 65 anos ou mais, incluindo alguns com comorbidades que os colocam no grupo de risco da covid-19 https://t.co/ohzlokyeih
1346523212142796800;2021-01-05 18:25:25+00:00;noite;lu_oxford;67715449;santa cruz de la sierra bo;notbrazilstate;notbrazilregion;60;@g1 então pegue seu banquinho e saia de mansinho...renuncie!
1347325037834022913;2021-01-07 23:31:35+00:00;noite;joao_melanca;1097500056679256065;sao paulo brasil;São Paulo;Sudeste;159;@figliolivitor “como menores de 18 anos e lactantes não foram testados neste estudo clínico, não se recomenda a esses grupos tomar a vacina contra a covid-19.”
1346936015190175747;2021-01-06 21:45:45+00:00;noite;EltonnLimaa;73936131;sao paulo brasil;São Paulo;Sudeste;244;@alexandrekalil segurança biológica e sanitária não tem partido, não tem cor de camisa, nem gênero e nem raça. para conter o covid19 necessitamos de vacinas e se necessário lockdown para conter um novo crescimento exponencial de casos e mortes.
1347469537575370752;2021-01-08 09:05:47+00:00;manhã;neiferrari;16866253;madrid spain;notbrazilstate;notbrazilregion;200;outra. os dados e resultados da vacina são turbios e incompletos. ha sutilezas no texto de divulgação que não permite comparação com moderna e pfizer.   acho escroto nesse momento esse tipo de jogada.
1347329961644978177;2021-01-07 23:51:09+00:00;noite;DaltonEstrela;28556155;cidade do galo;notbrazilstate;notbrazilregion;71;@marcopena13 sinto-lhe informar mas a coronavac é aplicada no braço. 🙌🏼
1347564828475478017;2021-01-08 15:24:26+00:00;tarde;invalid_user;invalid_user;invalidlocation;invalidstate;invalidregion;192;"@flferronato ""até o momento, já foram divulgadas as taxas da pfizer-biontech (95%;), da moderna (94,5%), da sputnik v (91,4%), da oxford-astrazeneca (até 90%), e da sinopharm-pequim (79,34%)."""
1346603611132932096;2021-01-05 23:44:54+00:00;noite;fagnerXXI;1275233513344770051;ilhas canarias espanha;notbrazilstate;notbrazilregion;169;@vermondes @dondonifabs @renansantosmbl e não gadinho, não é usada em outras patologias, é usada em vírus q atacam o sistema respiratório (do mesmo jeito do coronavirus)
1347330187386638341;2021-01-07 23:52:03+00:00;noite;GovernodoRN;59546139;rio grande do norte brasil;Rio Grande do Norte;Nordeste;262;novas câmaras frias também estão em fase de aquisição pelo #governodorn para garantir que a demanda seja suprida. além disso, a frota de veículos para fazer o transporte das vacinas e equipamentos de saúde também sofreu um aumento.  #governodorn #vacina #covid19
1348048715911720960;2021-01-09 23:27:14+00:00;noite;flujorock_flujo;3238139598;en algun rincon del mundo;invalidstate;invalidregion;43;@fitsurgeon 😂😂😂 pero solo la de pfizer, no?
1346612943467720706;2021-01-06 00:21:59+00:00;manhã;bombom_adriano;1333572290131464192;invalidlocation;invalidstate;invalidregion;272;@paulomcj sim. a pfizer e a astrazeneca são comunistas e querem derrubar o bolsonaro pra vender vacinas. kkkk cai na real, os laboratórios tão cagando pro brasil. a capacidade de produção de vacinas é limitada, se o governo não vai atrás do laboratório, azar é do governo.
1347329833307688963;2021-01-07 23:50:39+00:00;noite;reinaldotakedaa;1107743200943460352;invalidlocation;invalidstate;invalidregion;69;@ana_lu_copo depois do corona vai ir jogar volei de areia cmg siiiiim
1347337811033284608;2021-01-08 00:22:21+00:00;manhã;CanarioVascaino;1193270046010855425;invalidlocation;invalidstate;invalidregion;311;@dutrayone @filipe93556902 @bolsonarosp china recusou o quê? eles vacinaram 700k de pessoas com a coronavac e a sinopharm. pfizer, biontech e outras que estão sendo produzidas, tem participação chinesa. larga de ser cega. quem você apoia, tá pouco se lixando pra vacinar a população. acorda. tem 200k de mortos.
1348403792002297862;2021-01-10 22:58:10+00:00;noite;WILLIAN_AP;52297362;invalidlocation;invalidstate;invalidregion;149;@ciroflaa @contagemcorona1 se ao menos na china a vacina estivesse aprovada ...   quais outros países já começaram a vacina em massa com a coronavac?
1348027530960384003;2021-01-09 22:03:03+00:00;noite;AnaSouz68449883;1306276149606182917;invalidlocation;invalidstate;invalidregion;299;@mellziland @anvisa_oficial @butantanoficial mas a anvisa que criou essa desconfiança, até quando visitou as fábricas na china, colocou muito mais observações na fábrica da sinovac do que na fábrica dos insumos da vacina de oxford, quem falou isso foi até a dra margareth no roda viva com o dr dimas
1347985924131606535;2021-01-09 19:17:43+00:00;noite;Dancley;40305980;cuba;notbrazilstate;notbrazilregion;289;@sputnik_brasil 🇧🇷 atenção patriotas 🇧🇷 em resposta ao autoritarismo 📵 ✋ das redes sociais 📵👩‍💻 nosso capitão.  jair bolsonaro 🔰  convida todos a deletarem seus perfis em forma de protesto 💥se trump não tem twitter/facebook/instagram  nós também não temos repasse e delete imediatamente 💚💛
1347694146258087936;2021-01-08 23:58:18+00:00;noite;augustop674;4399694596;invalidlocation;invalidstate;invalidregion;24;@eaifeu foda-se a vacina
1347322424560377857;2021-01-07 23:21:12+00:00;noite;denio_vale;708296222105329666;sao paulo brasil;São Paulo;Sudeste;336;"@projmandacaru @miguelnicolelis brasil chega a 200 mil mortos por #covid_19; nro d casos acelera em meio ao relaxa/o dos cuidados e aglomerações cenário projetado p/as próximas semanas é sombrio, 2o. especialistas;falhas de planeja/o atrasam começo da vacinação no país #coronavirus [1/2] https://t.co/eevf2dasiw https://t.co/hpuk9yq1tm"
