tweet_id,created_at,time_shift,user_screen_name,user_id,user_location,location_treated,state_location,region_location,tweet_text,tweet_text_spellchecked,tweet_text_spellchecked_lower,tweet_text_spellchecked_stemmed,tweet_text_spellchecked_lemmatized,label_A,label_B,pct_certainty_A,pct_certainty_B
1346810396653584384,2021-01-06 13:26:35+00:00,tarde,EdemarMotta,183336827,"Casimiro de Abreu, RJ",casimiro de abreu rio de janeiro,Rio de Janeiro,Sudeste,@sputnik_brasil Por que os óculos escuros?,@sputnik_brasil Por que os óculos escuros?,@sputnik_brasil por que os óculos escuros?,ocul escur,oculos escuro,0,0.0,100,100.0
1347647746237489154,2021-01-08 20:53:55+00:00,noite,CegaFe,1346980005356724226,invalidlocation,invalidlocation,invalidstate,invalidregion,@SapoDino @UOL Sinto lhe decepcionar...  https://t.co/gVjAjEl65G,@SapoDino @UOL Sinto lhe decepcionar...  https://t.co/gVjAjEl65G,@sapodino @uol sinto lhe decepcionar...  https://t.co/gvjajel65g,sint decepc,sentir decepcionar,0,0.0,100,100.0
1346440353554063362,2021-01-05 12:56:10+00:00,tarde,VamosAcelerar,563151938,invalidlocation,invalidlocation,invalidstate,invalidregion,"@jairbolsonaro a vacina da India, é a mesma da Oxford, ou apenas aprovada pela Oxford.  A Índia não vai querer testar no Brasil, vacina por eles produzidas apenas com aval da Oxford. O acordo do Brasil, é a Vacina da Oxford é a Astrazeneca A Índia tem uma série de vacinas.","@jairbolsonaro a vacina da India, é a mesma da Oxford, ou apenas aprovada pela Oxford.  A Índia não vai querer testar no Brasil, vacina por eles produzidas apenas com aval da Oxford. O acordo do Brasil, é a Vacina da Oxford é a Astrazeneca A Índia tem uma série de vacinas.","@jairbolsonaro a vacina da india, é a mesma da oxford, ou apenas aprovada pela oxford.  a índia não vai querer testar no brasil, vacina por eles produzidas apenas com aval da oxford. o acordo do brasil, é a vacina da oxford é a astrazeneca a índia tem uma série de vacinas.",vacin ind mesm vacin apen aprov vacin ind vai quer test brasil vacin produz apen aval vacin acord brasil vacin vacin vacin ind seri vacin,vacina india mesmo vacina apenas aprovar vacina india ir querer testar brasil vacina produzir apenas aval vacina acordo brasil vacina vacina vacina india seriar vacina,1,1.0,25,100.0
1347885034766786565,2021-01-09 12:36:49+00:00,tarde,adaltogrsilva,4766271861,invalidlocation,invalidlocation,invalidstate,invalidregion,"@UOLNoticias @GabbardoJoao Esse Ministro está dizendo que quem vai pagar tudo não pode centralizar a distribuição.  Só política rasteira. O Doria estava fazendo todo esse Carnaval da vacina pelos acordo que fez. A Coronavac, segundo as notícias, custa 10 dólares e a da AstraZeneca 3 dólares.","@UOLNoticias @GabbardoJoao Esse Ministro está dizendo que quem vai pagar tudo não pode centralizar a distribuição.  Só política rasteira. O Doria estava fazendo todo esse Carnaval da vacina pelos acordo que fez. A Coronavac, segundo as notícias, custa 10 dólares e a da AstraZeneca 3 dólares.","@uolnoticias @gabbardojoao esse ministro está dizendo que quem vai pagar tudo não pode centralizar a distribuição.  só política rasteira. o doria estava fazendo todo esse carnaval da vacina pelos acordo que fez. a coronavac, segundo as notícias, custa 10 dólares e a da astrazeneca 3 dólares.",ministr diz vai pag tud pod central distribuica poli rast dor faz tod carnav vacin acord fez vacin segund notic cust dol vacin dol,ministro dizer ir pagar tudo poder centralizar distribuicao politica rasteira doria fazer todo carnaval vacina acordo fazer vacina segundo noticias custa dolares vacina dolares,-1,-1.0,25,50.0
1347326466145583108,2021-01-07 23:37:16+00:00,noite,Zebeto13,1123190877101404161,invalidlocation,invalidlocation,invalidstate,invalidregion,"@Lucasbarros021 @Kimmykhai @soouhenrique @felipeneto @butantanoficial Papinho pessimista???? Aí cara o Átila foi um dos principais informantes sobre a covid-19 no Brasil, e um dos mais felizes com a notícia da CoronaVac, então se n sabe doq tá falando faz favor de não comentar","@Lucasbarros021 @Kimmykhai @soouhenrique @felipeneto @butantanoficial Papinho pessimista???? Aí cara o Átila foi um dos principais informantes sobre a covid-19 no Brasil, e um dos mais felizes com a notícia da CoronaVac, então se n sabe doq tá falando faz favor de não comentar","@lucasbarros021 @kimmykhai @soouhenrique @felipeneto @butantanoficial papinho pessimista???? aí cara o átila foi um dos principais informantes sobre a covid-19 no brasil, e um dos mais felizes com a notícia da coronavac, então se n sabe doq tá falando faz favor de não comentar",pap pessim ai car atil princip inform sobr covid brasil feliz notic vacin enta sab doq fal faz favor coment,papinho pessimista ai cara atila principal informante sobre covid brasil feliz noticiar vacina entao saber doq falar fazer favor comentar,0,0.0,25,100.0
1348397072244998148,2021-01-10 22:31:28+00:00,noite,TaisCruzjotalip,792114754642931713,Brasil,brasil,statenotdefined,regionnotdefined,"@mavpf @GadoDecider @BotSentinel Não tem não. Tenho família na Europa, Canadá e EUA. Hj o dos EUA mora na Inglaterra, trabalha em Oxford.  Vc é o típico esquerdopata tupiniquim","@mavpf @GadoDecider @BotSentinel Não tem não. Tenho família na Europa, Canadá e EUA. Hj o dos EUA mora na Inglaterra, trabalha em Oxford.  Vc é o típico esquerdopata tupiniquim","@mavpf @gadodecider @botsentinel não tem não. tenho família na europa, canadá e eua. hj o dos eua mora na inglaterra, trabalha em oxford.  vc é o típico esquerdopata tupiniquim",famil europ can eua hj eua mor inglaterr trabalh vacin tipic esquerdopat tupiniquim,familia europa canada eua hj eua mora inglaterra trabalhar vacina tipico esquerdopata tupiniquim,0,0.0,100,100.0
1346542836574007304,2021-01-05 19:43:24+00:00,noite,bettercalllelel,1233073554264150017,invalidlocation,invalidlocation,invalidstate,invalidregion,"@thiagomcosta8 A Pfizer até já me explicaram, mas os daqui não faz sentido. A Oxford já era pra estar em análise.","@thiagomcosta8 A Pfizer até já me explicaram, mas os daqui não faz sentido. A Oxford já era pra estar em análise.","@thiagomcosta8 a pfizer até já me explicaram, mas os daqui não faz sentido. a oxford já era pra estar em análise.",vacin explic daqu faz sent vacin est analis,vacina explicar de aqui fazer sentido vacina estar analisar,0,0.0,100,100.0
1348412899472134146,2021-01-10 23:34:22+00:00,noite,Silva2111Silv,1248082892569395205,invalidlocation,invalidlocation,invalidstate,invalidregion,"@MarcSure00 @EleicoesEUA @felipeneto Calma, como o Emicida fala, ""O Brasil é muito pautado pelos EUA"" politicente. A gente enfrenta a 2° onda do covid-19 e ainda veremos as estatísticas crescerem pq as aglomerações de final de ano ainda está causando uma nova onda de infectados. Não é hora de manifestação presencial","@MarcSure00 @EleicoesEUA @felipeneto Calma, como o Emicida fala, ""O Brasil é muito pautado pelos EUA"" politicente. A gente enfrenta a 2° onda do covid-19 e ainda veremos as estatísticas crescerem pq as aglomerações de final de ano ainda está causando uma nova onda de infectados. Não é hora de manifestação presencial","@marcsure00 @eleicoeseua @felipeneto calma, como o emicida fala, ""o brasil é muito pautado pelos eua"" politicente. a gente enfrenta a 2° onda do covid-19 e ainda veremos as estatísticas crescerem pq as aglomerações de final de ano ainda está causando uma nova onda de infectados. não é hora de manifestação presencial",calm emic fal brasil paut eua politic gent enfrent ond covid aind ver estatis cresc aglomeraco final ano aind caus nov ond infect hor manifestaca presenc,calma emicida fala brasil pautar eua politicente gente enfrentar onda covid ainda ver estatisticas crescer aglomeracoes final ano ainda causar nova onda infectados hora manifestacao presencial,-1,-1.0,50,75.0
1346594085772132356,2021-01-05 23:07:03+00:00,noite,Daniell_Lacet,160339270,Serasa Experian,serasa experian,São Paulo,Sudeste,"@mab_sp125 Doutor, uma duvida: e em relação às tecnologias empregadas na CoronaVac e a da Astrazeneca? É mais fácil essas vacinas serem dribladas e de pior adaptação?","@mab_sp125 Doutor, uma duvida: e em relação às tecnologias empregadas na CoronaVac e a da Astrazeneca? É mais fácil essas vacinas serem dribladas e de pior adaptação?","@mab_sp125 doutor, uma duvida: e em relação às tecnologias empregadas na coronavac e a da astrazeneca? é mais fácil essas vacinas serem dribladas e de pior adaptação?",dou duvid relaca tecnolog empreg vacin vacin facil vacin ser dribl pi adaptaca,doutor duvidar relacao tecnologia empregar vacina vacina facil vacina ser driblar pior adaptacao,1,1.0,25,50.0
1346964786748145671,2021-01-06 23:40:05+00:00,noite,MarcosEducacao,3383679412,Vitória da Conquista-Bahia,vitoria da conquista bahia,Bahia,Nordeste,Cuba anuncia que imunizará sua população contra Covid-19 com vacina própria em 6 meses https://t.co/400905kv45,Cuba anuncia que imunizará sua população contra Covid-19 com vacina própria em 6 meses https://t.co/400905kv45,cuba anuncia que imunizará sua população contra covid-19 com vacina própria em 6 meses https://t.co/400905kv45,cub anunc imuniz populaca contr covid vacin propr mes,cuba anunciar imunizar populacao contra covid vacina propria mês,-1,-1.0,100,100.0
1348056377437130759,2021-01-09 23:57:40+00:00,noite,j9nsen,1211413651531321344,invalidlocation,invalidlocation,invalidstate,invalidregion,"@luccsmota sdd amg, deixa o corona sair de mim que a gnt marca de se ver 🤩","@luccsmota sdd amg, deixa o corona sair de mim que a gnt marca de se ver 🤩","@luccsmota sdd amg, deixa o corona sair de mim que a gnt marca de se ver 🤩",sdd amig deix covid sair mim gnt marc ver,sdd amigo deixar covid sair mim gnt marca ver,0,0.0,50,100.0
1349143470234103808,2021-01-12 23:57:23+00:00,noite,JoeyCAPCwB1,1167056140271792128,invalidlocation,invalidlocation,invalidstate,invalidregion,"@MarceloMallol Engraçado q o governo fazia de tudo para o pessoal poder trabalhar. Agora q tá saindo a porra da vacina, fazem de tudo para não vacinar. É como se desse um Aquário para um bando de chimpanzés cuidarem. A vacina tem resultados muito satisfatórios, na verdade.","@MarceloMallol Engraçado q o governo fazia de tudo para o pessoal poder trabalhar. Agora q tá saindo a porra da vacina, fazem de tudo para não vacinar. É como se desse um Aquário para um bando de chimpanzés cuidarem. A vacina tem resultados muito satisfatórios, na verdade.","@marcelomallol engraçado q o governo fazia de tudo para o pessoal poder trabalhar. agora q tá saindo a porra da vacina, fazem de tudo para não vacinar. é como se desse um aquário para um bando de chimpanzés cuidarem. a vacina tem resultados muito satisfatórios, na verdade.",engrac govern faz tud pessoal pod trabalh agor saind porr vacin faz tud vacin dess aquari band chimpanz cuid vacin result satisfatori verdad,engracado governo fazer tudo pessoal poder trabalhar agora sair porra vacina fazer tudo vacinar de esse aquario bando chimpanzes cuidar vacina resultados satisfatorios verdade,-1,-1.0,75,25.0
1347326614393282560,2021-01-07 23:37:51+00:00,noite,sousurra,4715912055,invalidlocation,invalidlocation,invalidstate,invalidregion,@taaticastro2 @oatila Pq ela não pode tomar a da Pfizer? Qual a relação da alergia à anestésicos com vacina?,@taaticastro2 @oatila Pq ela não pode tomar a da Pfizer? Qual a relação da alergia à anestésicos com vacina?,@taaticastro2 @oatila pq ela não pode tomar a da pfizer? qual a relação da alergia à anestésicos com vacina?,pod tom vacin relaca alerg anestes vacin,poder tomar vacina relacao alergia anestesicos vacina,0,0.0,50,100.0
1347331889410019329,2021-01-07 23:58:49+00:00,noite,mbandmello,1547855503,invalidlocation,invalidlocation,invalidstate,invalidregion,"@DanielCoelho23 Que é isso, Daniel? Se a vacina estiver aprovada pela Anvisa temos que comprar independente da origem. Pela primeira vez o MS está agindo sem politicagem","@DanielCoelho23 Que é isso, Daniel? Se a vacina estiver aprovada pela Anvisa temos que comprar independente da origem. Pela primeira vez o MS está agindo sem politicagem","@danielcoelho23 que é isso, daniel? se a vacina estiver aprovada pela anvisa temos que comprar independente da origem. pela primeira vez o ms está agindo sem politicagem",daniel vacin aprov anvis compr independ orig prim vez mat gross sul agind politic,daniel vacina aprovar anvisa comprar independente origem primeira vez mato grosso sul agir politicagem,-1,-1.0,50,50.0
1349465394243895296,2021-01-13 21:16:36+00:00,noite,mansi_jose,4907354608,invalidlocation,invalidlocation,invalidstate,invalidregion,"@jdoriajr Coronavac 50,4% Pfizer 95% de eficácia geral Moderna 94,1% Sputnik V 91,4% Oxford 70,4% até 90,0% com 1ª dose menor Doria escolheu a vacina MENOS eficiente mais cara e queria DERRUBAR o Presidente Bolsonaro por conta disso #DoriaMentiroso #RenunciaDoria #EscandaloDaCoronavac https://t.co/u1R2Swg0xr","@jdoriajr Coronavac 50,4% Pfizer 95% de eficácia geral Moderna 94,1% Sputnik V 91,4% Oxford 70,4% até 90,0% com 1ª dose menor Doria escolheu a vacina MENOS eficiente mais cara e queria DERRUBAR o Presidente Bolsonaro por conta disso #DoriaMentiroso #RenunciaDoria #EscandaloDaCoronavac https://t.co/u1R2Swg0xr","@jdoriajr coronavac 50,4% pfizer 95% de eficácia geral moderna 94,1% sputnik v 91,4% oxford 70,4% até 90,0% com 1ª dose menor doria escolheu a vacina menos eficiente mais cara e queria derrubar o presidente bolsonaro por conta disso #doriamentiroso #renunciadoria #escandalodacoronavac https://t.co/u1r2swg0xr",vacin vacin eficac geral vacin vacin vacin dos men dor escolh vacin menos efici car quer derrub presid bolsonar cont diss dor mentir re nun cia dor scand oda covid vac,vacina vacina eficacia geral vacina vacina vacina dose menor doria escolher vacina menos eficiente cara querer derrubar presidente bolsonaro conta de isso doria mentiroso re nun cia doria scandal oda covid vac,1,1.0,75,100.0
1347329752202403842,2021-01-07 23:50:19+00:00,noite,ElianeTemper,1248580214176788480,invalidlocation,invalidlocation,invalidstate,invalidregion,"@AiltonBenedito @taoquei1 Perdeu completamente o senso do ridículo e da ética! Pelo menos, fez a alegria debochada das ""jornalistas "" que,  com certeza, não tiveram nenhum parente morto por covid19. Hipocrisia gratuita","@AiltonBenedito @taoquei1 Perdeu completamente o senso do ridículo e da ética! Pelo menos, fez a alegria debochada das ""jornalistas "" que,  com certeza, não tiveram nenhum parente morto por covid19. Hipocrisia gratuita","@ailtonbenedito @taoquei1 perdeu completamente o senso do ridículo e da ética! pelo menos, fez a alegria debochada das ""jornalistas "" que,  com certeza, não tiveram nenhum parente morto por covid19. hipocrisia gratuita",perd complet sens ridicul etic menos fez alegr deboch jornal cert nenhum parent mort covid hipocris gratuit,perder completo senso ridiculo etica menos fazer alegria debochar jornalista certeza nenhum parente morto covid hipocrisia gratuito,0,0.0,75,75.0
1348388982799933441,2021-01-10 21:59:20+00:00,noite,invalid_user,invalid_user,"Valinhos, Brasil",valinhos brasil,São Paulo,Sudeste,"@PATRlOTAS O que a reaçada🐂 tosca não entende é que, nas redes sociais...: 👉🏼 Emitir opinião/análise é permitido (""Com a diminuição da tx de juros pelo FED, aumentará ingresso de USD no Brasil"") 👉🏼 Fake news (""Cloroquina cura coronavirus"") e instar fascistas a invadir o Congresso NÃO! https://t.co/ASr23Jp2qz","@PATRlOTAS O que a reaçada🐂 tosca não entende é que, nas redes sociais...: 👉🏼 Emitir opinião/análise é permitido (""Com a diminuição da tx de juros pelo FED, aumentará ingresso de USD no Brasil"") 👉🏼 Fake news (""Cloroquina cura coronavirus"") e instar fascistas a invadir o Congresso NÃO! https://t.co/ASr23Jp2qz","@patrlotas o que a reaçada🐂 tosca não entende é que, nas redes sociais...: 👉🏼 emitir opinião/análise é permitido (""com a diminuição da tx de juros pelo fed, aumentará ingresso de usd no brasil"") 👉🏼 fake news (""cloroquina cura coronavirus"") e instar fascistas a invadir o congresso não! https://t.co/asr23jp2qz",reac tosc entend red soc emit opinia analis permit diminuica tx jur fed aument ingress usd brasil fak new cloroquin cur covid inst fasc invad congress,reacada tosco entender rede social emitir opiniao analisar permitir diminuicao tx juro fed aumentar ingresso usd brasil fake news cloroquina cura covid instar fascista invadir congresso,-1,-1.0,50,50.0
1348772133913178112,2021-01-11 23:21:50+00:00,noite,invalid_user,invalid_user,brasél,brasel,notbrazilstate,notbrazilregion,@maspoxamari_ sodadi também xô corona,@maspoxamari_ sodadi também xô corona,@maspoxamari_ sodadi também xô corona,sodad xo covid,sodadi xo covid,0,0.0,100,100.0
1348773910381277185,2021-01-11 23:28:53+00:00,noite,notmarytho,1100480068927799298,"Balneário Camboriú, Brasil",balneario camboriu brasil,Santa Catarina,Sul,@Jeqnzoriginalkk KKKKKK mas esse nem foi indicado véi  tem uns 3 originais da netflix indicados olha só o que o corona fez,@Jeqnzoriginalkk KKKKKK mas esse nem foi indicado véi  tem uns 3 originais da netflix indicados olha só o que o corona fez,@jeqnzoriginalkk kkkkkk mas esse nem foi indicado véi  tem uns 3 originais da netflix indicados olha só o que o corona fez,indic vei um orig netflix indic olh covid fez,indicar vei um original netflix indicar olhar covid fazer,0,0.0,50,100.0
1349503169739558914,2021-01-13 23:46:42+00:00,noite,pe_rubinho,1250988592983351297,invalidlocation,invalidlocation,invalidstate,invalidregion,"@RicaPerrone PERCENTUAL IMUNIZAÇÃO COVID  Pfizer 95,00%  Moderna 94,50%  Sputinik V 91,40%  Oxford. 70,00%  Covaxin. 63,00%  Corote de menta 62,50%  Ovo caipira 61,90%  Mel com agrião 61,80%  Cerveja Crystal sem gelo 55,30%  Mastruz com Leite  52,79%  Coronavac 50,38%  Queijo meia cura 50,00%","@RicaPerrone PERCENTUAL IMUNIZAÇÃO COVID  Pfizer 95,00%  Moderna 94,50%  Sputinik V 91,40%  Oxford. 70,00%  Covaxin. 63,00%  Corote de menta 62,50%  Ovo caipira 61,90%  Mel com agrião 61,80%  Cerveja Crystal sem gelo 55,30%  Mastruz com Leite  52,79%  Coronavac 50,38%  Queijo meia cura 50,00%","@ricaperrone percentual imunização covid  pfizer 95,00%  moderna 94,50%  sputinik v 91,40%  oxford. 70,00%  covaxin. 63,00%  corote de menta 62,50%  ovo caipira 61,90%  mel com agrião 61,80%  cerveja crystal sem gelo 55,30%  mastruz com leite  52,79%  coronavac 50,38%  queijo meia cura 50,00%",percent imunizaca covid vacin vacin sputinik vacin covaxin corot ment ovo caip mel agria cervej cryst gel mastruz leit vacin queij mei cur,percentual imunizacao covid vacina vacina sputinik vacina covaxin corote menta ovo caipira mel agriao cerveja crystal gelo mastruz leite vacina queijo meio cura,1,1.0,100,75.0
1348769658594336769,2021-01-11 23:12:00+00:00,noite,IratanMartins,1236712191681757189,invalidlocation,invalidlocation,invalidstate,invalidregion,@taoquei1 CoronaVac abaixo de 60%... aceitável??? Aceitável pra quem??? Aaahh!!!... pro calça justinha... é só minha opinião... mas ninguém me tira da cabeça que doriana tá lutando pra receber propina...,@taoquei1 CoronaVac abaixo de 60%... aceitável??? Aceitável pra quem??? Aaahh!!!... pro calça justinha... é só minha opinião... mas ninguém me tira da cabeça que doriana tá lutando pra receber propina...,@taoquei1 coronavac abaixo de 60%... aceitável??? aceitável pra quem??? aaahh!!!... pro calça justinha... é só minha opinião... mas ninguém me tira da cabeça que doriana tá lutando pra receber propina...,vacin abaix aceita aceita ah pro calc just opinia ning tir cabec dori lut receb propin,vacina abaixo aceitavel aceitavel ah para o calcar justinha opiniao ninguem tira cabeca doriana lutar receber propina,1,1.0,25,100.0
1346582761293885440,2021-01-05 22:22:03+00:00,noite,RRodriguesws,1330004314090311681,invalidlocation,invalidlocation,invalidstate,invalidregion,"@wilsonmessias01 @CNNBrasil E desse três mil, sabemos que muitos não foi o Covid19.","@wilsonmessias01 @CNNBrasil E desse três mil, sabemos que muitos não foi o Covid19.","@wilsonmessias01 @cnnbrasil e desse três mil, sabemos que muitos não foi o covid19.",dess tre mil sab muit covid,de esse tres mil saber muito covid,0,0.0,50,50.0
1347693852723965952,2021-01-08 23:57:08+00:00,noite,matheusvaler45,4795190601,"Campo Mourão, Brasil",campo mourao brasil,Paraná,Sul,@JoaoPedroozz Só dps que acabar o corona,@JoaoPedroozz Só dps que acabar o corona,@joaopedroozz só dps que acabar o corona,acab covid,acabar covid,0,0.0,100,100.0
1349503322659688449,2021-01-13 23:47:19+00:00,noite,AtaideLemoss,100481960,Brasil,brasil,statenotdefined,regionnotdefined,@JanainaDoBrasil Entre no meu perfil e responda a enquete. Qual você usaria como prevenção ao coronavirus? #MeSegueQueSigoDeVolta,@JanainaDoBrasil Entre no meu perfil e responda a enquete. Qual você usaria como prevenção ao coronavirus? #MeSegueQueSigoDeVolta,@janainadobrasil entre no meu perfil e responda a enquete. qual você usaria como prevenção ao coronavirus? #meseguequesigodevolta,perfil respond enquet us prevenca covid seg sig volt,perfil responder enquete usar prevencao covid seguir seguir volta,0,0.0,100,100.0
1349503272940408832,2021-01-13 23:47:07+00:00,noite,BoIsonaro22,899459238275239942,Bahia BR,bahia brasil,Bahia,Nordeste,"@o_antagonista Tomo ivermectina, trabalho na rua e graças a Deus não tive covid19.","@o_antagonista Tomo ivermectina, trabalho na rua e graças a Deus não tive covid19.","@o_antagonista tomo ivermectina, trabalho na rua e graças a deus não tive covid19.",tom ivermectin trabalh rua grac deu covid,tomo ivermectina trabalho rua gracas deus covid,1,1.0,75,50.0
1349501384031424513,2021-01-13 23:39:37+00:00,noite,VitorHugo_Oliv,1244729924893712388,Amsterdão,amsterdao,notbrazilstate,notbrazilregion,@BernardeliJoao Corona em bixao,@BernardeliJoao Corona em bixao,@bernardelijoao corona em bixao,covid bixa,covid bixao,0,0.0,100,100.0
1347320556618719234,2021-01-07 23:13:47+00:00,noite,UniversoNews1,1200987692336582658,"Nilópolis, Rio De Janeiro ",nilopolis rio de janeiro,Rio de Janeiro,Sudeste,"Nenhum ferimento ou dano à infraestrutura foi relatado. Terremoto M6.1 Preliminar Ilhas Andreanof, Ilhas Aleutas, Alasca Jan-03 12:38 UTC.  Vídeo YouTube: indian backpacker europe Informações: Sputnik World","Nenhum ferimento ou dano à infraestrutura foi relatado. Terremoto M6.1 Preliminar Ilhas Andreanof, Ilhas Aleutas, Alasca Jan-03 12:38 UTC.  Vídeo YouTube: indian backpacker europe Informações: Sputnik World","nenhum ferimento ou dano à infraestrutura foi relatado. terremoto m6.1 preliminar ilhas andreanof, ilhas aleutas, alasca jan-03 12:38 utc.  vídeo youtube: indian backpacker europe informações: sputnik world",nenhum fer dan infraestrut relat terremot m6 prelimin ilh andreanof ilh aleut alasc jan utc vide youtub indian backpack europ informaco vacin world,nenhum ferir dano infraestrutura relatar terremoto m6 preliminar ilha andreanof ilha aleutas alasca jan utc video youtube indian backpacker europe informacoes vacina world,0,0.0,100,100.0
1347329004647317504,2021-01-07 23:47:21+00:00,noite,anaacandidoo,742357014064582656,"Santa Catarina, Brasil",santa catarina brasil,Santa Catarina,Sul,"@murillofloriano kkkkk tem amigo, coronavac","@murillofloriano kkkkk tem amigo, coronavac","@murillofloriano kkkkk tem amigo, coronavac",amig vacin,amigo vacina,0,0.0,100,100.0
1348699289963421697,2021-01-11 18:32:23+00:00,noite,MoyenneA,725006219220533248,Brasil,brasil,statenotdefined,regionnotdefined,@sputnik_brasil Hahahahahahahahahaha  Fala sério. Nunca ouviram falar em lista da Forbes.,@sputnik_brasil Hahahahahahahahahaha  Fala sério. Nunca ouviram falar em lista da Forbes.,@sputnik_brasil hahahahahahahahahaha  fala sério. nunca ouviram falar em lista da forbes.,hahahahahahahahahah fal seri nunc ouv fal list forb,hahahahahahahahahaha fala seriar nunca ouvir falar lista forbes,0,0.0,100,100.0
1348038205585682436,2021-01-09 22:45:28+00:00,noite,cmdrmoreira,1229458397839396864,invalidlocation,invalidlocation,invalidstate,invalidregion,@sarivictorino @brealt @requiaopmdb A Pfizer legalmente nos EUA é uma empresa pública e não está sujeita a espaço público de debate. Mas enfim. Vc se recusa a perceber que nos EUA a definição jurídica de empresa pública nada tem a ver com a propriedade da mesma.,@sarivictorino @brealt @requiaopmdb A Pfizer legalmente nos EUA é uma empresa pública e não está sujeita a espaço público de debate. Mas enfim. Vc se recusa a perceber que nos EUA a definição jurídica de empresa pública nada tem a ver com a propriedade da mesma.,@sarivictorino @brealt @requiaopmdb a pfizer legalmente nos eua é uma empresa pública e não está sujeita a espaço público de debate. mas enfim. vc se recusa a perceber que nos eua a definição jurídica de empresa pública nada tem a ver com a propriedade da mesma.,vacin legal eua empr publ sujeit espac publ debat enfim recus perceb eua definica jurid empr publ nad ver propriedad mesm,vacina legal eua empresa publicar sujeito espaco publicar debate enfim recusa perceber eua definicao juridica empresa publicar nada ver propriedade mesmo,1,1.0,50,50.0
1349467926877908993,2021-01-13 21:26:40+00:00,noite,manoelfmacedo,228044423,"Fortaleza, Brasil",fortaleza brasil,Ceará,Nordeste,"@MarcosP97546473 @UOLNoticias Não sei de onde conseguiu essa informação, porém ela está errada As vacinas mais caras são as produzidas pela farmacêutica norte-americana Moderna e pela parceria entre a também norte-americana Pfizer e o laboratório alemão BioNTech.","@MarcosP97546473 @UOLNoticias Não sei de onde conseguiu essa informação, porém ela está errada As vacinas mais caras são as produzidas pela farmacêutica norte-americana Moderna e pela parceria entre a também norte-americana Pfizer e o laboratório alemão BioNTech.","@marcosp97546473 @uolnoticias não sei de onde conseguiu essa informação, porém ela está errada as vacinas mais caras são as produzidas pela farmacêutica norte-americana moderna e pela parceria entre a também norte-americana pfizer e o laboratório alemão biontech.",sei ond consegu informaca por err vacin car produz farmaceu nort americ vacin parc nort americ vacin laboratori alema biontech,saber onde conseguir informacao pôr errar vacina cara produzir farmaceutica norte americano vacina parceria norte americano vacina laboratorio alemao biontech,-1,-1.0,75,100.0
1348037524002893831,2021-01-09 22:42:45+00:00,noite,invalid_user,invalid_user,invalidlocation,invalidlocation,invalidstate,invalidregion,"@joicehasselmann @butantanoficial Bom, aproveitando seu vasto conhecimento científico, por favor, liste os Países onde a vacina AstraZeneca foi testada/utilizada e a mesma lista da Coronavac.","@joicehasselmann @butantanoficial Bom, aproveitando seu vasto conhecimento científico, por favor, liste os Países onde a vacina AstraZeneca foi testada/utilizada e a mesma lista da Coronavac.","@joicehasselmann @butantanoficial bom, aproveitando seu vasto conhecimento científico, por favor, liste os países onde a vacina astrazeneca foi testada/utilizada e a mesma lista da coronavac.",bom aproveit vast conhec cientif favor list pais ond vacin vacin test utiliz mesm list vacin,bom aproveitar vasto conhecer cientificar favor listar paises onde vacina vacina testar utilizar mesmo lista vacina,0,0.0,100,100.0
1346934610685546499,2021-01-06 21:40:10+00:00,noite,ffdecarvalho,155315686,"Rio de Janeiro, Brasil",rio de janeiro brasil,Rio de Janeiro,Sudeste,@inep_oficial como garantir um #enemseguro em salas de aula que não puderam receber alunos durante a pandemia justamente por não terem estrutura para garantir medidas de proteção da #COVID19  Cadê a coerência do @MEC_Comunicacao?,@inep_oficial como garantir um #enemseguro em salas de aula que não puderam receber alunos durante a pandemia justamente por não terem estrutura para garantir medidas de proteção da #COVID19  Cadê a coerência do @MEC_Comunicacao?,@inep_oficial como garantir um #enemseguro em salas de aula que não puderam receber alunos durante a pandemia justamente por não terem estrutura para garantir medidas de proteção da #covid19  cadê a coerência do @mec_comunicacao?,garant en segur sal aul pud receb alun dur pandem just ter estrut garant med proteca covid cad coerenc,garantir enem seguro sala aula poder receber aluno durante pandemia justo ter estrutura garantir medidas protecao covid cade coerencia,0,0.0,100,100.0
1348682603499560962,2021-01-11 17:26:04+00:00,tarde,equipejd,894620723897131008,invalidlocation,invalidlocation,invalidstate,invalidregion,@andersonguedes @RenestoM @jdoriajr A vacina é produzida pelo Instituto Butantan em parceria com o laboratório chinês Sinovac Biotech.,@andersonguedes @RenestoM @jdoriajr A vacina é produzida pelo Instituto Butantan em parceria com o laboratório chinês Sinovac Biotech.,@andersonguedes @renestom @jdoriajr a vacina é produzida pelo instituto butantan em parceria com o laboratório chinês sinovac biotech.,vacin produz institut vacin parc laboratori chin vacin biotech,vacina produzir instituto vacina parceria laboratorio chines vacina biotech,-1,-1.0,100,100.0
1347197714791079943,2021-01-07 15:05:39+00:00,tarde,admirborgesyah1,1315409412207542273,invalidlocation,invalidlocation,invalidstate,invalidregion,É fato que a vacina da Moderna tem validade maior que um ano?,É fato que a vacina da Moderna tem validade maior que um ano?,é fato que a vacina da moderna tem validade maior que um ano?,fat vacin vacin validad mai ano,fato vacina vacina validade maior ano,0,0.0,50,100.0
